,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
63,"Belf, Audrey",FR-1,Georgetown,16:16.40,Stanford Invitational,2016-04-01,5000,W
63,"Jackson, Shelby",SR-4,Michigan State,16:16.40,Virginia Challenge,2016-04-22,5000,W
65,"Jameson, Tara",SR-4,Iona,16:16.73,2016 Colonial Relays,2016-03-31,5000,W
66,"Seligman, Cayla",FR-1,Colorado,16:16.78,Stanford Twilight,2016-04-22,5000,W
67,"Townsend, Melanie",SR-4,Northern Arizona,16:17.24,Stanford Invitational,2016-04-01,5000,W
68,"Collins, Sarah",JR-3,Providence,16:17.69,Ocean State Invitational,2016-04-15,5000,W
69,"Lystad, Tansey",SR-4,Boise State,16:17.85,Stanford Twilight,2016-04-22,5000,W
70,"Maxwell, Julia",SO-2,Stanford,16:18.05,Stanford Invitational,2016-04-01,5000,W
71,"Talbert, Madelin",SR-4,Lipscomb,16:18.14,Virginia Challenge,2016-04-22,5000,W
72,"Maxwell, Anna",SO-2,Washington,16:18.15,Pac-12 Outdoor Track & Field Championships,2016-05-14,5000,W
73,"Kellner, Caroline",SR-4,Cornell,16:18.17,Virginia Challenge,2016-04-22,5000,W
74,"Pyzik, Weronika",FR-1,San Francisco,16:18.27,Stanford Twilight,2016-04-22,5000,W
75,"Burkard, Elena",SR-4,San Francisco,16:18.58,Stanford Invitational,2016-04-01,5000,W
76,"Rustami, Henna",JR-3,Columbia,16:18.87,Virginia Challenge,2016-04-22,5000,W
76,"Rotich, Perez",SR-4,Iowa State,16:18.87,Virginia Challenge,2016-04-22,5000,W
78,"Hunsberger, Jillian",FR-1,Penn State,16:18.95,Big Ten Conference Outdoor Track & Field Championships,2016-05-13,5000,W
79,"Juodeskaite, Monika",SR-4,Oklahoma State,16:19.28,Stanford Invitational,2016-04-01,5000,W
80,"Williams, Marissa",FR-1,California,16:19.35,Payton Jordan Invitational,2016-05-01,5000,W
81,"Alcorta, Caroline",SO-2,North Carolina,16:19.42,Virginia Challenge,2016-04-22,5000,W
82,"Giordano, Dana",SR-4,Dartmouth,16:19.65,Raleigh Relays,2016-03-25,5000,W
83,"Ilarda, Brianna",SO-2,Providence,16:19.67,Stanford Invitational,2016-04-01,5000,W
84,"Verdon, Carrie",SR-4,Colorado,16:19.89,Stanford Twilight,2016-04-22,5000,W
85,"Kendrick, Parkes",SO-2,Portland,16:19.93,2016 Willamette Invitational,2016-03-26,5000,W
86,"Kennedy, Isabelle",SO-2,Boston College,16:20.07,Larry Ellis Invite,2016-04-22,5000,W
87,"Luijten, Anne",JR-3,Portland,16:20.23,2016 Oxy Invitational (College/University),2016-05-07,5000,W
88,"Meyers, Maddie",JR-3,Washington,16:20.85,Pac-12 Outdoor Track & Field Championships,2016-05-14,5000,W
89,"McGovern, Meghan",SR-4,William and Mary,16:20.91,Virginia Challenge,2016-04-22,5000,W
90,"Fisher, Emma",SO-2,Stanford,16:20.97,Stanford Twilight,2016-04-22,5000,W
91,"Norris, Josette",SO-2,North Carolina,16:21.19,Mt. SAC Relays,2016-04-14,5000,W
92,"DaDamio, Rachel",FR-1,Notre Dame,16:21.23,"50th Annual Hillsdale College ""GINA"" Relays",2016-04-28,5000,W
93,"Imer, Charlotte",SO-2,Eastern Kentucky,16:21.57,Virginia Challenge,2016-04-22,5000,W
94,"Roper, Cali",JR-3,Rice,16:21.75,Conference USA Championship,2016-05-12,5000,W
95,"Sorensen, Shaelyn",FR-1,Wisconsin,16:21.79,Stanford Twilight,2016-04-22,5000,W
96,"Van Ord, Tristin",JR-3,Appalachian State,16:23.24,Virginia Challenge,2016-04-22,5000,W
97,"Carter, Kashley",FR-1,Utah State,16:23.29,Mt. SAC Relays,2016-04-14,5000,W
98,"Gray, Sydney",SR-4,California,16:23.57,Pac-12 Outdoor Track & Field Championships,2016-05-14,5000,W
99,"Tanner, Natalie",JR-3,Columbia,16:23.91,Raleigh Relays,2016-03-25,5000,W
100,"Busch, Kristen",SR-4,Bradley,16:24.03,Virginia Challenge,2016-04-22,5000,W
1,"Tonn, Jessica",SR-4,Stanford,15:18.85,Payton Jordan Invitational,2015-05-02,5000,W
2,"Avery, Kate",JR-3,Iona,15:25.63,Stanford Invitational,2015-04-03,5000,W
3,"Bates, Emma",SR-4,Boise State,15:32.46,Stanford Invitational,2015-04-03,5000,W
4,"Scott, Dominique",JR-3,Arkansas,15:32.55,Payton Jordan Invitational,2015-05-02,5000,W
5,"Finn, Erin",SO-2,Michigan,15:32.88,Payton Jordan Invitational,2015-05-02,5000,W
6,"Westphal, Liv",JR-3,Boston College,15:33.33,Stanford Invitational,2015-04-03,5000,W
7,"Kibet, Elvin",SR-4,Arizona,15:36.08,Mt. SAC Relays,2015-04-16,5000,W
8,"Schulist, Rachele",SO-2,Michigan State,15:36.33,Virginia Challenge,2015-04-17,5000,W
9,"Meyers, Maddie",SO-2,Washington,15:40.48,Stanford Invitational,2015-04-03,5000,W
10,"Sisson, Emily",SR-4,Providence,15:40.64,BIG EAST Outdoor Track & Field Championships,2015-05-08,5000,W
11,"Lystad, Tansey",JR-3,Portland,15:42.22,Payton Jordan Invitational,2015-05-02,5000,W
12,"Thackery, Calli",JR-3,New Mexico,15:42.57,Mt. SAC Relays,2015-04-16,5000,W
13,"Montoya, Maggie",SO-2,Baylor,15:44.52,Payton Jordan Invitational,2015-05-02,5000,W
14,"Wright, Alice",FR-1,New Mexico,15:45.87,Payton Jordan Invitational,2015-05-02,5000,W
15,"Grabill, Molly",JR-3,Oregon,15:47.69,Payton Jordan Invitational,2015-05-02,5000,W
16,"Raines, Sandie",SO-2,Texas,15:48.04,Stanford Invitational,2015-04-03,5000,W
17,"George, Samantha",SO-2,North Carolina St.,15:51.74,Raleigh Relays,2015-03-27,5000,W
18,"Seidel, Molly",JR-3,Notre Dame,15:52.41,Stanford Invitational,2015-04-03,5000,W
19,"LeHardy, Annie",SR-4,North Carolina,15:52.65,Stanford Invitational,2015-04-03,5000,W
20,"Moen, Katy",SR-4,Iowa State,15:52.72,Mt. SAC Relays,2015-04-16,5000,W
21,"Robison, Diane",SR-4,Arkansas,15:53.47,Mt. SAC Relays,2015-04-16,5000,W
22,"Stites, Emily",JR-3,William and Mary,15:53.83,Mt. SAC Relays,2015-04-16,5000,W
23,"Curham, Megan",SO-2,Princeton,15:54.03,Larry Ellis (College),2015-04-17,5000,W
24,"Giordano, Dana",JR-3,Dartmouth,15:54.05,Mt. SAC Relays,2015-04-16,5000,W
25,"Fraser, Vanessa",SO-2,Stanford,15:54.12,Payton Jordan Invitational,2015-05-02,5000,W
26,"Clark, Erin",FR-1,Colorado,15:57.54,Stanford Invitational,2015-04-03,5000,W
27,"Kemp, Erika",SO-2,North Carolina St.,15:57.84,Raleigh Relays,2015-03-27,5000,W
28,"Houlihan, Shelby",SR-4,Arizona State,15:58.45,Pac-12 Track & Field Championships,2015-05-15,5000,W
29,"Levene, Abigail",SR-4,Colorado,15:59.55,Mt. SAC Relays,2015-04-16,5000,W
30,"Gillespie, Katie",SR-4,West Virginia,16:00.27,Stanford Invitational,2015-04-03,5000,W
31,"O'Connor, Leah",SR-4,Michigan State,16:03.98,Big Ten Outdoor Track & Field Championships,2015-05-15,5000,W
32,"Chikotas, Elizabeth",FR-1,Penn State,16:05.46,2015 Penn Relays,2015-04-23,5000,W
33,"Otwell, Julia",SR-4,Michigan State,16:05.75,Virginia Challenge,2015-04-17,5000,W
34,"Farber, Lianne",SR-4,North Carolina,16:05.90,Stanford Invitational,2015-04-03,5000,W
35,"Knights, Bethan",FR-1,California,16:05.93,Mt. SAC Relays,2015-04-16,5000,W
36,"Van Beek, Maddie",SR-4,North Dakota State,16:06.47,Stanford Invitational,2015-04-03,5000,W
37,"Knight, Katie",SO-2,Washington,16:06.59,Stanford Invitational,2015-04-03,5000,W
38,"Rapp, Sarah",SR-4,Virginia Tech,16:07.00,Raleigh Relays,2015-03-27,5000,W
39,"Hottenrott, Laura",JR-3,Boston College,16:07.21,Stanford Invitational,2015-04-03,5000,W
40,"McDermitt, Jordann",FR-1,Eastern Michigan,16:07.25,Virginia Challenge,2015-04-17,5000,W
41,"Johnson, Rachel",SR-4,Baylor,16:07.85,Payton Jordan Invitational,2015-05-02,5000,W
42,"Clark, Lindsay",JR-3,Michigan State,16:08.08,Virginia Challenge,2015-04-17,5000,W
43,"Howard, Marisa",SR-4,Boise State,16:08.10,Mountain West Outdoor Track & Field Championships,2015-05-13,5000,W
44,"Thompson, Joanna",SR-4,North Carolina St.,16:08.52,Raleigh Relays,2015-03-27,5000,W
45,"Shanahan, Danielle",SO-2,Loyola Marymount,16:08.82,Payton Jordan Invitational,2015-05-02,5000,W
46,"Burkard, Elena",JR-3,San Francisco,16:09.24,Stanford Invitational,2015-04-03,5000,W
47,"Tullis, Brooke",JR-3,Toledo,16:09.59,Raleigh Relays,2015-03-27,5000,W
48,"Schmaedick, Maggie",SO-2,Oregon,16:09.76,Payton Jordan Invitational,2015-05-02,5000,W
49,"Hassett, Dylan",SR-4,William and Mary,16:10.32,Mt. SAC Relays,2015-04-16,5000,W
50,"Smith, Makenna",SR-4,BYU,16:11.60,Stanford Invitational,2015-04-03,5000,W
51,"Hooker, Erin",FR-1,Iowa State,16:11.94,Stanford Invitational,2015-04-03,5000,W
52,"Davidson, Madeleine",SR-4,Boston College,16:12.24,2015 Penn Relays,2015-04-23,5000,W
53,"Kelly, Annie",FR-1,Colorado,16:12.36,Stanford Invitational,2015-04-03,5000,W
54,"Jones, Samantha",JR-3,Wake Forest,16:12.44,Virginia Challenge,2015-04-17,5000,W
55,"Neer, Waverly",SR-4,Oregon,16:12.64,OSU High Performance,2015-04-30,5000,W
56,"Alcorta, Caroline",FR-1,North Carolina,16:13.09,Stanford Invitational,2015-04-03,5000,W
57,"Berlioux, Chloe",JR-3,Sacramento St.,16:13.20,Stanford Invitational,2015-04-03,5000,W
58,"Handler, Brook",SR-4,Michigan,16:13.28,Virginia Challenge,2015-04-17,5000,W
59,"Schneider, Alyssa",SR-4,Illinois,16:13.31,Stanford Invitational,2015-04-03,5000,W
60,"Petersen, Jessie",SR-4,Syracuse,16:13.60,ACC Outdoor Track & Field Championships,2015-05-14,5000,W
61,"Gomell, Annika",SR-4,Saint Louis,16:13.74,Mt. SAC Relays,2015-04-16,5000,W
62,"McDaniel, Maria",FR-1,Western Michigan,16:13.95,Raleigh Relays,2015-03-27,5000,W
63,"Blaase, Chelsea",SO-2,Tennessee,16:14.61,SEC Championships,2015-05-14,5000,W
64,"Cotton, Sarah",SO-2,Georgetown,16:14.71,2015 Penn Relays,2015-04-23,5000,W
65,"Alm, Maddie",JR-3,Colorado,16:14.97,Mt. SAC Relays,2015-04-16,5000,W
66,"Behnke, Amanda",SO-2,Indiana,16:15.07,Mt. SAC Relays,2015-04-16,5000,W
67,"Sara, Lauren",SR-4,Connecticut,16:15.65,Mt. SAC Relays,2015-04-16,5000,W
68,"Benner, Kaitlyn",FR-1,Colorado,16:15.79,Mt. SAC Relays,2015-04-16,5000,W
69,"Lake, Iona",JR-3,Virginia,16:15.93,2015 Penn Relays,2015-04-23,5000,W
70,"Pierce, Haley",SO-2,Georgetown,16:16.16,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,5000,W
71,"Eichkorn, Amber",JR-3,South Dakota,16:16.48,The Summit League Outdoor Track & Field Championships,2015-05-13,5000,W
72,"Mildes, Jessica",JR-3,Gonzaga,16:16.88,Oregon Relays,2015-04-16,5000,W
73,"Mullins, Lauren",JR-3,Providence,16:16.94,Raleigh Relays,2015-03-27,5000,W
74,"Watson, Reid",JR-3,Dartmouth,16:17.01,Mt. SAC Relays,2015-04-16,5000,W
75,"Moriello, Rosa",SR-4,Boston U.,16:17.08,Stanford Invitational,2015-04-03,5000,W
76,"Fakler, Sarah",SO-2,Virginia,16:18.59,Virginia Challenge,2015-04-17,5000,W
77,"Totten, Chelsey",SO-2,Arizona State,16:19.07,Mt. SAC Relays,2015-04-16,5000,W
78,"Montgomery, Hillary",SR-4,Texas A&M,16:19.18,2015 Penn Relays,2015-04-23,5000,W
79,"Lembo, Katie",FR-1,Providence,16:19.20,Raleigh Relays,2015-03-27,5000,W
80,"Jepkirui, Joan",FR-1,UTEP,16:19.21,Stanford Invitational,2015-04-03,5000,W
81,"Winslow, Danielle",JR-3,Boston College,16:19.59,2015 Penn Relays,2015-04-23,5000,W
82,"Gerlach, Tori",JR-3,Penn State,16:19.89,Big Ten Outdoor Track & Field Championships,2015-05-15,5000,W
83,"Kroll, Sara",SR-4,Michigan State,16:19.90,Virginia Challenge,2015-04-17,5000,W
84,"Koech, Lilian",FR-1,UTEP,16:19.91,Stanford Invitational,2015-04-03,5000,W
85,"Ward, Regan",SO-2,Arkansas,16:20.04,Stanford Invitational,2015-04-03,5000,W
86,"Sugimoto, Kelli",JR-3,Loyola Marymount,16:20.27,Mt. SAC Relays,2015-04-16,5000,W
87,"Talbert, Madelin",JR-3,Lipscomb,16:20.52,Mt. SAC Relays,2015-04-16,5000,W
88,"Sachtleben, Bethany",SR-4,George Mason,16:21.19,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,5000,W
89,"Stewart, Kathleen",JR-3,James Madison,16:21.41,CAA Outdoor Track and Field Championships,2015-05-01,5000,W
90,"Drazba, Maggie",FR-1,West Virginia,16:21.43,Stanford Invitational,2015-04-03,5000,W
91,"Coogan, Katrina",JR-3,Georgetown,16:21.46,2015 Colonial Relays,2015-04-02,5000,W
92,"Delvo, Emily",JR-3,Bradley,16:21.65,Stanford Invitational,2015-04-03,5000,W
93,"Nagel, Laura",SR-4,Providence,16:21.99,Raleigh Relays,2015-03-27,5000,W
94,"Chambers, Madeline",SR-4,Georgetown,16:22.01,Kehoe Twilight Meet,2015-05-01,5000,W
94,"McGovern, Meghan",JR-3,William and Mary,16:22.01,2015 Penn Relays,2015-04-23,5000,W
96,"Everson, Hannah",JR-3,Air Force,16:22.69,Mountain West Outdoor Track & Field Championships,2015-05-13,5000,W
97,"Fluehr, Kathryn",JR-3,Princeton,16:23.06,2015 Penn Relays,2015-04-23,5000,W
98,"Sereno, Gina",SO-2,Michigan,16:23.15,Virginia Challenge,2015-04-17,5000,W
99,"Rome, Regan",FR-1,William and Mary,16:23.20,CAA Outdoor Track and Field Championships,2015-05-01,5000,W
100,"Chojnacky, Mackenzie",SR-4,Toledo,16:23.31,Ohio State - Jesse Owens Classic,2015-05-01,5000,W
1,"Kurgat, Ednah",JR-3,New Mexico,15:20.06,Payton Jordan Invitational,2018-05-03,5000,W
2,"Fraser, Vanessa",SR-4,Stanford,15:20.10,Payton Jordan Invitational,2018-05-03,5000,W
3,"Kelati, Weini",FR-1,New Mexico,15:22.71,Payton Jordan Invitational,2018-05-03,5000,W
4,"Schweizer, Karissa",SR-4,Missouri,15:23.21,2018 Drake Relays presented by Hy-Vee,2018-04-25,5000,W
5,"Neale, Amy-Eloise",SR-4,Washington,15:24.16,Payton Jordan Invitational,2018-05-03,5000,W
6,"Bouchard, Marie",SR-4,San Francisco,15:32.95,2018 Cardinal Classic,2018-04-20,5000,W
7,"Finn, Erin",SR-4,Michigan,15:33.15,2018 Cardinal Classic,2018-04-20,5000,W
8,"Drop, Jessica",SO-2,Georgia,15:38.57,Mt. SAC Relays,2018-04-19,5000,W
9,"O'Keeffe, Fiona",SO-2,Stanford,15:38.82,2018 Cardinal Classic,2018-04-20,5000,W
10,"Buchalski, Allie",SR-4,Furman,15:39.17,Virginia Challenge,2018-04-20,5000,W
11,"Morley, Makena",SO-2,Colorado,15:40.88,2018 Cardinal Classic,2018-04-20,5000,W
12,"Stoner, Paige",JR-3,Syracuse,15:41.26,Payton Jordan Invitational,2018-05-03,5000,W
13,"Burdon, Lilli",JR-3,Oregon,15:42.65,Stanford Invitational,2018-03-30,5000,W
14,"Lokedi, Sharon",JR-3,Kansas,15:42.76,Kansas Relays,2018-04-18,5000,W
15,"Receveur, Katherine",JR-3,Indiana,15:43.26,Stanford Invitational,2018-03-30,5000,W
16,"Kemp, Erika",SR-4,North Carolina St.,15:43.28,Mt. SAC Relays,2018-04-19,5000,W
17,"Ostrander, Allie",SO-2,Boise State,15:44.11,Mountain West Outdoor Track & Field Championships,2018-05-09,5000,W
18,"Green, Claire",SR-4,Arizona,15:45.52,Mt. SAC Relays,2018-04-19,5000,W
19,"Hutchinson, Nicole",JR-3,Villanova,15:46.22,Raleigh Relays,2018-03-30,5000,W
20,"Benner, Kaitlyn",SR-4,Colorado,15:47.23,Stanford Invitational,2018-03-30,5000,W
21,"O'Brien, Clare",SO-2,Boise State,15:48.74,Stanford Invitational,2018-03-30,5000,W
22,"Venters, Emily",FR-1,Boise State,15:49.12,Stanford Invitational,2018-03-30,5000,W
23,"Rawlings, Taryn",JR-3,Portland,15:49.38,Stanford Invitational,2018-03-30,5000,W
24,"Henes, Elly",SO-2,North Carolina St.,15:49.51,Raleigh Relays,2018-03-30,5000,W
25,"Carnahan, Savannah",SO-2,Furman,15:49.89,Raleigh Relays,2018-03-30,5000,W
26,"Allen, Margaret",JR-3,Indiana,15:51.73,Stanford Invitational,2018-03-30,5000,W
27,"Taylor, Charlotte",SR-4,San Francisco,15:52.84,Portland Twilight,2018-05-11,5000,W
28,"Wright, Alice",SR-4,New Mexico,15:54.17,Mountain West Outdoor Track & Field Championships,2018-05-09,5000,W
29,"Hunsberger, Jillian",JR-3,Penn State,15:55.27,Stanford Invitational,2018-03-30,5000,W
30,"Clairmonte, Dominique",FR-1,North Carolina St.,15:55.73,Raleigh Relays,2018-03-30,5000,W
31,"Rocha, Catarina",SR-4,Providence,15:55.86,Raleigh Relays,2018-03-30,5000,W
32,"Clark, Erin",SR-4,Colorado,15:56.23,2018 Cardinal Classic,2018-04-20,5000,W
33,"Wheeler, Abbey",SO-2,Providence,15:57.18,Raleigh Relays,2018-03-30,5000,W
34,"Nadel, Samantha",SR-4,Oregon,15:57.48,Bryan Clay Invitational,2018-04-19,5000,W
35,"Tostenson, Gracie",JR-3,Boise State,15:58.88,Bryan Clay Invitational,2018-04-19,5000,W
36,"Smith, Jaci",JR-3,Air Force,15:59.40,Mountain West Outdoor Track & Field Championships,2018-05-09,5000,W
37,"Hasz, Bethany",FR-1,Minnesota,15:59.46,Mt. SAC Relays,2018-04-19,5000,W
38,"Korir, Vallery",SR-4,Washington St.,15:59.73,Bryan Clay Invitational,2018-04-19,5000,W
39,"Warner, Ashleigh",SR-4,BYU,15:59.95,Bryan Clay Invitational,2018-04-19,5000,W
40,"Hasz, Megan",FR-1,Minnesota,16:00.22,Mt. SAC Relays,2018-04-19,5000,W
41,"West, Anna",SO-2,Baylor,16:01.11,Stanford Invitational,2018-03-30,5000,W
42,"Alcorta, Caroline",JR-3,North Carolina,16:01.59,Virginia Challenge,2018-04-20,5000,W
43,"Cunningham, Megan",SR-4,Missouri,16:03.20,10th Annual David Suenram Gorilla Classic,2018-04-14,5000,W
44,"Wasike, Dorcas",FR-1,Louisville,16:03.95,2018 Louisville Invitational,2018-04-13,5000,W
45,"Logue, Cailie",FR-1,Iowa State,16:04.32,2018 Cardinal Classic,2018-04-20,5000,W
46,"Hong, Abby",SR-4,Penn,16:05.26,Raleigh Relays,2018-03-30,5000,W
47,"Ilse, Morgan",JR-3,North Carolina,16:05.83,Virginia Challenge,2018-04-20,5000,W
48,"McNulty, Abbie",JR-3,Stanford,16:07.01,2018 Cardinal Classic,2018-04-20,5000,W
49,"Meier, Haley",SR-4,Michigan,16:07.20,2018 Cardinal Classic,2018-04-20,5000,W
50,"Hinkle, Jenna",SR-4,UC Santa Barbara,16:07.85,Stanford Invitational,2018-03-30,5000,W
51,"Pyzik, Weronika",JR-3,San Francisco,16:08.18,Portland Twilight,2018-05-11,5000,W
52,"Oakley, Brie",FR-1,California,16:08.53,2018 Cardinal Classic,2018-04-20,5000,W
53,"Bogdanova, Alsu",SR-4,Eastern Michigan,16:09.13,2018 Mid-American Conf. Outdoor Track & Field Championships,2018-05-10,5000,W
54,"King, Rachel",JR-3,South Dakota St.,16:09.54,Bryan Clay Invitational,2018-04-19,5000,W
55,"Miller, Hannah",SO-2,SMU,16:09.99,Mt. SAC Relays,2018-04-19,5000,W
56,"Roberts, Aubrey",SO-2,Northwestern,16:10.05,Stanford Invitational,2018-03-30,5000,W
57,"Mircheva, Militsa",JR-3,Florida State,16:10.96,Mt. SAC Relays,2018-04-19,5000,W
58,"Heffernan, Annie",SO-2,Notre Dame,16:11.62,Virginia Challenge,2018-04-20,5000,W
59,"Monson, Alicia",SO-2,Wisconsin,16:11.81,California Collegiate Open,2018-03-31,5000,W
60,"Freix, Sara",SO-2,Virginia Tech,16:11.93,Duke Invitational,2018-04-20,5000,W
61,"Cardama Baez, Carmela",SO-2,Oregon,16:12.15,Bryan Clay Invitational,2018-04-19,5000,W
62,"Berman, Lauren",SO-2,Virginia Tech,16:12.55,Duke Invitational,2018-04-20,5000,W
63,"Ozanne-Jaques, Clio",FR-1,Ole Miss,16:13.82,Mt. SAC Relays,2018-04-19,5000,W
64,"Brewis, Lindsey",JR-3,Loyola (Ill.),16:14.16,Bryan Clay Invitational,2018-04-19,5000,W
65,"Vestri, Amanda",FR-1,Iowa State,16:14.19,2018 Cardinal Classic,2018-04-20,5000,W
66,"Meyers, Sydney",JR-3,Eastern Michigan,16:14.20,2018 Mid-American Conf. Outdoor Track & Field Championships,2018-05-10,5000,W
67,"Sams, Jessica",SR-4,Utah,16:14.44,Mt. SAC Relays,2018-04-19,5000,W
68,"Stevenson, Julia",SO-2,Dartmouth,16:14.58,Virginia Challenge,2018-04-20,5000,W
69,"Tutt, Ashley",FR-1,Northern Illinois,16:15.03,2018 Mid-American Conf. Outdoor Track & Field Championships,2018-05-10,5000,W
70,"McDermitt, Jordann",SR-4,Eastern Michigan,16:15.52,2018 Mid-American Conf. Outdoor Track & Field Championships,2018-05-10,5000,W
71,"Scavuzzo, Maria",SR-4,Miami (Ohio),16:16.01,Mt. SAC Relays,2018-04-19,5000,W
72,"Nickerson, Angie",JR-3,Southern Utah,16:16.60,Payton Jordan Invitational,2018-05-03,5000,W
73,"Girard, Allyson",JR-3,Texas A&M-CC,16:16.61,Mt. SAC Relays,2018-04-19,5000,W
73,"Carter, Kashley",JR-3,Utah State,16:16.61,Mt. SAC Relays,2018-04-19,5000,W
75,"Steelman , Hannah",FR-1,Wofford,16:16.71,Virginia Challenge,2018-04-20,5000,W
76,"Dutson, Tavia",JR-3,Utah State,16:17.24,Mt. SAC Relays,2018-04-19,5000,W
77,"Davis, Bailey",JR-3,Louisville,16:17.44,ACC Outdoor Championships,2018-05-10,5000,W
78,"Bendzinski, Christine",SR-4,Bucknell,16:17.66,Raleigh Relays,2018-03-30,5000,W
79,"Zerrenner, Addi",SR-4,Arizona,16:18.03,Mt. SAC Relays,2018-04-19,5000,W
80,"LaRocco, Lauren",JR-3,Portland,16:18.04,Stanford Invitational,2018-03-30,5000,W
81,"McDonald, Erin",JR-3,Michigan State,16:18.20,Raleigh Relays,2018-03-30,5000,W
82,"Orie, Danielle",FR-1,Penn,16:18.46,Ivy League Outdoor Track & Field Championships,2018-05-05,5000,W
83,"Geraniotis, Coralea",JR-3,Elon,16:19.47,Duke Invitational,2018-04-20,5000,W
84,"Bean, Emily",SR-4,Ole Miss,16:19.70,Mt. SAC Relays,2018-04-19,5000,W
85,"DaDamio, Rachel",SO-2,Notre Dame,16:20.16,Virginia Challenge,2018-04-20,5000,W
86,"Reed, Maddy",SO-2,Arkansas,16:20.38,2018 Cardinal Classic,2018-04-20,5000,W
87,"Halvorsen, Samantha",FR-1,Wake Forest,16:20.41,Virginia Challenge,2018-04-20,5000,W
88,"Hoj, Olivia",SO-2,BYU,16:20.50,Stanford Invitational,2018-03-30,5000,W
89,"Yarbrough, Caroline",JR-3,Davidson,16:20.70,Raleigh Relays,2018-03-30,5000,W
90,"Clark, Devin",SO-2,Arkansas,16:20.79,SEC Outdoor Track and Field Championships,2018-05-11,5000,W
91,"Sorensen, Shaelyn",JR-3,Wisconsin,16:21.31,California Collegiate Open,2018-03-31,5000,W
92,"Sears, Sarah",SR-4,Davidson,16:21.59,Duke Invitational,2018-04-20,5000,W
93,"Cannon, Maddie",JR-3,BYU,16:22.09,Bryan Clay Invitational,2018-04-19,5000,W
94,"Poe, Jeralyn",SO-2,Michigan State,16:22.42,Raleigh Relays,2018-03-30,5000,W
95,"Condie, Andrea",JR-3,Idaho,16:22.44,OSU High Performance Meet,2018-04-27,5000,W
96,"Gilchrist, Paige",SR-4,Northern Arizona,16:22.53,Payton Jordan Invitational,2018-05-03,5000,W
97,"Munks, Kathryn",SO-2,Penn State,16:23.15,Penn Relays,2018-04-26,5000,W
98,"Masterson, Andrea",JR-3,Yale,16:23.43,Virginia Challenge,2018-04-20,5000,W
99,"Hayes, Kelly",SR-4,Pittsburgh,16:23.49,Virginia Challenge,2018-04-20,5000,W
100,"Lloyd, Meghan",JR-3,Texas,16:23.61,Mt. SAC Relays,2018-04-19,5000,W
1,"Taylor, Charlotte",SR-4,San Francisco,15:29.07,Payton Jordan Invitational,2017-05-05,5000,W
2,"Buchalski, Allie",JR-3,Furman,15:35.55,Raleigh Relays,2017-03-24,5000,W
3,"Neale, Amy-Eloise",JR-3,Washington,15:39.30,Stanford Invitational,2017-03-31,5000,W
4,"Schweizer, Karissa",JR-3,Missouri,15:39.75,Stanford Invitational,2017-03-31,5000,W
5,"Kemp, Erika",JR-3,North Carolina St.,15:41.23,Virginia Challenge,2017-04-21,5000,W
6,"Rohrer, Anna",FR-1,Notre Dame,15:43.07,Virginia Challenge,2017-04-21,5000,W
7,"Blaney, Anne-Marie",SR-4,UCF,15:43.61,Mt. SAC Relays,2017-04-13,5000,W
8,"Receveur, Katherine",SO-2,Indiana,15:46.33,Stanford Invitational,2017-03-31,5000,W
9,"Ilarda, Brianna",JR-3,Providence,15:46.90,Stanford Invitational,2017-03-31,5000,W
10,"Sereno, Gina",SR-4,Michigan,15:49.17,Bryan Clay Invite,2017-04-13,5000,W
11,"Nadel, Samantha",SR-4,Oregon,15:49.26,Stanford Invitational,2017-03-31,5000,W
12,"Green, Claire",JR-3,Arizona,15:49.58,Stanford Invitational,2017-03-31,5000,W
13,"Shanahan, Danielle",SR-4,Loyola Marymount,15:50.77,Stanford Invitational,2017-03-31,5000,W
14,"Werner, Taylor",FR-1,Arkansas,15:51.08,Bryan Clay Invite,2017-04-13,5000,W
15,"Goertzen, Brenley",SO-2,TCU,15:51.78,Stanford Invitational,2017-03-31,5000,W
16,"Bilo, Peyton",SO-2,Cal Poly,15:52.01,Stanford Invitational,2017-03-31,5000,W
17,"Albertson, Chelsey",SR-4,Arizona State,15:53.07,Stanford Invitational,2017-03-31,5000,W
18,"Wright, Alice",JR-3,New Mexico,15:53.28,Bryan Clay Invite,2017-04-13,5000,W
19,"Bogdanova, Alsu",JR-3,Eastern Michigan,15:54.94,Stanford Invitational,2017-03-31,5000,W
20,"Disanza, Sarah",JR-3,Wisconsin,15:55.57,Stanford Invitational,2017-03-31,5000,W
21,"Montoya, Maggie",SR-4,Baylor,15:55.62,Stanford Invitational,2017-03-31,5000,W
22,"O'Keeffe, Fiona",FR-1,Stanford,15:56.03,Stanford Cardinal Classic,2017-04-21,5000,W
23,"Ostrander, Allie",FR-1,Boise State,15:56.80@,Mountain West Outdoor Track & Field Championships,2017-05-10,5000,W
24,"O'Brien, Clare",FR-1,Boise State,15:57.36,Stanford Invitational,2017-03-31,5000,W
25,"McDermitt, Jordann",JR-3,Eastern Michigan,15:58.05,Mt. SAC Relays,2017-04-13,5000,W
26,"Murphy, Grayson",JR-3,Utah,15:58.29,Stanford Invitational,2017-03-31,5000,W
