,ATHLETE,YEAR,TEAM,MARK,CONV,MEET,MEET DATE,EVENT,GENDER
11,"McClendon, Jordan",JR-3,Missouri,65.68m,"215' 6""",Wichita State Herm Wilson Invitational,2019-03-21,HT,W
12,"Bedard, Kelcey",SR-4,Colorado St.,65.43m,"214' 8""",Beach Invitational,2019-04-19,HT,W
13,"Echikunwoke, Annette",SR-4,Cincinnati,65.41m,"214' 7""",The American Outdoor Track & Field Championships,2019-05-10,HT,W
14,"Malone, Madi",FR-1,Auburn,65.33m,"214' 4""",SEC Outdoor Track & Field Championships,2019-05-09,HT,W
15,"Thor, Emma",JR-3,Virginia Tech,65.31m,"214' 3""",ACC Championships,2019-05-09,HT,W
15,"Reese, Erin",SR-4,Indiana State,65.31m,"214' 3""",MVC Championship,2019-05-10,HT,W
17,"Vukajlovic, Stefani",SR-4,Duke,64.95m,"213' 1""",Duke Invitational,2019-04-19,HT,W
18,"Butler, Kaila",SO-2,Bowling Green,64.92m,"213' 0""",2019 92nd Clyde Littlefield Texas Relays,2019-03-27,HT,W
19,"Oneal, Shauneice",SO-2,Southern Illinois,64.86m,"212' 9""",2019 92nd Clyde Littlefield Texas Relays,2019-03-27,HT,W
20,"Maffo, Nadia",SR-4,Florida State,64.53m,"211' 8""",ACC Championships,2019-05-09,HT,W
21,"Boman, Lara",SR-4,South Dakota,64.51m,"211' 8""",Summit League T&F Outdoor Championships,2019-05-08,HT,W
22,"Tanczos, Rachel",SO-2,Notre Dame,64.28m,"210' 11""",Virginia Challenge,2019-04-19,HT,W
23,"Feilzer, Hana",SR-4,Montana,63.97m,"209' 10""",Big Sky Outdoor Track & Field Championships,2019-05-08,HT,W
24,"Ford, Nycia",SR-4,Indiana,63.94m,"209' 9""",2019 ASU Invitational,2019-03-22,HT,W
25,"Akbarizadeh, Natasha",SR-4,Gardner-Webb,63.92m,"209' 8""",Big South Outdoor Track and Field Championships,2019-05-08,HT,W
26,"Wilson, Rachel",SR-4,Penn,63.89m,"209' 7""",Sam Howell Invitational,2019-04-06,HT,W
27,"Taiwo, Shey",SO-2,Ole Miss,63.87m,"209' 6""",War Eagle Invitational 2019,2019-04-19,HT,W
28,"Herrington, Amy",SO-2,North Dakota State,63.69m,"208' 11""",2019 92nd Clyde Littlefield Texas Relays,2019-03-27,HT,W
29,"Baker, Jade",SR-4,Virginia,63.61m,"208' 8""",ACC Championships,2019-05-09,HT,W
30,"Chibuogwu, Onyie",SR-4,Washington,63.48m,"208' 3""",Beach Invitational,2019-04-19,HT,W
31,"Frost, Hannah",SR-4,North Dakota State,63.40m,"208' 0""",Pacific Coast Intercollegiate,2019-04-18,HT,W
32,"Forrest, Makenli",SO-2,Louisville,63.08m,"206' 11""",Louisville Invitational,2019-04-12,HT,W
33,"Wheeler, Quiara",SO-2,Central Michigan,63.01m,"206' 9""",Jesse Owens Classic - The Ohio State University,2019-04-26,HT,W
34,"Bourke, Julia",SO-2,Illinois State,62.96m,"206' 7""",2019 Lenny Lyles-Clark Wood Invitational,2019-04-26,HT,W
35,"Barnsdale, Alice",SO-2,Maryland,62.75m,"205' 10""","Virginia v. Maryland, Pitt, West Virginia",2019-04-06,HT,W
36,"Botsis, Chanell",JR-3,Connecticut,62.66m,"205' 7""",2019 Larry Ellis Invitational,2019-04-20,HT,W
37,"Retzlaff, Bailey",JR-3,North Dakota State,62.56m,"205' 3""",Beach Invitational,2019-04-19,HT,W
38,"Russell, Terrisa",SR-4,FIU,62.55m,"205' 2""",Miami Hurricane Alumni Invitational,2019-04-12,HT,W
39,"McMiller, DeeNia",JR-3,Memphis,62.41m,"204' 9""",War Eagle Invitational 2019,2019-04-19,HT,W
40,"Loesch, Sarah",SR-4,Purdue,62.27m,"204' 3""",Big Ten Championships,2019-05-10,HT,W
41,"Belvit, Erica",JR-3,Northeastern,62.04m,"203' 6""",UCONN Northeast Challenge,2019-04-13,HT,W
42,"Baker, Bailey",SR-4,Michigan,61.90m,"203' 1""",Len Paddock Open,2019-05-03,HT,W
43,"Keating, Rebecca",SR-4,Missouri,61.88m,"203' 0""",2019 92nd Clyde Littlefield Texas Relays,2019-03-27,HT,W
44,"McArthur, Joy",SO-2,USC,61.85m,"202' 11""",2019 Pac-12 Track & Field Championships,2019-05-04,HT,W
44,"Gates, Jade",SO-2,DePaul,61.85m,"202' 11""",2019 Lenny Lyles-Clark Wood Invitational,2019-04-26,HT,W
46,"Ingvaldsen, Helene",JR-3,Kansas State,61.80m,"202' 9""",Ward Haylett Invitational,2019-05-03,HT,W
47,"Malm-Annan, Emelda",SR-4,Wyoming,61.76m,"202' 7""",Beach Invitational,2019-04-19,HT,W
48,"Mahama, Mayyi",FR-1,Penn,61.74m,"202' 7""",IC4A/ECAC Outdoor Track & Field Championships,2019-05-11,HT,W
49,"Rabing, Maddie",JR-3,Oregon,61.71m,"202' 5""",Beach Invitational,2019-04-19,HT,W
50,"Preachuk, Michaela",SR-4,South Alabama,61.59m,"202' 1""",2019 92nd Clyde Littlefield Texas Relays,2019-03-27,HT,W
51,"Smith, Lonnie",SR-4,Abilene Christian,61.35m,"201' 3""",ACU Last Chance 2019,2019-05-12,HT,W
52,"Tausaga, Laulauga",JR-3,Iowa,61.34m,"201' 3""",Mt. SAC Relays,2019-04-18,HT,W
53,"Mustafic, Eva",FR-1,Virginia,61.18m,"200' 9""","Virginia v. Maryland, Pitt, West Virginia",2019-04-06,HT,W
54,"Cooke, Alexandria",SR-4,North Carolina,61.12m,"200' 6""",Battle of the Blues,2019-04-06,HT,W
55,"Simpson, Amber",FR-1,Memphis,61.03m,"200' 3""",2019 Drury Hotels Joey Haines Invite,2019-03-29,HT,W
56,"Britt, Nia",JR-3,Iowa,60.99m,"200' 1""",Big Ten Championships,2019-05-10,HT,W
57,"Mammel, Rebecca",FR-1,Michigan State,60.98m,"200' 1""",Virginia Challenge,2019-04-19,HT,W
58,"Mitchell, Taniya",SR-4,New Mexico St.,60.96m,"200' 0""",WAC Outdoor Track and Field Championships,2019-05-09,HT,W
59,"Jonsson, Linnea",SR-4,Colorado St.,60.94m,"199' 11""",Jack Christiansen Invitational,2019-04-26,HT,W
59,"Durant, Gabby",SR-4,UCF,60.94m,"199' 11""",The American Outdoor Track & Field Championships,2019-05-10,HT,W
61,"Purchase, Anna",FR-1,Nebraska,60.74m,"199' 3""",Big Ten Championships,2019-05-10,HT,W
62,"Leppelmeier, Molly",SO-2,Kentucky,60.67m,"199' 0""",SEC Outdoor Track & Field Championships,2019-05-09,HT,W
63,"McShane , Lindsay",JR-3,Oregon State,60.66m,"199' 0""",Oregon State High Performance Meet,2019-04-26,HT,W
64,"Antill, Kaylee",SR-4,Arizona State,60.64m,"198' 11""",2019 ASU Invitational,2019-03-22,HT,W
65,"Perkins, Erin",SR-4,Auburn,60.62m,"198' 11""",Ole Miss Classic,2019-03-30,HT,W
66,"Dunn, Marissa",SO-2,Central Michigan,60.56m,"198' 8""",Jack Shaw Classic,2019-04-05,HT,W
66,"Fluker, Autavia",JR-3,South Alabama,60.56m,"198' 8""",Florida Relays,2019-03-28,HT,W
68,"Larsson, Annika",SR-4,Ole Miss,60.36m,"198' 0""",SEC Outdoor Track & Field Championships,2019-05-09,HT,W
69,"Deaton, Kate",SR-4,Ohio State,60.32m,"197' 11""",Big Ten Championships,2019-05-10,HT,W
70,"Jonsdottir, Vigdis",SO-2,Memphis,60.30m,"197' 10""",The American Outdoor Track & Field Championships,2019-05-10,HT,W
71,"Jones, Lauren",SO-2,Oklahoma,60.25m,"197' 8""",Roadrunner Invitational,2019-03-21,HT,W
72,"Odunaiya, Gaza",SR-4,Ohio,60.22m,"197' 7""",Mid-American Conference Outdoor Track & Field Championships,2019-05-09,HT,W
73,"Wennberg, Kajsa",JR-3,Virginia Tech,60.19m,"197' 6""",ACC Championships,2019-05-09,HT,W
74,"Noneman, Kendra",JR-3,Boise State,60.14m,"197' 4""",Border Clash 2019,2019-04-26,HT,W
75,"Wilson, Makenna",SO-2,Eastern Illinois,60.13m,"197' 3""",OVC Championship,2019-05-09,HT,W
76,"Gustafson, Aliyah",SR-4,Bowling Green,60.06m,"197' 0""",2019 Lenny Lyles-Clark Wood Invitational,2019-04-26,HT,W
77,"Mattsson, Jessica",SO-2,Belmont,60.05m,"197' 0""",OVC Championship,2019-05-09,HT,W
78,"Ward, Shaelyn",SO-2,Kansas State,60.00m,"196' 10""",Michael Johnson Invitational,2019-04-19,HT,W
79,"Jaidi, Mona",JR-3,Memphis,59.95m,"196' 8""",Memphis Tiger invitational,2019-04-26,HT,W
80,"Coward, Barbara",SR-4,UC Irvine,59.92m,"196' 7""",adidas/Steve Scott Invitational,2019-04-26,HT,W
81,"Grandemange, Elisa",SR-4,Colorado,59.86m,"196' 5""",Doug Max Invitational,2019-04-12,HT,W
82,"Adejokun, Priscilla",SO-2,Houston,59.77m,"196' 1""",Texas A&M Invitational I,2019-04-12,HT,W
83,"Young, De'Ondra",SR-4,Long Beach St.,59.58m,"195' 6""",Big West Outdoor Track & Field Championships,2019-05-10,HT,W
84,"Martin, Mikaila",SR-4,Houston,59.31m,"194' 7""",The American Outdoor Track & Field Championships,2019-05-10,HT,W
85,"Doepker, Madison",JR-3,Eastern Washington,59.29m,"194' 6""",Oregon State High Performance Meet,2019-04-26,HT,W
85,"Hudson, Halee",JR-3,Louisville,59.29m,"194' 6""",ACC Championships,2019-05-09,HT,W
87,"Arvie, Alanna",JR-3,McNeese State,59.14m,"194' 0""",Texas State Bobcat Invitational,2019-03-28,HT,W
88,"Rao, Gianna",FR-1,Penn State,59.05m,"193' 9""",Bison Outdoor Classic,2019-04-13,HT,W
89,"Jakelijic, Petra",JR-3,Gardner-Webb,59.02m,"193' 8""",8th Annual Terrier Relays,2019-03-30,HT,W
90,"Nwachukwu, Emma",SO-2,Southern Utah,58.98m,"193' 6""",Big Sky Outdoor Track & Field Championships,2019-05-08,HT,W
91,"Batson, Reneese",SR-4,Marshall,58.88m,"193' 2""",Don McGarey Invitational Track and Field Invitational,2019-04-26,HT,W
91,"Deering, Kayla",SR-4,Michigan,58.88m,"193' 2""",Big Ten Championships,2019-05-10,HT,W
93,"Oginni, Banke",SR-4,Wisconsin,58.87m,"193' 2""",Wisconsin Alumni Classic,2019-05-03,HT,W
94,"Martin, Aoife",JR-3,Washington St.,58.81m,"192' 11""",Cougar Invite,2019-04-27,HT,W
95,"Obijiaku, Michella",JR-3,Towson,58.77m,"192' 10""",CAA Outdoor Track and Field Championships,2019-05-03,HT,W
96,"Kreatsoulas, Nicolette",SR-4,Youngstown St.,58.72m,"192' 8""",Akron - Northeast Ohio Quad,2019-04-05,HT,W
97,"Nietert, Alanna",JR-3,Northern Iowa,58.71m,"192' 7""",2019 Husker Spring Invitational,2019-04-05,HT,W
97,"Carter, Jhane'",SR-4,UCF,58.71m,"192' 7""",The American Outdoor Track & Field Championships,2019-05-10,HT,W
99,"Lenton, Samantha",SO-2,Memphis,58.56m,"192' 1""",The American Outdoor Track & Field Championships,2019-05-10,HT,W
100,"Hallett, Emily",JR-3,Cal Poly,58.51m,"191' 11""",2019 Cal Poly Shareslo.com Invitational,2019-03-22,HT,W
