,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
68,"Pride, Malika",SO-2,Norfolk State,53.50,MEAC Outdoor Track & Field Championships,2019-05-02,400,W
69,"Yeargin, Nicole",JR-3,Kent State,53.51,UF Tom Jones Memorial,2019-04-26,400,W
70,"McNeil, Nyjari",FR-1,San Diego St.,53.52,2019 Desert Heat Classic,2019-04-27,400,W
71,"Lewis, Juannae",SR-4,Western Kentucky,53.53,Georgia Tech Invitational (College),2019-04-19,400,W
72,"Haughton, Camira",SR-4,New Mexico St.,53.54@,WAC Outdoor Track and Field Championships,2019-05-09,400,W
73,"Johnston, Micah",JR-3,Eastern Michigan,53.55,Mid-American Conference Outdoor Track & Field Championships,2019-05-09,400,W
73,"Hughes, Ashley",JR-3,UT-Rio Grande Valley,53.55@,WAC Outdoor Track and Field Championships,2019-05-09,400,W
75,"Scott, Ozioma",SO-2,Howard,53.57,MEAC Outdoor Track & Field Championships,2019-05-02,400,W
76,"Hammit, Sydney",SR-4,Arkansas,53.58,Arkansas Twilight,2019-05-03,400,W
77,"Owens, Jarra",SR-4,Texas A&M,53.59,Texas A&M Alumni Muster,2019-04-27,400,W
77,"Assafuah, Joycelyn",SR-4,Mid. Tenn. State,53.59,Tiger Track Classic 2019,2019-04-05,400,W
77,"Tanner, Amber",JR-3,Georgia,53.59,Florida Relays,2019-03-28,400,W
80,"Caldwell, Janae",JR-3,Florida State,53.62,ACC Championships,2019-05-09,400,W
80,"Walker, Maiah",FR-1,North Carolina,53.62,ACC Championships,2019-05-09,400,W
82,"Misher, Rachel",SR-4,LSU,53.63,LSU Alumni Gold,2019-04-20,400,W
82,"Beauvais, Gabriella",JR-3,Central Michigan,53.63,Jesse Owens Classic - The Ohio State University,2019-04-26,400,W
84,"Harewood, Maya",JR-3,Tulane,53.67,The American Outdoor Track & Field Championships,2019-05-10,400,W
85,"Kuykendoll, Mariah",JR-3,Kansas,53.70,National Relay Championships,2019-04-26,400,W
86,"Ransby, Micaiah",JR-3,Georgia,53.71,Spec Towns Invitational,2019-04-05,400,W
87,"Price, Natalie",SO-2,Indiana,53.72,Florida Relays,2019-03-28,400,W
88,"Bush, Arlicia",JR-3,Virginia Tech,53.73,ACC Championships,2019-05-09,400,W
88,"Toombs, Savyon",SO-2,Jacksonville,53.73,UNF Invitational,2019-04-05,400,W
90,"Bisiolu, Haisha",SR-4,Cincinnati,53.75,Oliver Nikoloff Invitational,2019-04-06,400,W
90,"Williams, Kristen",SR-4,Charlotte,53.75,Charlotte Invitational 2019,2019-04-12,400,W
92,"Burch, Cayla",FR-1,Stephen F. Austin,53.77,Leon Johnson NSU Invitational,2019-04-12,400,W
93,"Lowe, India",SR-4,Duke,53.78,ACC Championships,2019-05-09,400,W
94,"Malone, Jasmine",SR-4,Northern Arizona,53.81@,Big Sky Outdoor Track & Field Championships,2019-05-08,400,W
95,"Omovoh, Knowledge",SO-2,Grand Canyon,53.83,2019 Desert Heat Classic,2019-04-27,400,W
96,"Robinson, Rian",SR-4,Southern Miss.,53.85,Conference USA Outdoor Championships,2019-05-09,400,W
96,"Carter, Kirsten",FR-1,UC Davis,53.85,Big West Outdoor Track & Field Championships,2019-05-10,400,W
96,"McKenzie, Ranae",SR-4,Kansas State,53.85,41st Annual Aztec Invitational,2019-03-22,400,W
99,"Kandissounon, Lena",FR-1,Cal St. Northridge,53.87,Big West Outdoor Track & Field Championships,2019-05-10,400,W
99,"Oviosun, Kiya",FR-1,LSU,53.87,Louisiana Classics,2019-03-15,400,W
1,"Okolo, Courtney",SO-2,Texas,50.14@,Big 12 Outdoor Track and Field Championships,2014-05-16,400,W
2,"Baisden, Kendall",FR-1,Texas,50.57@,Big 12 Outdoor Track and Field Championships,2014-05-16,400,W
3,"Little, Shamier",FR-1,Texas A&M,51.06,SEC Outdoor Championship,2014-05-15,400,W
4,"Nelson, Briana",SR-4,Texas,51.33@,Big 12 Outdoor Track and Field Championships,2014-05-16,400,W
5,"Spencer, Ashley",JR-3,Texas,51.41,Longhorn Invitational,2014-05-03,400,W
6,"Francis, Phyllis",SR-4,Oregon,51.57,Mt. SAC Relays,2014-04-17,400,W
6,"Reynolds, Robin",SO-2,Florida,51.57,Florida Relays,2014-04-03,400,W
8,"Wimbley, Shakima",FR-1,Miami,51.68,Georgia Tech Invitational,2014-05-16,400,W
9,"Romero, Shapri",SR-4,Arizona,51.96,2014 Double Dual Meet UA/ASU/NAU,2014-05-03,400,W
10,"Uwakwe, Florence",FR-1,UTEP,52.05@,Tailwind Open,2014-05-02,400,W
11,"Okodogbe, Chizoba",SR-4,Oregon,52.20,Pac-12 Outdoor Track and Field Championships,2014-05-17,400,W
12,"Tate, Brianna",JR-3,Arizona State,52.32,2014 Double Dual Meet UA/ASU/NAU,2014-05-03,400,W
13,"Eutsey, Ebony",SR-4,Florida,52.33,Florida Relays,2014-04-03,400,W
14,"Bamgbose, Margaret",SO-2,Notre Dame,52.37,Georgia Tech Invitational,2014-05-16,400,W
15,"Jones, Vanessa",JR-3,USC,52.39,Pac-12 Outdoor Track and Field Championships,2014-05-17,400,W
16,"Gause, Destinee",SO-2,Florida,52.41,SEC Outdoor Championship,2014-05-15,400,W
17,"Williams, Chrishuna",SR-4,Arkansas,52.43,SEC Outdoor Championship,2014-05-15,400,W
18,"Wesh, Marlena",SR-4,Clemson,52.44,FSU Twilight,2014-05-09,400,W
19,"Dixon, Diamond",SR-4,Kansas,52.45,Ward Haylett Invitational,2014-05-03,400,W
20,"Lavender, Jordan",JR-3,Virginia,52.48,ACC Outdoor Track & Field Championships,2014-04-17,400,W
21,"Ellis-Watson, Taylor",FR-1,Arkansas,52.56,SEC Outdoor Championship,2014-05-15,400,W
21,"Dowie, Danielle",SR-4,Texas,52.56,Longhorn Invitational,2014-05-03,400,W
23,"Williams, Kristyn",SO-2,Stanford,52.70,Stanford Invitational,2014-04-04,400,W
24,"Brown, Michelle",SR-4,Notre Dame,52.76,Stanford Invitational,2014-04-04,400,W
25,"Charles, Afia",SR-4,UCF,52.77,The American Outdoor Track & Field Championships,2014-05-02,400,W
25,"Guster, Elexis",FR-1,Iowa,52.77,Big Ten Outdoor Track & Field Championships,2014-05-16,400,W
27,"Roye-Speight, Montenae",JR-3,Texas Tech,52.78@,Big 12 Outdoor Track and Field Championships,2014-05-16,400,W
27,"Rhone, Raena",JR-3,Baylor,52.78@,Big 12 Outdoor Track and Field Championships,2014-05-16,400,W
29,"Emerson, Celina",SR-4,Connecticut,52.80,The American Outdoor Track & Field Championships,2014-05-02,400,W
30,"Gaskin, Sonia",SO-2,Kansas State,52.81,Ward Haylett Invitational,2014-05-03,400,W
30,"Brennan, Christian",FR-1,Oregon,52.81,Mt. SAC Relays,2014-04-17,400,W
32,"Tingelstad, Ashley",SR-4,North Dakota St.,52.87,Mt. SAC Relays,2014-04-17,400,W
33,"Holmes, Precious",FR-1,South Carolina,52.89,Shamrock Invitational 2014,2014-03-20,400,W
34,"Porter, Kiara",JR-3,VCU,52.92,Kentucky Relays (College Division),2014-04-19,400,W
35,"Thomas, Briyanni",SR-4,TCU,52.97@,Big 12 Outdoor Track and Field Championships,2014-05-16,400,W
35,"Brown, Kamaria",JR-3,Texas A&M,52.97,35th Sun Angel Track Classic,2014-04-11,400,W
37,"Whittaker, Lanie",SR-4,Florida,53.01,Florida Relays,2014-04-03,400,W
38,"James, Olivia",FR-1,Clemson,53.02,FSU Twilight,2014-05-09,400,W
39,"Walker, Sonikqua",SO-2,Ohio State,53.10,Big Ten Outdoor Track & Field Championships,2014-05-16,400,W
40,"Majors, Felecia",FR-1,Tennessee,53.12,Florida Relays,2014-04-03,400,W
41,"Liverpool, Ashley",SR-4,USC,53.21,Pac-12 Outdoor Track and Field Championships,2014-05-17,400,W
42,"Jean-Baptiste, Audrey",JR-3,Tulsa,53.23,Conference USA Outdoor Track & Field Championships,2014-05-15,400,W
42,"Holland, Malekah",JR-3,Hampton,53.23,MEAC Outdoor Track & Field Championships,2014-05-01,400,W
44,"Akpaete, Udeme",SO-2,Cornell,53.24,Ivy League Outdoor Track & Field Championships,2014-05-10,400,W
45,"Mayungbe, Ibukun",SR-4,Texas A&M,53.25,SEC Outdoor Championship,2014-05-15,400,W
45,"McGee, Dynasty",JR-3,Penn State,53.25,Kehoe Twilight Meet,2014-05-02,400,W
47,"Woodall , Kenya",SO-2,Cincinnati,53.26,Louisville Twilight Classic,2014-05-16,400,W
48,"Reynolds, Madison",SO-2,Oral Roberts,53.32,Southland Conference Track & Field Championship,2014-05-09,400,W
49,"Wallace, Brittany",SR-4,Houston,53.34,The American Outdoor Track & Field Championships,2014-05-02,400,W
49,"Barnes, Aaliyah",FR-1,Ohio State,53.34,Georgia Tech Yellow Jacket Invitational,2014-03-28,400,W
51,"Ndipagbor, CoCo",JR-3,USC,53.36,Mt. SAC Relays,2014-04-17,400,W
52,"Robinson, Rebecca",SO-2,Syracuse,53.40,Princeton Elite Meet (college),2014-05-02,400,W
53,"Mungo, T'Sheila",JR-3,Charlotte,53.41,Bill Carson Invitational,2014-04-11,400,W
54,"Blake, Amoy",SR-4,Texas Tech,53.46@,TTU Red Raider Open,2014-05-03,400,W
55,"Franklin, Tori",JR-3,Michigan State,53.47,Big Ten Outdoor Track & Field Championships,2014-05-16,400,W
56,"Maximilien, Althia",JR-3,Missouri State,53.48,Jace LaCoste Invitational,2014-05-02,400,W
57,"Goggins, Aiesha",JR-3,East Carolina,53.50,Conference USA Outdoor Track & Field Championships,2014-05-15,400,W
58,"Brown, Felicia",SO-2,Tennessee,53.52,SEC Outdoor Championship,2014-05-15,400,W
58,"Moody, Terracia",SR-4,Houston,53.52,The American Outdoor Track & Field Championships,2014-05-02,400,W
60,"Nixon, Cekarri",JR-3,UC Davis,53.55,Big West Outdoor Track and Field Championship,2014-05-16,400,W
61,"Joseph, Nyanka",SO-2,Connecticut,53.58,The American Outdoor Track & Field Championships,2014-05-02,400,W
62,"Geyen, Megan",SR-4,Minnesota,53.62,Big Ten Outdoor Track & Field Championships,2014-05-16,400,W
63,"Wilson, Katie",SR-4,Cal St. Fullerton,53.64,Big West Outdoor Track and Field Championship,2014-05-16,400,W
64,"Nichols, Alyssa",SR-4,Baylor,53.66@,Big 12 Outdoor Track and Field Championships,2014-05-16,400,W
65,"Brown, Rashan",SO-2,Georgia,53.67,Alabama Relays,2014-03-20,400,W
65,"Barron, Daianna",SR-4,George Mason,53.67,2014 ECAC-IC4A Outdoor Championships,2014-05-16,400,W
67,"Mckenzie, Moya",JR-3,Grand Canyon,53.68@,Western Athletic Conference Outdoor Championships,2014-05-14,400,W
68,"Walker, Courtney",JR-3,Jacksonville,53.72,FSU Twilight,2014-05-09,400,W
68,"Haith, Briana",FR-1,South Carolina,53.72,SEC Outdoor Championship,2014-05-15,400,W
70,"Akai, Lynette",JR-3,Campbell,53.73,Georgia Tech Invitational,2014-05-16,400,W
71,"Weekes, Mara",SR-4,Nebraska,53.76,Big Ten Outdoor Track & Field Championships,2014-05-16,400,W
72,"Johnson, Jessica",JR-3,UC Santa Barbara,53.77,2014 Oxy Invitational (Colleges/Junior Colleges),2014-05-10,400,W
73,"Stratioti, Paige",JR-3,North Dakota St.,53.79,Summit League Outdoor Track & Field Championships,2014-05-15,400,W
73,"Kopp, Madeline",FR-1,Duke,53.79,Virginia Challenge,2014-05-09,400,W
75,"Terry, Tiffany",FR-1,TCU,53.83@,Big 12 Outdoor Track and Field Championships,2014-05-16,400,W
76,"Whaley, Angelica",JR-3,Kentucky,53.84,Kentucky Relays (College Division),2014-04-19,400,W
76,"Courtnall, Ally",JR-3,UCLA,53.84,Pac-12 Outdoor Track and Field Championships,2014-05-17,400,W
76,"Gholston, Alex",FR-1,Alabama,53.84,SEC Outdoor Championship,2014-05-15,400,W
79,"Ugboaja, Ekene",SR-4,Rutgers,53.86,The American Outdoor Track & Field Championships,2014-05-02,400,W
79,"Frye, Katherine",JR-3,Monmouth,53.86,Princeton Quad Meet,2014-04-12,400,W
81,"Jones, Aarin",SO-2,Purdue,53.88,Big Ten Outdoor Track & Field Championships,2014-05-16,400,W
81,"McMillan, Lilla",SO-2,Tulane,53.88,LSU Alumni Gold,2014-04-19,400,W
83,"Foreman, Lygia",JR-3,Sam Houston St.,53.89,Southland Conference Track & Field Championship,2014-05-09,400,W
84,"Whittington, Dominique",JR-3,Sacramento St.,53.90,Sacramento State Mondo Mid Major Challenge,2014-04-10,400,W
85,"Turk, Shawntoreah",SR-4,Central Michigan,53.92,2014 Billy Hayes Invitational,2014-05-03,400,W
86,"Harper, Daina",FR-1,Arkansas,53.93,Arkansas Spring Invitational,2014-04-04,400,W
87,"Bell, Bria",SR-4,Elon,53.95,Southern Conference Outdoor Track & Field Championships,2014-04-26,400,W
87,"Chase, Chanice",SO-2,LSU,53.95,LSU Battle on the Bayou,2014-04-05,400,W
89,"White, Kendra",JR-3,Iowa State,53.97,Jace LaCoste Invitational,2014-05-02,400,W
90,"Jaeger, Chantel",JR-3,Montana State,53.98@,Big Sky Conference Outdoor Track & Field Championships,2014-05-14,400,W
90,"Williams, Santina",SO-2,Alabama State,53.98,2014 SWAC Outdoor Championship,2014-04-25,400,W
92,"Alston, Breanna",SR-4,Appalachian State,54.00,Southern Conference Outdoor Track & Field Championships,2014-04-26,400,W
93,"Cooley, Gelela",SR-4,Western Kentucky,54.01,2014 Red Wolf Open,2014-04-26,400,W
94,"Jocelyn, Ashley",FR-1,UCF,54.03,The American Outdoor Track & Field Championships,2014-05-02,400,W
95,"Malcolm, Yanique",SR-4,Alabama,54.06,Alabama vs. Mississippi Border Clash,2014-04-11,400,W
95,"Oranika, Jessica",SO-2,SIU-Edwardsville,54.06,Wisconsin Open,2014-05-10,400,W
97,"Jones, Breigh",SO-2,Austin Peay,54.08,2014 OVC Outdoor T&F Championships,2014-05-02,400,W
97,"Hailey, Nnenya",FR-1,Arizona,54.08,2014 Arizona State Invitational,2014-03-28,400,W
99,"Ruth, Asha",SR-4,Rutgers,54.10,2014 Colonial Relays,2014-04-03,400,W
100,"Parker, Le'Quisha",JR-3,Hampton,54.12,MEAC Outdoor Track & Field Championships,2014-05-01,400,W
1,"Ellis, Kendall",SR-4,USC,49.99,2018 Pac-12 Track & Field Championships,2018-05-12,400,W
2,"McLaughlin, Sydney",FR-1,Kentucky,50.07,Florida Relays,2018-03-29,400,W
3,"Dunmore, Makenzie",SO-2,Oregon,50.63,2018 Pac-12 Track & Field Championships,2018-05-12,400,W
4,"Barnett, Sharrika",JR-3,Florida,50.69,SEC Outdoor Track and Field Championships,2018-05-11,400,W
5,"Irby, Lynna",FR-1,Georgia,50.95,Mt. SAC Relays,2018-04-19,400,W
6,"Thomas, Brionna",SR-4,Purdue,51.13,Big Ten Championships,2018-05-11,400,W
7,"Horton, Kiana",JR-3,Baylor,51.22,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400,W
8,"Roberts, Kaelin",FR-1,USC,51.33,2018 Pac-12 Track & Field Championships,2018-05-12,400,W
9,"Barrie, Maggie",SR-4,Ohio State,51.36,Big Ten Championships,2018-05-11,400,W
10,"Markland, Titania",SR-4,Minnesota,51.4,Big Ten Championships,2018-05-11,400,W
11,"Mason, Symone",FR-1,Miami,51.53,ACC Outdoor Championships,2018-05-10,400,W
12,"Misher, Rachel",JR-3,LSU,51.6,SEC Outdoor Track and Field Championships,2018-05-11,400,W
13,"Majors, Felecia",SR-4,Tennessee,51.67,SEC Outdoor Track and Field Championships,2018-05-11,400,W
14,"Abbott, Chloe",SO-2,Purdue,51.8,Big Ten Championships,2018-05-11,400,W
15,"Egwim, Emerald",SR-4,Minnesota,51.82,Big Ten Championships,2018-05-11,400,W
16,"Waggoner, Tatum",JR-3,Arizona,51.89,2018 Pac-12 Track & Field Championships,2018-05-12,400,W
17,"DesRosiers, Briyahna",JR-3,Oregon,51.9,2018 Pac-12 Track & Field Championships,2018-05-12,400,W
18,"Douglas, Serenity",SO-2,Texas,51.91,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400,W
19,"Guillory, Briana",JR-3,Iowa,51.95,Big Ten Championships,2018-05-11,400,W
20,"Nelson, Katara",SR-4,New Mexico St.,51.98,2018 Desert Heat Classic,2018-04-28,400,W
21,"Barrow, Lisa-Anne",JR-3,San Diego St.,52.11,Mountain West Outdoor Track & Field Championships,2018-05-09,400,W
22,"Dyer, Lenysse",JR-3,Tennessee,52.14,SEC Outdoor Track and Field Championships,2018-05-11,400,W
23,"Golden, Zola",JR-3,Texas,52.19,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400,W
24,"Manson, Taylor",FR-1,Florida,52.26,National Relay Championships,2018-04-27,400,W
24,"Pipi, Ama",SR-4,Oklahoma,52.26,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400,W
26,"Price, Madeline",SR-4,Duke,52.3,ACC Outdoor Championships,2018-05-10,400,W
27,"Limp, Sara",JR-3,Texas Tech,52.32,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400,W
28,"Mitchell, Jahneya",SR-4,Purdue,52.37,Big Ten Championships,2018-05-11,400,W
29,"Jefferson, Anna",SO-2,Virginia,52.39,ACC Outdoor Championships,2018-05-10,400,W
30,"Dunston, Cierra",SR-4,North Carolina,52.4,ACC Outdoor Championships,2018-05-10,400,W
31,"Nwogwugwu, Uchechi",FR-1,Penn,52.41,Ivy League Outdoor Track & Field Championships,2018-05-05,400,W
32,"Egbeniyi, Abike",JR-3,Mid. Tenn. State,52.48,War Eagle Invitational 2018,2018-04-20,400,W
33,"Waller, Hannah",SO-2,Oregon,52.49,Mt. SAC Relays,2018-04-19,400,W
33,"Winters, Karrington",JR-3,Ohio State,52.49,Big Ten Championships,2018-05-11,400,W
35,"Anderson, Shae",FR-1,Oregon,52.55,2018 Pac-12 Track & Field Championships,2018-05-12,400,W
36,"Constantine, Kyra",SO-2,USC,52.59,2018 Pac-12 Track & Field Championships,2018-05-12,400,W
37,"Malone, Jasmine",JR-3,Northern Arizona,52.61,39th Sun Angel Classic,2018-04-05,400,W
38,"Clarke, Kendra",JR-3,Clemson,52.65,ACC Outdoor Championships,2018-05-10,400,W
39,"Price, Natalie",FR-1,Indiana,52.66,Big Ten Championships,2018-05-11,400,W
40,"Madubuike, Julia",FR-1,Texas A&M,52.72,Rafer Johnson & Jackie Joyner-Kersee Invitational,2018-04-14,400,W
41,"Obeng-Akrofi, Akua",SR-4,Columbia,52.75,Florida Relays,2018-03-29,400,W
42,"Abrams, Aliyah",SO-2,South Carolina,52.78,Tennessee Relays,2018-04-12,400,W
43,"Powell, Victoria",SO-2,Baylor,52.79,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400,W
44,"Johnson, Kayla",FR-1,Miami,52.82,Miami Hurricane Invitational,2018-03-16,400,W
45,"Stephens, Maya",SR-4,St. John's,52.86,Miami Hurricane Alumni Invitational,2018-04-06,400,W
46,"Carbo, Jolie",SR-4,Ole Miss,52.87,USC Power 5 Challenge,2018-03-23,400,W
46,"Payne, Kymber",SR-4,LSU,52.87,2018 Louisiana Classics,2018-03-16,400,W
48,"Burks Magee, Morgan",FR-1,Arkansas,52.93,SEC Outdoor Track and Field Championships,2018-05-11,400,W
49,"Fray, Jazmine",JR-3,Texas A&M,52.99,LSU Invitational,2018-04-28,400,W
50,"Lewis, Juannae",JR-3,Western Kentucky,53.0,2018 Conference USA Outdoor Track & Field Championships,2018-05-10,400,W
50,"Garland, Desiree",SR-4,Pittsburgh,53.0,ACC Outdoor Championships,2018-05-10,400,W
52,"Baker, Olivia",SR-4,Stanford,53.03,2018 Cardinal Classic,2018-04-20,400,W
53,"Fotinos, Nicole",SR-4,Northern Arizona,53.04,Bryan Clay Invitational,2018-04-19,400,W
53,"Robinson, NaAsha",JR-3,Tennessee Tech,53.04,Georgia Tech Invitational,2018-04-20,400,W
55,"Beauvais, Gabriella",SO-2,Central Michigan,53.09,2018 Mid-American Conf. Outdoor Track & Field Championships,2018-05-10,400,W
55,"Wilson, Tamani",SO-2,Ohio State,53.09,USC Power 5 Challenge,2018-03-23,400,W
57,"Sharpe, Taylor",SR-4,Florida,53.1,SEC Outdoor Track and Field Championships,2018-05-11,400,W
57,"Caldwell, Jedah",SO-2,Kansas,53.1,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400,W
59,"Nwoko, Chisom",SO-2,Illinois,53.11,2018 Jim Click Shootout,2018-04-07,400,W
60,"Haroon, Nikole",SO-2,Texas Southern,53.12,SWAC Outdoor Track and Field Championship,2018-05-04,400,W
61,"Hudspeth, Najia",SR-4,UNLV,53.15,Adidas Steve Scott Invitational,2018-04-27,400,W
62,"Assafuah, Joycelyn",JR-3,Mid. Tenn. State,53.16,2018 Conference USA Outdoor Track & Field Championships,2018-05-10,400,W
63,"Gayles, Gabrielle",JR-3,Stanford,53.18,2018 Cardinal Classic,2018-04-20,400,W
64,"Williams, Patrice",JR-3,Northeastern,53.19,CAA Outdoor Track and Field Championships,2018-05-04,400,W
64,"Maloney, Shafiqua",SO-2,Southern Illinois,53.19,2018 MVC Outdoor Track & Field Championships,2018-05-11,400,W
66,"Hill, Deanna",SR-4,USC,53.26,USC Trojan Invitational,2018-03-16,400,W
67,"Joe, Asia",JR-3,Bethune-Cookman,53.29,Miami Hurricane Collegiate Invitational,2018-04-14,400,W
68,"Shead, Jordan",SR-4,Notre Dame,53.3,Michael Johnson Invitational,2018-04-21,400,W
69,"Edobi, Jennifer",JR-3,Vanderbilt,53.33,Tennessee Relays,2018-04-12,400,W
70,"Wilson-Perteete, Avi' Tal",FR-1,UNLV,53.34,Adidas Steve Scott Invitational,2018-04-27,400,W
71,"Barham, Annastacia",JR-3,Morgan State,53.35,MEAC Outdoor Track & Field Championships,2018-05-03,400,W
72,"Miller, Samara",SO-2,Purdue,53.38,Big Ten Championships,2018-05-11,400,W
73,"Lundy, Nia",FR-1,N. Carolina A&T,53.39,MEAC Outdoor Track & Field Championships,2018-05-03,400,W
74,"Moore, Sarah",JR-3,George Mason,53.41,A-10 Championships,2018-05-05,400,W
74,"Mukes, Mia",SR-4,Oklahoma,53.41,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400,W
76,"Mongiovi, Missy",JR-3,Stanford,53.42,2018 Cardinal Classic,2018-04-20,400,W
76,"Jackson, D'Airrien",JR-3,Tennessee Tech,53.42,Ohio Valley Conference Championship,2018-05-10,400,W
78,"Funcheon, Katie",SO-2,Alabama,53.48,SEC Outdoor Track and Field Championships,2018-05-11,400,W
78,"Finley, Honour",FR-1,Kansas,53.48,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400,W
78,"Carter, Glorilisha",JR-3,Texas A&M,53.48,Rafer Johnson & Jackie Joyner-Kersee Invitational,2018-04-14,400,W
81,"Robinson, Rian",JR-3,Southern Miss.,53.5,2018 Conference USA Outdoor Track & Field Championships,2018-05-10,400,W
82,"Mitchell, A'Keyla",SR-4,Kansas State,53.53,Texas Invitational,2018-04-13,400,W
83,"Blanden, Courtney",SR-4,Virginia Tech,53.58,National Relay Championships,2018-04-27,400,W
84,"Harris, Jalyn",FR-1,San Diego St.,53.59,Mountain West Outdoor Track & Field Championships,2018-05-09,400,W
85,"Wilson, Carolyn",FR-1,Stanford,53.6,2018 Big Meet,2018-04-07,400,W
86,"D'Arpino, Venessa",JR-3,Oregon,53.61,Mt. SAC Relays,2018-04-19,400,W
87,"Jackson, Natashia",SO-2,Northwestern St.,53.63,Southland Conference Outdoor Track & Field Championships,2018-05-04,400,W
88,"Jones, Jasmine",SR-4,Eastern Michigan,53.64,2018 Mid-American Conf. Outdoor Track & Field Championships,2018-05-10,400,W
88,"Arnaut, Dasha",JR-3,Western Carolina,53.64,Terrier Relays 2018,2018-03-30,400,W
90,"Ray, Tori",SO-2,N. Carolina A&T,53.65,MEAC Outdoor Track & Field Championships,2018-05-03,400,W
91,"Ogba, Precious",FR-1,Troy,53.66,Sun Belt Outdoor Track and Field Championships,2018-05-11,400,W
92,"Sellers, Kadejhia",JR-3,Syracuse,53.67,Florida Relays,2018-03-29,400,W
92,"Linder, Megan",SR-4,Kansas,53.67,39th Sun Angel Classic,2018-04-05,400,W
94,"Scott, Greta",JR-3,Rhode Island,53.68,NEICAAA Outdoor Track & Field Championships,2018-05-11,400,W
95,"Williams, Sun-Sara",SO-2,N. Carolina A&T,53.69,MEAC Outdoor Track & Field Championships,2018-05-03,400,W
96,"Harrison, Jade",SO-2,Michigan,53.72,Big Ten Championships,2018-05-11,400,W
97,"Richardson, Syaira",FR-1,Ohio State,53.76,2018 Jim Click Shootout,2018-04-07,400,W
97,"Aneno, Susan",JR-3,Connecticut,53.76,UCONN Northeast Challenge,2018-04-14,400,W
99,"Alexander, Anaya",SO-2,Long Beach St.,53.79,2018 Big West Championships,2018-05-11,400,W
100,"Davis , Stephanie",FR-1,South Carolina,53.8,SEC Outdoor Track and Field Championships,2018-05-11,400,W
1,"Wimbley, Shakima",SO-2,Miami,50.84,ACC Outdoor Track & Field Championships,2015-05-14,400,W
2,"Okolo, Courtney",JR-3,Texas,50.99,Michael Johnson Classic,2015-04-18,400,W
3,"Ellis-Watson, Taylor",JR-3,Arkansas,51.18,SEC Championships,2015-05-14,400,W
4,"Baisden, Kendall",SO-2,Texas,51.22,Michael Johnson Classic,2015-04-18,400,W
5,"Bamgbose, Margaret",JR-3,Notre Dame,51.42,ACC Outdoor Track & Field Championships,2015-05-14,400,W
6,"Goggins, Aiesha",SR-4,East Carolina,51.48,The American Outdoor Track & Field Championships,2015-05-14,400,W
7,"Jones, Vanessa",SR-4,USC,51.50,Pac-12 Track & Field Championships,2015-05-15,400,W
7,"Jefferson, Kyra",SO-2,Florida,51.50,Florida Relays,2015-04-02,400,W
9,"Roberson, Daye Shon",SO-2,Oklahoma,51.58,Big 12 Outdoor Track & Field Championships,2015-05-15,400,W
10,"Tate, Brianna",SR-4,Arizona State,51.66,Pac-12 Track & Field Championships,2015-05-15,400,W
11,"Funderburk, Kala",JR-3,Florida State,51.72,Longhorn Invitational,2015-05-02,400,W
12,"Brown, Kamaria",SR-4,Texas A&M,51.76,Michael Johnson Classic,2015-04-18,400,W
13,"Little, Shamier",SO-2,Texas A&M,51.77,Michael Johnson Classic,2015-04-18,400,W
14,"Woodall , Kenya",JR-3,Cincinnati,51.78,The American Outdoor Track & Field Championships,2015-05-14,400,W
15,"McMillan, Lilla",JR-3,Tulane,51.86,The American Outdoor Track & Field Championships,2015-05-14,400,W
16,"Reynolds, Robin",JR-3,Florida,51.93,SEC Championships,2015-05-14,400,W
16,"Jean-Baptiste, Audrey",SR-4,Tulsa,51.93,The American Outdoor Track & Field Championships,2015-05-14,400,W
18,"Gause, Destinee",JR-3,Florida,52.01,UF Tom Jones Memorial,2015-04-24,400,W
19,"Guster, Elexis",SO-2,Iowa,52.19,Big Ten Outdoor Track & Field Championships,2015-05-15,400,W
20,"Spencer, Ashley",SR-4,Texas,52.20,Big 12 Outdoor Track & Field Championships,2015-05-15,400,W
21,"Speight, Montenae",SR-4,Texas Tech,52.21,Michael Johnson Classic,2015-04-18,400,W
22,"Walker, Sonikqua",JR-3,Ohio State,52.26,Big Ten Outdoor Track & Field Championships,2015-05-15,400,W
23,"Porter, Kiara",SR-4,VCU,52.33,Florida Relays,2015-04-02,400,W
24,"Rhone, Raena",SR-4,Baylor,52.40,Big 12 Outdoor Track & Field Championships,2015-05-15,400,W
25,"Gholston, Alex",SO-2,Alabama,52.43,SEC Championships,2015-05-14,400,W
25,"Horsley, Ashante",SO-2,Oregon,52.43,Pac-12 Track & Field Championships,2015-05-15,400,W
27,"Johnson, Jessica",SR-4,UC Santa Barbara,52.50,2015 Big West Championships,2015-05-15,400,W
