,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
62,"Leon, Diego",SR-4,Montana State,3:44.09,UCSD Triton Invitational,2018-04-13,1500,M
63,"O'Donnell, Michael",SR-4,Connecticut,3:44.10(1),Penn Relays,2018-04-26,1500,M
64,"Kiprotich, Justine",JR-3,Michigan State,3:44.17,Virginia Challenge,2018-04-20,1500,M
65,"Torpy, Christopher",SO-2,Miami (Ohio),3:44.26,Bryan Clay Invitational,2018-04-19,1500,M
66,"Solomon, Nahom",SR-4,Georgia Tech,3:44.28,Yellow Jacket Invitational,2018-03-16,1500,M
67,"Luevano, Paul",SO-2,Boston U.,3:44.34(1),2018 Larry Ellis Invitational,2018-04-20,1500,M
68,"Beutler, Jordan",SR-4,Utah State,3:44.45,Payton Jordan Invitational,2018-05-03,1500,M
69,"Blunt, John Carter",SO-2,UCLA,3:44.47,UCLA vs. USC Dual,2018-04-29,1500,M
70,"Uchikoshi, Yusuke",SR-4,Boise State,3:44.50,Bryan Clay Invitational,2018-04-19,1500,M
71,"Dinger, Tai",JR-3,Stanford,3:44.51,Payton Jordan Invitational,2018-05-03,1500,M
71,"Brown, Spencer",SO-2,Georgetown,3:44.51,George Mason Spring Invitational,2018-04-14,1500,M
73,"Bethmann, Cade",FR-1,Ole Miss,3:44.56,Joe Walker Invite,2018-04-13,1500,M
74,"Franco, Talem",SO-2,BYU,3:44.59@(1),2018 BYU Robison Invitational,2018-04-26,1500,M
74,"Melchert, Michael",JR-3,Iowa,3:44.59,Bryan Clay Invitational,2018-04-19,1500,M
76,"Dwyer, Henry",SR-4,Georgia,3:44.62,Yellow Jacket Invitational,2018-03-16,1500,M
77,"Pollard, Brandon",JR-3,Gonzaga,3:44.63,Portland Twilight,2018-05-11,1500,M
78,"Malone, Ben",SR-4,Villanova,3:44.64,Kehoe Twilight Meet 2018,2018-05-04,1500,M
79,"Williams, Cooper",SO-2,Indiana,3:44.67,2018 Cardinal Classic,2018-04-20,1500,M
79,"McGorty, Ryan",JR-3,William and Mary,3:44.67,George Mason Spring Invitational,2018-04-14,1500,M
81,"Wareham, Nicholas",SO-2,Georgetown,3:44.68,George Mason Spring Invitational,2018-04-14,1500,M
82,"Milligan, Alex",FR-1,North Carolina,3:44.69,Virginia Grand Prix,2018-04-28,1500,M
83,"Ritz, Sam",JR-3,Columbia,3:44.72,Virginia Challenge,2018-04-20,1500,M
84,"Burdick, Kyle",JR-3,South Dakota St.,3:44.78,Bryan Clay Invitational,2018-04-19,1500,M
85,"Villarreal, Cameron",SR-4,Texas A&M,3:44.81,Bryan Clay Invitational,2018-04-19,1500,M
85,"Gilley, Trevor",SR-4,Ole Miss,3:44.81,Joe Walker Invite,2018-04-13,1500,M
87,"Owens, Matt",FR-1,BYU,3:44.83,Bryan Clay Invitational,2018-04-19,1500,M
88,"Browning, Teddy",FR-1,Indiana,3:44.84,Pac-12+ vs Big Ten Invitational,2018-03-23,1500,M
89,"Coleman, Sam",SO-2,Utah State,3:44.93@,Mark Faldmo Invitational,2018-04-13,1500,M
89,"Rowe, Jack",JR-3,San Francisco,3:44.93,Rafer Johnson & Jackie Joyner-Kersee Invitational,2018-04-14,1500,M
91,"Salisbury, Jack",FR-1,Georgetown,3:44.97,George Mason Spring Invitational,2018-04-14,1500,M
92,"Wiebke, Derek",SR-4,Minnesota,3:45.03,National Relay Championships,2018-04-27,1500,M
93,"Hall, Michael",JR-3,Florida State,3:45.04,Tiger Track Classic 2018,2018-04-13,1500,M
94,"Curles, Wesley",SR-4,Auburn,3:45.15,Tiger Track Classic 2018,2018-04-13,1500,M
95,"Miller, Chartt",SR-4,Iona,3:45.16,Virginia Challenge,2018-04-20,1500,M
95,"Roudolff-Levisse, Emmanuel",SO-2,Portland,3:45.16,Bryan Clay Invitational,2018-04-19,1500,M
97,"Hall, Philip",SO-2,North Carolina St.,3:45.17,Virginia Grand Prix,2018-04-28,1500,M
98,"Guillorel, Arsne",SR-4,Samford,3:45.18,Tiger Track Classic 2018,2018-04-13,1500,M
99,"Carleo, Nick",JR-3,Providence,3:45.20,Brown vs. Providence College Meet,2018-04-22,1500,M
100,"Coyle, Thomas",SR-4,Stanford,3:45.22,Payton Jordan Invitational,2018-05-03,1500,M
1,"Yorks, Izaic",SR-4,Washington,3:37.74,Payton Jordan Invitational,2016-05-01,1500,M
2,"Wynne, Henry",JR-3,Virginia,3:38.05,Virginia Challenge,2016-04-22,1500,M
3,"Engels, Craig",JR-3,Mississippi,3:38.82,Florida Relays,2016-03-31,1500,M
4,"Knight, Justyn",SO-2,Syracuse,3:39.23,Virginia Challenge,2016-04-22,1500,M
5,"Maton, Matthew",FR-1,Oregon,3:39.97,Pac-12 Outdoor Track & Field Championships,2016-05-14,1500,M
6,"Prakel, Sam",SO-2,Oregon,3:40.11,Pac-12 Outdoor Track & Field Championships,2016-05-14,1500,M
6,"Kidder, Brannon",SR-4,Penn State,3:40.11,Stanford Twilight,2016-04-22,1500,M
8,"Randon, James",JR-3,Yale,3:40.15,Virginia Challenge,2016-04-22,1500,M
9,"Brinkley, Justin",SR-4,Stanford,3:40.31,Pac-12 Outdoor Track & Field Championships,2016-05-14,1500,M
10,"Haney, Blake",SO-2,Oregon,3:40.46,Payton Jordan Invitational,2016-05-01,1500,M
11,"Palamar, Adam",JR-3,Syracuse,3:40.49,Virginia Challenge,2016-04-22,1500,M
12,"Wallace, Cale",JR-3,Arkansas,3:40.67,John McDonnell Invitational,2016-04-22,1500,M
13,"Crawford, Graham",SR-4,North Carolina St.,3:40.69,Virginia Challenge,2016-04-22,1500,M
14,"McGorty, Sean",SO-2,Stanford,3:40.74,Pac-12 Outdoor Track & Field Championships,2016-05-14,1500,M
15,"Domanic, Robert",JR-3,Mississippi,3:40.95,Virginia Challenge,2016-04-22,1500,M
16,"Gilbert, Colby",SO-2,Washington,3:40.99,Pac-12 Outdoor Track & Field Championships,2016-05-14,1500,M
17,"Bruce, Jack",SO-2,Arkansas,3:41.67,Bryan Clay Invitational,2016-04-14,1500,M
18,"Gilley, Trevor",JR-3,Mississippi,3:41.77,Florida Relays,2016-03-31,1500,M
19,"O'Toole, Garrett",SO-2,Princeton,3:41.85,Larry Ellis Invite,2016-04-22,1500,M
20,"Thompson, Joshua",JR-3,Oklahoma State,3:41.88,Stanford Twilight,2016-04-22,1500,M
21,"McBride, Brandon",SR-4,Miss State,3:41.92,Florida Relays,2016-03-31,1500,M
22,"Kerr, Josh",FR-1,New Mexico,3:42.09,Bryan Clay Invitational,2016-04-14,1500,M
23,"Tobin, Sean",JR-3,Mississippi,3:42.14,Virginia Challenge,2016-04-22,1500,M
24,"Styles, Lou",SO-2,Kentucky,3:42.22,Florida Relays,2016-03-31,1500,M
25,"Vaziri, Shyan",SR-4,UC Santa Barbara,3:42.23(1),Bruin Legends of T&F Distance Carnival,2016-04-01,1500,M
26,"Creese, Robby",SR-4,Penn State,3:42.29,Pepsi Invitational,2016-04-09,1500,M
27,"Crocker, Will",SR-4,Missouri,3:42.30,Mt. SAC Relays,2016-04-14,1500,M
28,"Seal, Alexander",FR-1,Boston U.,3:42.35,Virginia Challenge,2016-04-22,1500,M
29,"Scott, Marc",JR-3,Tulsa,3:42.39,Bryan Clay Invitational,2016-04-14,1500,M
30,"Gowans, James",JR-3,Cornell,3:42.47,Bison Outdoor Classic,2016-04-16,1500,M
31,"Morken, Nick",SO-2,North Florida,3:42.56,Florida Relays,2016-03-31,1500,M
32,"Hansen, Zach",SR-4,St. Mary's (Cal.),3:42.64,Payton Jordan Invitational,2016-05-01,1500,M
33,"Engholm, Elmar",SR-4,New Mexico,3:42.65,Bryan Clay Invitational,2016-04-14,1500,M
34,"Vargas, Luis",SR-4,North Carolina St.,3:42.67,Wolfpack Last Chance,2016-05-06,1500,M
35,"Coyle, Thomas",SO-2,Stanford,3:42.68,The Big Meet -Cal vs. Stanford,2016-04-09,1500,M
36,"Corona, Patrick",SR-4,Air Force,3:42.69(1),37th Annual Sun Angel Classic,2016-04-08,1500,M
37,"Gourley, Neil",JR-3,Virginia Tech,3:42.70,Payton Jordan Invitational,2016-05-01,1500,M
38,"Elliott, David",SR-4,Boise State,3:42.76,Stanford Twilight,2016-04-22,1500,M
39,"Fisher, Grant",FR-1,Stanford,3:42.85,Stanford Twilight,2016-04-22,1500,M
40,"Schroeder, Stephen",SR-4,Navy,3:42.95,Virginia Challenge,2016-04-22,1500,M
41,"Koech, Jonah",FR-1,UTEP,3:42.98(1),2016 Nike Clyde Littlefield Texas Relays,2016-03-30,1500,M
42,"Oakley, Julian",JR-3,Providence,3:42.99,Wolfpack Last Chance,2016-05-06,1500,M
43,"Nowak, Craig",JR-3,Oklahoma State,3:43.00,Big 12 Outdoor Track & Field Championships,2016-05-13,1500,M
44,"Burcham, Jacob",JR-3,Oklahoma,3:43.03,Arkansas Twilight,2016-05-06,1500,M
45,"Harris, Nick",JR-3,Colorado,3:43.07,Stanford Twilight,2016-04-22,1500,M
46,"Nelson, Blake",SR-4,Washington,3:43.19,Pepsi Invitational,2016-04-09,1500,M
47,"Rogers, Alex",FR-1,Texas,3:43.25(1),2016 Nike Clyde Littlefield Texas Relays,2016-03-30,1500,M
48,"Kauppila, Noah",SO-2,Princeton,3:43.38,Larry Ellis Invite,2016-04-22,1500,M
49,"McAndrew, Bryce",SR-4,North Texas,3:43.41(1),2016 Nike Clyde Littlefield Texas Relays,2016-03-30,1500,M
50,"Williamsz, Jordan",SR-4,Villanova,3:43.46,Australian Athletics Championships,2016-03-31,1500,M
51,"Rutto, Eliud",JR-3,Mid. Tenn. State,3:43.48,War Eagle Invitational,2016-04-22,1500,M
52,"Dee, Liam",SO-2,Iona,3:43.53,Virginia Challenge,2016-04-22,1500,M
53,"Laari, Sampson",JR-3,Mid. Tenn. State,3:43.58,War Eagle Invitational,2016-04-22,1500,M
54,"Hubbard, Joel",SR-4,Syracuse,3:43.61,ACC Championships,2016-05-13,1500,M
55,"Hatler, Chris",JR-3,Penn,3:43.64,Chester Quarry Classic,2016-04-16,1500,M
56,"Kincaid, William",SR-4,Portland,3:43.65,Bryan Clay Invitational,2016-04-14,1500,M
57,"Montoya, Bernie",SO-2,Arizona State,3:43.68,Pac-12 Outdoor Track & Field Championships,2016-05-14,1500,M
58,"Stevens, Johnathan",SO-2,Washington,3:43.70,Pac-12 vs Big 10 Invitational,2016-03-25,1500,M
59,"Perrin, Zach",SO-2,Colorado,3:43.76,Stanford Invitational,2016-04-01,1500,M
60,"Edman, Ferdinand",SR-4,UCLA,3:43.80,Mt. SAC Relays,2016-04-14,1500,M
61,"Pearson, Morgan",SR-4,Colorado,3:43.82@,CU Invitational,2016-04-08,1500,M
62,"Thies, Jeff",SO-2,Portland,3:43.88,Bryan Clay Invitational,2016-04-14,1500,M
63,"Simon, Meron",SR-4,North Carolina St.,3:43.89,Virginia Challenge,2016-04-22,1500,M
64,"Rainero, Ben",SR-4,Cornell,3:43.91,Bison Outdoor Classic,2016-04-16,1500,M
65,"Brewer, Chris",SR-4,Oregon,3:43.97,Pac-12 Outdoor Track & Field Championships,2016-05-14,1500,M
66,"Cotton, Adam",SR-4,New Mexico,3:44.02,Bryan Clay Invitational,2016-04-14,1500,M
67,"Awad, Thomas",SR-4,Penn,3:44.03,Larry Ellis Invite,2016-04-22,1500,M
68,"Maggard, Dillon",SO-2,Utah State,3:44.04,Mt. SAC Relays,2016-04-14,1500,M
69,"Dorsey, Matt",JR-3,Air Force,3:44.07(1),37th Annual Sun Angel Classic,2016-04-08,1500,M
70,"Marsella, Mike",JR-3,Virginia,3:44.10,ACC Championships,2016-05-13,1500,M
71,"Nicklason, Hugh",FR-1,San Francisco,3:44.12,Stanford Twilight,2016-04-22,1500,M
72,"Dalquist, Austen",FR-1,Arkansas,3:44.16,Bryan Clay Invitational,2016-04-14,1500,M
73,"Hunter, Rorey",SR-4,Indiana,3:44.20,Pac-12 vs Big 10 Invitational,2016-03-25,1500,M
74,"Murphy, Clayton",JR-3,Akron,3:44.21,LSU Alumni Gold,2016-04-23,1500,M
75,"Bile, Ahmed",JR-3,Georgetown,3:44.22,Kehoe Twilight Meet 2016,2016-05-06,1500,M
75,"Makevic, Dusan",SR-4,UTSA,3:44.22(1),2016 Nike Clyde Littlefield Texas Relays,2016-03-30,1500,M
77,"Horrocks, Chase",JR-3,BYU,3:44.25@(1),2016 BYU Robison Invitational,2016-04-21,1500,M
78,"Perrier, Patrick",FR-1,Stanford,3:44.32,Pac-12 Outdoor Track & Field Championships,2016-05-14,1500,M
79,"Napolitano, Rob",JR-3,Columbia,3:44.33,2016 Battle Road Twilight Meet #1,2016-05-14,1500,M
79,"Ward, Michael",SO-2,Bradley,3:44.33,Virginia Challenge,2016-04-22,1500,M
81,"Tedder, Mark",JR-3,Cornell,3:44.34,Bison Outdoor Classic,2016-04-16,1500,M
82,"Williams, Cole",SR-4,Georgetown,3:44.35,Stanford Twilight,2016-04-22,1500,M
83,"Farnham-Rose, Robbie",JR-3,Alabama,3:44.39,War Eagle Invitational,2016-04-22,1500,M
83,"Jocis, Ugis",JR-3,Wichita State,3:44.39,Stanford Invitational,2016-04-01,1500,M
85,"Gorman, Tim",JR-3,Dartmouth,3:44.45,Larry Ellis Invite,2016-04-22,1500,M
86,"Rockhold, Cole",FR-1,Colorado St.,3:44.48@,CU Invitational,2016-04-08,1500,M
87,"Zarate, Diego",FR-1,Virginia Tech,3:44.50,ACC Championships,2016-05-13,1500,M
88,"Kunzweiler, Alec",JR-3,Duke,3:44.51,ACC Championships,2016-05-13,1500,M
89,"Buchanan, Reid",SR-4,Portland,3:44.52,Bryan Clay Invitational,2016-04-14,1500,M
90,"Klecker, Joe",FR-1,Colorado,3:44.55,Bryan Clay Invitational,2016-04-14,1500,M
91,"Fayers, Matthew",JR-3,Oklahoma State,3:44.57,Bryan Clay Invitational,2016-04-14,1500,M
92,"Moehn, Ethan",FR-1,Arkansas,3:44.60,Bryan Clay Invitational,2016-04-14,1500,M
93,"George, Alex",FR-1,Arkansas,3:44.64,Bryan Clay Invitational,2016-04-14,1500,M
94,"Malone, Ben",SO-2,Villanova,3:44.66,Larry Ellis Invite,2016-04-22,1500,M
95,"Ferlic, Mason",SR-4,Michigan,3:44.67,Pac-12 vs Big 10 Invitational,2016-03-25,1500,M
96,"Dickson, Marcus",SO-2,BYU,3:44.73,Stanford Invitational,2016-04-01,1500,M
97,"Hamilton III, Eugene",JR-3,California,3:44.76,Cal Opener,2016-03-05,1500,M
98,"Lautenslager, Jeff",SO-2,Boise State,3:44.77,Oregon Twilight,2016-05-06,1500,M
99,"Arroyo, Andres",JR-3,Florida,3:44.89,UF Tom Jones Memorial,2016-04-22,1500,M
100,"Curtin, Thomas",SR-4,Virginia Tech,3:44.93,Bison Outdoor Classic,2016-04-16,1500,M
1,"Lalang, Lawi",SR-4,Arizona,3:36.34,Pac-12 Outdoor Track and Field Championships,2014-05-17,1500,M
2,"Cheserek, Edward",FR-1,Oregon,3:36.50,Pac-12 Outdoor Track and Field Championships,2014-05-17,1500,M
3,"Kidder, Brannon",SO-2,Penn State,3:38.82,Payton Jordan Cardinal Invitational,2014-05-04,1500,M
4,"Rotich, Anthony",JR-3,UTEP,3:39.16@,UTEP Invitational,2014-04-12,1500,M
5,"Fleet, Mac",SR-4,Oregon,3:40.00,Oregon Twilight,2014-05-09,1500,M
6,"Noelle, Chad",SO-2,Oklahoma State,3:40.06,Mt. SAC Relays,2014-04-17,1500,M
7,"Mudd, Austin",JR-3,Wisconsin,3:40.16,Payton Jordan Cardinal Invitational,2014-05-04,1500,M
8,"Stutzman, Tyler",SR-4,Stanford,3:40.21,Payton Jordan Cardinal Invitational,2014-05-04,1500,M
9,"Awad, Thomas",SO-2,Penn,3:40.68(1),Penn Relays,2014-04-24,1500,M
10,"Dunbar, Trevor",SR-4,Oregon,3:41.45,Oregon Twilight,2014-05-09,1500,M
11,"Saarel, Ben",FR-1,Colorado,3:41.54,Bryan Clay Invitational,2014-04-18,1500,M
12,"Colley, Andrew",SR-4,North Carolina St.,3:41.61(1),Blue Shoes Collegiate Track & Field Meet,2014-04-12,1500,M
13,"Pollock, Grant",SR-4,Virginia Tech,3:41.76,Payton Jordan Cardinal Invitational,2014-05-04,1500,M
14,"Kalinowski, Grzegorz",SR-4,Eastern Michigan,3:41.80,2014 Billy Hayes Invitational,2014-05-03,1500,M
15,"Presson, Isaac",SR-4,North Carolina,3:41.82,Virginia Challenge,2014-05-09,1500,M
16,"Atchoo, Michael",SR-4,Stanford,3:41.92,Payton Jordan Cardinal Invitational,2014-05-04,1500,M
17,"Simons, John",SR-4,Minnesota,3:41.94,Mt. SAC Relays,2014-04-17,1500,M
18,"Tobin, Sean",FR-1,Mississippi,3:42.07,Mt. SAC Relays,2014-04-17,1500,M
19,"Hatz, Alex",JR-3,Wisconsin,3:42.10,Payton Jordan Cardinal Invitational,2014-05-04,1500,M
20,"Stabler, Sam",JR-3,Lamar,3:42.18,J Fred Duckett-Rice Twilight,2014-04-26,1500,M
21,"Crawford, Graham",SO-2,North Carolina St.,3:42.23(1),Blue Shoes Collegiate Track & Field Meet,2014-04-12,1500,M
22,"Markham, Liam",SO-2,Illinois,3:42.33,Bryan Clay Invitational,2014-04-18,1500,M
23,"Vaziri, Shyan",JR-3,UC Santa Barbara,3:42.44,Bryan Clay Invitational,2014-04-18,1500,M
24,"Hurysz, Jake",JR-3,Colorado,3:42.53,Mt. SAC Relays,2014-04-17,1500,M
25,"Dahleen, Zach",SR-4,Southern Illinois,3:42.55,Mt. SAC Relays,2014-04-17,1500,M
26,"Callahan, Peter",JR-3,New Mexico,3:42.62,Payton Jordan Cardinal Invitational,2014-05-04,1500,M
27,"Strum, Weston",JR-3,Loyola Marymount,3:42.67,Ben Brown Invitational,2014-03-15,1500,M
27,"Joyce, Thomas",SO-2,California,3:42.67(1),Brutus Hamilton Challenge,2014-04-26,1500,M
29,"Doughty, Brandon",SO-2,Oklahoma,3:42.71(1),Jace LaCoste Invitational,2014-05-02,1500,M
30,"Bertolotti, Marco",JR-3,Stanford,3:42.80,Payton Jordan Cardinal Invitational,2014-05-04,1500,M
30,"Alexander, Colby",JR-3,Oregon,3:42.80,Oregon Twilight,2014-05-09,1500,M
32,"Lasater, Brandon",JR-3,Georgia Tech,3:42.91,Virginia Challenge,2014-05-09,1500,M
33,"Williamsz, Jordan",SO-2,Villanova,3:43.01,Larry Ellis Invitational,2014-04-16,1500,M
34,"Malette, J.P.",SR-4,Notre Dame,3:43.03,Stanford Invitational,2014-04-04,1500,M
35,"Gregorek, John",SR-4,Columbia,3:43.05,Spring Invite,2014-04-12,1500,M
36,"Hunter, Rorey",JR-3,Indiana,3:43.12(1),Kentucky Relays (College Division),2014-04-19,1500,M
36,"Hubbard, Joel",SO-2,Syracuse,3:43.12,Virginia Challenge,2014-05-09,1500,M
38,"Bridger-Wilkinson, Marcus",JR-3,Belmont,3:43.13,Georgia Tech Invitational,2014-05-16,1500,M
39,"Santana, Alfredo",SR-4,La Salle,3:43.21,Swarthmore Final Qualifier,2014-05-12,1500,M
40,"Matheson, Ross",JR-3,New Mexico,3:43.27,Bryan Clay Invitational,2014-04-18,1500,M
41,"McEntee, Sam",JR-3,Villanova,3:43.33,Larry Ellis Invitational,2014-04-16,1500,M
42,"Yorks, Izaic",SO-2,Washington,3:43.38,Stanford Invitational,2014-04-04,1500,M
43,"Nelson, Blake",FR-1,Washington,3:43.39,Bryan Clay Invitational,2014-04-18,1500,M
44,"Bile, Ahmed",FR-1,Georgetown,3:43.43,Payton Jordan Cardinal Invitational,2014-05-04,1500,M
45,"Harris, Nick",FR-1,Washington,3:43.44,Bryan Clay Invitational,2014-04-18,1500,M
46,"Strum, Nathan",JR-3,UC Davis,3:43.51(1),35th Sun Angel Track Classic,2014-04-11,1500,M
47,"Boit, Cosmas",FR-1,UTEP,3:43.55,Payton Jordan Cardinal Invitational,2014-05-04,1500,M
48,"Airola, Matt",JR-3,Alabama,3:43.66(1),Jace LaCoste Invitational,2014-05-02,1500,M
49,"Casse, Martin",SR-4,Texas-Pan American,3:43.67,Payton Jordan Cardinal Invitational,2014-05-04,1500,M
50,"Leskow, Aaron",JR-3,St. Joseph's (Pa.),3:43.89,Swarthmore Final Qualifier,2014-05-12,1500,M
51,"Hillenbrand, Matt",SR-4,Kentucky,3:43.90,2014 Baldy Castillo Invitational,2014-03-21,1500,M
52,"Graves, Kyle",JR-3,Wake Forest,3:43.92,Virginia Challenge,2014-05-09,1500,M
53,"Moussa, Ammar",SO-2,Colorado,3:43.97,Bryan Clay Invitational,2014-04-18,1500,M
54,"Deir, Alex",JR-3,Oklahoma,3:44.11,Stanford Invitational,2014-04-04,1500,M
55,"Paulson, William",FR-1,Princeton,3:44.15,Larry Ellis Invitational,2014-04-16,1500,M
56,"Herson, Ryan",SO-2,Arizona State,3:44.16(1),35th Sun Angel Track Classic,2014-04-11,1500,M
57,"Cornwell, Alex",JR-3,New Mexico,3:44.19,Bryan Clay Invitational,2014-04-18,1500,M
58,"Stogsdill, Christopher",SR-4,Iona,3:44.23,Virginia Challenge,2014-05-09,1500,M
59,"Ross, Nick",JR-3,La Salle,3:44.24,Swarthmore Final Qualifier,2014-05-12,1500,M
60,"Denault, Robert",SO-2,Villanova,3:44.28,Larry Ellis Invitational,2014-04-16,1500,M
61,"Shirvell, James",SR-4,Yale,3:44.31,Penn Relays,2014-04-24,1500,M
62,"Zivec, Jakub",JR-3,Florida State,3:44.32,Virginia Challenge,2014-05-09,1500,M
63,"Perkins, Zach",JR-3,Air Force,3:44.43,Stanford Invitational,2014-04-04,1500,M
64,"Holden, Simon",FR-1,Wake Forest,3:44.45,Wolfpack Last Chance,2014-05-16,1500,M
65,"McClafferty, Nate",JR-3,Duke,3:44.48,Virginia Challenge,2014-05-09,1500,M
66,"Smith, Jacob",SR-4,High Point,3:44.50,Wolfpack Last Chance,2014-05-16,1500,M
67,"Winn, Daniel",JR-3,Oregon,3:44.51,Oregon Relays,2014-04-17,1500,M
68,"Murphy, Clayton",FR-1,Akron,3:44.53,Mt. SAC Relays,2014-04-17,1500,M
69,"Greenwald, Jeremy",JR-3,Georgia Tech,3:44.57,Virginia Challenge,2014-05-09,1500,M
70,"Shelley, Jake",JR-3,New Mexico,3:44.59,Bryan Clay Invitational,2014-04-18,1500,M
71,"Prakel, Sam",FR-1,Oregon,3:44.67,Oregon Relays,2014-04-17,1500,M
72,"Oakley, Julian",SO-2,Providence,3:44.68,Stanford Invitational,2014-04-04,1500,M
72,"Peters, Rich",JR-3,Boston U.,3:44.68,Patriot League Outdoor Track & Field Championships,2014-05-02,1500,M
74,"Johnson, Brett",SR-4,Oregon,3:44.73,OSU High Performance - Colleges,2014-05-01,1500,M
75,"Domanic, Robert",FR-1,Mississippi,3:44.78,LSU Invitational,2014-05-03,1500,M
75,"Everett, Daniel",JR-3,Columbia,3:44.78,Spring Invite,2014-04-12,1500,M
77,"Taylor, Troy",SO-2,North Texas,3:44.82,Longhorn Invitational,2014-05-03,1500,M
77,"Rutto, Eliud",SO-2,Mid. Tenn. State,3:44.82,Tiger Classic 2014,2014-04-04,1500,M
79,"Jones, Adam",SO-2,Samford,3:44.89,Georgia Tech Invitational,2014-05-16,1500,M
80,"Joseph, Patrick",FR-1,Virginia Tech,3:44.98,Payton Jordan Cardinal Invitational,2014-05-04,1500,M
81,"Corona, Patrick",SO-2,Air Force,3:45.02@,Air Force Twilight Open,2014-05-09,1500,M
82,"Soratos, Cristian",JR-3,Montana State,3:45.04,Payton Jordan Cardinal Invitational,2014-05-04,1500,M
82,"Zienasellassie, Futsum",SO-2,Northern Arizona,3:45.04,Bryan Clay Invitational,2014-04-18,1500,M
82,"Olson, Erik",JR-3,Stanford,3:45.04,Stanford Invitational,2014-04-04,1500,M
85,"Fayers, Matthew",FR-1,Oklahoma State,3:45.09,Mt. SAC Relays,2014-04-17,1500,M
86,"Shrader, Brian",JR-3,Northern Arizona,3:45.12,Bryan Clay Invitational,2014-04-18,1500,M
86,"Fahy, Darren",FR-1,Georgetown,3:45.12,Kehoe Twilight Meet,2014-05-02,1500,M
88,"Lederhouse, Michael",SO-2,Georgetown,3:45.15,Kehoe Twilight Meet,2014-05-02,1500,M
89,"Neal, Keffri",JR-3,Kentucky,3:45.22,2014 Baldy Castillo Invitational,2014-03-21,1500,M
90,"Buchanan, Reid",JR-3,Kansas,3:45.25(1),35th Sun Angel Track Classic,2014-04-11,1500,M
90,"Hartle, Nick",SO-2,UCLA,3:45.25,Rafer / JJK Collegiate Invitational,2014-04-12,1500,M
92,"Penzenstadler, Sam",JR-3,Loyola (Ill.),3:45.27,2014 Drake Relays presented by Hy-Vee,2014-04-23,1500,M
93,"Ciattei, Vincent",FR-1,Virginia Tech,3:45.28,Payton Jordan Cardinal Invitational,2014-05-04,1500,M
93,"McFann, Harry",SR-4,Columbia,3:45.28,Princeton Elite Meet (college),2014-05-02,1500,M
93,"Biekert, Brian",JR-3,Central Connecticut,3:45.28,Bison Outdoor Classic,2014-04-12,1500,M
96,"Fish, Brendon",SR-4,Columbia,3:45.29,Spring Invite,2014-04-12,1500,M
97,"Brinkley, Justin",SO-2,Stanford,3:45.30,Stanford Invitational,2014-04-04,1500,M
98,"Vidlak, Trevor",SR-4,Nebraska,3:45.32,2014 Arizona State Invitational,2014-03-28,1500,M
99,"Elkaim, Jeramy",SO-2,Oregon,3:45.33,Oregon Preview,2014-03-22,1500,M
99,"Endress, Wade",JR-3,Penn State,3:45.33,Bison Outdoor Classic,2014-04-12,1500,M
1,"Hoare, Oliver",JR-3,Wisconsin,3:37.20,Bryan Clay Invitational,2019-04-17,1500,M
2,"Villarreal, Carlos",JR-3,Arizona,3:37.22,Bryan Clay Invitational,2019-04-17,1500,M
3,"Nuguse, Yared",SO-2,Notre Dame,3:38.32,Bryan Clay Invitational,2019-04-17,1500,M
4,"Paulson, William",SR-4,Arizona State,3:38.35,Bryan Clay Invitational,2019-04-17,1500,M
5,"Worley, Sam",SO-2,Texas,3:38.64,Bryan Clay Invitational,2019-04-17,1500,M
6,"Suliman, Waleed",SO-2,Ole Miss,3:38.72,Bryan Clay Invitational,2019-04-17,1500,M
7,"Brown, Reed",SO-2,Oregon,3:38.76,Payton Jordan Invitational,2019-05-02,1500,M
8,"Beamish, Geordie",JR-3,Northern Arizona,3:39.15,Bryan Clay Invitational,2019-04-17,1500,M
9,"Kusche, George",SO-2,Nebraska,3:39.33,Payton Jordan Invitational,2019-05-02,1500,M
10,"Grijalva, Luis",SO-2,Northern Arizona,3:39.52,Bryan Clay Invitational,2019-04-17,1500,M
11,"Fisher, Grant",SR-4,Stanford,3:39.60,Payton Jordan Invitational,2019-05-02,1500,M
12,"Klecker, Joe",JR-3,Colorado,3:39.75@,Colorado Invitational 2019,2019-04-05,1500,M
13,"Quax, Theo",FR-1,Northern Arizona,3:39.84,Bryan Clay Invitational,2019-04-17,1500,M
14,"Griffith, Cameron",SR-4,Arkansas,3:39.86,Bryan Clay Invitational,2019-04-17,1500,M
15,"Brown, Spencer",JR-3,Georgetown,3:39.94,Bryan Clay Invitational,2019-04-17,1500,M
16,"Mau, Kyle",JR-3,Indiana,3:40.42,2019 Billy Hayes Invitational,2019-05-03,1500,M
17,"Stanovsek, Mick",JR-3,Washington,3:41.20,Payton Jordan Invitational,2019-05-02,1500,M
18,"Bethmann, Cade",SO-2,Ole Miss,3:41.65,Joe Walker Classic,2019-04-12,1500,M
19,"Kiprotich, Justine",SR-4,Michigan State,3:41.89,Virginia Challenge,2019-04-19,1500,M
20,"West, James",SR-4,Oregon,3:42.41,Payton Jordan Invitational,2019-05-02,1500,M
