,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
1,"Kebenei, Stanley",SR-4,Arkansas,8:23.93,Payton Jordan Invitational,2015-05-02,3000S,M
2,"Hesselbjerg, Ole",SR-4,Eastern Kentucky,8:33.22,Payton Jordan Invitational,2015-05-02,3000S,M
3,"Kibichiy, Edwin",SO-2,Louisville,8:33.78,ACC Outdoor Track & Field Championships,2015-05-14,3000S,M
4,"Seddon, Zak",JR-3,Florida State,8:36.55,Stanford Invitational,2015-04-03,3000S,M
5,"Ferlic, Mason",JR-3,Michigan,8:36.82,Virginia Challenge,2015-04-17,3000S,M
6,"Blomberg, Emil",SR-4,Texas-Arlington,8:36.98,Mt. SAC Relays,2015-04-16,3000S,M
7,"Rotich, Anthony",SR-4,UTEP,8:39.70,Brutus Hamilton Challenge,2015-04-25,3000S,M
8,"Abrahamsen, Jakob",FR-1,Eastern Kentucky,8:40.44,Payton Jordan Invitational,2015-05-02,3000S,M
9,"Hardy, Mike",SR-4,Weber State,8:41.44,Payton Jordan Invitational,2015-05-02,3000S,M
10,"Fahy, Darren",SO-2,Georgetown,8:42.51,Virginia Challenge,2015-04-17,3000S,M
11,"Robertson, Stuart",SO-2,Virginia Tech,8:42.73,ACC Outdoor Track & Field Championships,2015-05-14,3000S,M
12,"Gil, Ryan",SO-2,Georgetown,8:43.35,Virginia Challenge,2015-04-17,3000S,M
13,"Theroux, Blake",SR-4,Colorado,8:43.77,Stanford Invitational,2015-04-03,3000S,M
14,"Neff, Jackson",SR-4,Ohio State,8:45.37,Stanford Invitational,2015-04-03,3000S,M
15,"Wilson, Colby",JR-3,Utah State,8:45.71,Mt. SAC Relays,2015-04-16,3000S,M
16,"Tonui, Frankline",SO-2,Arkansas,8:45.91,Payton Jordan Invitational,2015-05-02,3000S,M
16,"King, Kyle",JR-3,Virginia,8:45.91,Virginia Challenge,2015-04-17,3000S,M
18,"Mora, Connor",FR-1,Michigan,8:45.96,Payton Jordan Invitational,2015-05-02,3000S,M
19,"Parrish, Mark",SR-4,Florida,8:46.22,Florida Relays,2015-04-02,3000S,M
20,"Tracy, James",SR-4,BYU,8:46.35,Payton Jordan Invitational,2015-05-02,3000S,M
21,"Schroeder, Allan",SR-4,Boise State,8:46.48,Stanford Invitational,2015-04-03,3000S,M
22,"Engholm, Elmar",JR-3,New Mexico,8:46.49,Mountain West Outdoor Track & Field Championships,2015-05-13,3000S,M
23,"Lafond, Dylan",JR-3,Illinois,8:46.53,Big Ten Outdoor Track & Field Championships,2015-05-15,3000S,M
24,"Tuck, Nick",SO-2,Penn,8:46.63,Ivy League Outdoor Track & Field Championships,2015-05-09,3000S,M
25,"Hurt, Tripp",SR-4,Furman,8:47.76,Virginia Challenge,2015-04-17,3000S,M
26,"Roche, Joshua",JR-3,Indiana,8:48.01,Stanford Invitational,2015-04-03,3000S,M
27,"Fletcher, Aaron",JR-3,BYU,8:48.57,Payton Jordan Invitational,2015-05-02,3000S,M
28,"Peterman, Adam",FR-1,Colorado,8:48.68,Mt. SAC Relays,2015-04-16,3000S,M
29,"Woolf, Nick",JR-3,Cal Poly,8:48.91,Stanford Invitational,2015-04-03,3000S,M
30,"Winter, Connor",JR-3,Colorado,8:48.93,Pac-12 Track & Field Championships,2015-05-15,3000S,M
31,"Visokay, Adam",SO-2,Virginia,8:49.28,ACC Outdoor Track & Field Championships,2015-05-14,3000S,M
32,"Barlow, Darren",JR-3,Virginia Tech,8:49.34,ACC Outdoor Track & Field Championships,2015-05-14,3000S,M
33,"Rmidi Kinini , Khalil",SO-2,Maryland-Eastern Shore,8:49.41,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,3000S,M
34,"Flint, Steve",SR-4,BYU,8:49.65,Payton Jordan Invitational,2015-05-02,3000S,M
35,"Simon, Meron",JR-3,Washington,8:50.13,2015 UW v. WSU Dual,2015-05-01,3000S,M
36,"Spencer, Isaac",SR-4,Texas A&M,8:50.74,Stanford Invitational,2015-04-03,3000S,M
37,"Adams, Casey",SR-4,Columbia,8:50.77,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,3000S,M
38,"Doughty, Brandon",JR-3,Oklahoma,8:50.96,John Jacobs Invitational,2015-04-17,3000S,M
39,"Rausa, Bryce",SR-4,UC Santa Barbara,8:51.24,Stanford Invitational,2015-04-03,3000S,M
40,"Benoit, Max",FR-1,Michigan State,8:51.32,Big Ten Outdoor Track & Field Championships,2015-05-15,3000S,M
41,"Ricks, Trevor",SR-4,Weber State,8:51.47,Mt. SAC Relays,2015-04-16,3000S,M
42,"Dickerson, Sam",JR-3,Missouri,8:51.69,Stanford Invitational,2015-04-03,3000S,M
43,"Melly, David",SR-4,Cornell,8:51.83,Ivy League Outdoor Track & Field Championships,2015-05-09,3000S,M
44,"Pepiot, Tanguy",SR-4,Oregon,8:52.15,Pac-12 Track & Field Championships,2015-05-15,3000S,M
45,"King, Xavier",JR-3,Iona,8:52.36,MAAC Outdoor Track & Field Championships,2015-05-02,3000S,M
46,"Blankenbaker, Dylan",SO-2,Oklahoma,8:52.41,Stanford Invitational,2015-04-03,3000S,M
47,"Wong, Daniel",JR-3,Arizona State,8:52.45,Pac-12 Track & Field Championships,2015-05-15,3000S,M
48,"Gousse, Ryan",JR-3,William and Mary,8:52.56,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,3000S,M
49,"Howard, Matthew",SR-4,Georgetown,8:52.83,Virginia Challenge,2015-04-17,3000S,M
50,"Schienbein, Tate",JR-3,Purdue,8:53.11,Mt. SAC Relays,2015-04-16,3000S,M
51,"McLean, Austin",JR-3,Youngstown St.,8:53.17,Stanford Invitational,2015-04-03,3000S,M
52,"Fink, Willy",SO-2,Eastern Michigan,8:53.55,Ohio State - Jesse Owens Classic,2015-05-01,3000S,M
53,"Norris, Trac",JR-3,Utah Valley,8:53.58,Mt. SAC Relays,2015-04-16,3000S,M
54,"Herr, Connor",JR-3,Cornell,8:53.66,Ivy League Outdoor Track & Field Championships,2015-05-09,3000S,M
55,"Jaskowak, Daniel",SO-2,Virginia Tech,8:53.76,ACC Outdoor Track & Field Championships,2015-05-14,3000S,M
56,"Darland, Jackson",SO-2,Oregon,8:53.91,Pac-12 Track & Field Championships,2015-05-15,3000S,M
57,"Fuller, Travis",SR-4,BYU,8:53.94@,2015 BYU Cougar Invitational,2015-05-13,3000S,M
58,"Allen, Brandon",SO-2,Iona,8:54.18,MAAC Outdoor Track & Field Championships,2015-05-02,3000S,M
59,"Prizzi, John",SR-4,New Hampshire,8:54.91,Larry Ellis (College),2015-04-17,3000S,M
60,"Shaffer, Forrest",JR-3,Washington St.,8:55.09,Pac-12 Track & Field Championships,2015-05-15,3000S,M
61,"Semeon, Redatu",JR-3,Auburn,8:55.19,War Eagle Invitational 2015,2015-04-17,3000S,M
62,"Shellhorn, Eric",SR-4,Utah State,8:55.20,Mountain West Outdoor Track & Field Championships,2015-05-13,3000S,M
63,"Tomlin, Duncan",JR-3,Yale,8:55.28,Ivy League Outdoor Track & Field Championships,2015-05-09,3000S,M
64,"Smith, Brendan",JR-3,Penn,8:55.47,Stanford Invitational,2015-04-03,3000S,M
65,"Rohr, Patrick",JR-3,South Alabama,8:55.79,Mt. SAC Relays,2015-04-16,3000S,M
66,"Bastian, Jeff",SO-2,BYU,8:55.85@,2015 BYU Cougar Invitational,2015-05-13,3000S,M
67,"Bartnik, Aaron",JR-3,Minnesota,8:55.92,Big Ten Outdoor Track & Field Championships,2015-05-15,3000S,M
68,"Miller, Bryce",SO-2,UMKC,8:56.12,State Farm ESU Relays,2015-04-04,3000S,M
69,"Nelson, Aaron",JR-3,Washington,8:56.16,2015 UW v. WSU Dual,2015-05-01,3000S,M
70,"Briggs, Mitchell",SO-2,BYU,8:56.17,Occidental Invitational (College/University),2015-05-09,3000S,M
71,"Fraley, Troy",SO-2,Gonzaga,8:56.23,San Francisco State Distance Carnival,2015-04-03,3000S,M
72,"Vennard, Michael",FR-1,Boise State,8:56.31,Mt. SAC Relays,2015-04-16,3000S,M
73,"Girardot, Thomas",JR-3,Army,8:56.38,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,3000S,M
74,"Bowen, Amos",SR-4,Wyoming,8:56.57@,Cowpoke Open,2015-05-01,3000S,M
75,"Reed, Cody",SR-4,Northern Arizona,8:56.81,Stanford Invitational,2015-04-03,3000S,M
76,"Benoit, Austin",FR-1,Michigan,8:57.01,Cal-Michigan-Virginia Tri Meet,2015-04-04,3000S,M
77,"Myjer, Aubry",JR-3,Columbia,8:57.03,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,3000S,M
78,"Tuitoek, Evans",JR-3,Texas Tech,8:57.13,Mt. SAC Relays,2015-04-16,3000S,M
79,"Yau, James",SR-4,Michigan,8:57.14,Cal-Michigan-Virginia Tri Meet,2015-04-04,3000S,M
80,"Collier, Chris",JR-3,Michigan State,8:57.17,Virginia Challenge,2015-04-17,3000S,M
81,"Mann, Jordan",SR-4,Brown,8:57.26,Ivy League Outdoor Track & Field Championships,2015-05-09,3000S,M
82,"Martin, Connor",SR-4,Princeton,8:57.43,Ivy League Outdoor Track & Field Championships,2015-05-09,3000S,M
83,"O'Donnell, Shane",SR-4,Navy,8:57.56,Larry Ellis (College),2015-04-17,3000S,M
84,"Claxton, Eric",FR-1,Indiana,8:57.67,2015 Drake Relays presented by Hy-Vee,2015-04-22,3000S,M
85,"Zans, Garrett",SR-4,Wyoming,8:57.72@,Cowpoke Open,2015-05-01,3000S,M
86,"Goodman, Andrew",JR-3,Colorado St.,8:57.98,Stanford Invitational,2015-04-03,3000S,M
87,"Hamstra, Zach",FR-1,Texas,8:58.16,Stanford Invitational,2015-04-03,3000S,M
88,"Wilson, Mackay",JR-3,Kentucky,8:58.46,Florida Relays,2015-04-02,3000S,M
89,"Rupe, Eric",SR-4,Youngstown St.,8:58.52,Horizon League Outdoor Track & Field Championships,2015-05-01,3000S,M
90,"Kelly, Brett",SR-4,North Dakota State,8:58.53,Mt. SAC Relays,2015-04-16,3000S,M
90,"Carpenter, Scott",FR-1,Georgetown,8:58.53,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,3000S,M
92,"Ahrold, Blake",SR-4,Cal Poly,8:58.61,Mt. SAC Relays,2015-04-16,3000S,M
93,"Kipserem, Jacob",SO-2,Campbell,8:58.62,Duke Twilight,2015-05-06,3000S,M
94,"Ellis, Joshua",JR-3,American,8:58.68,Swarthmore Final Qualifier,2015-05-11,3000S,M
95,"Hrycay, Spencer",SO-2,Kentucky,8:59.01,Florida Relays,2015-04-02,3000S,M
96,"Avila, Adam",SO-2,UC Santa Barbara,8:59.60,Mt. SAC Relays,2015-04-16,3000S,M
97,"Zupan, Daniel",SO-2,Akron,8:59.62,Mt. SAC Relays,2015-04-16,3000S,M
98,"Armstrong, Anthoney",SO-2,Oklahoma State,8:59.69,Payton Jordan Invitational,2015-05-02,3000S,M
99,"Gardner, Andrew",FR-1,Washington,8:59.77,2015 UW v. WSU Dual,2015-05-01,3000S,M
100,"Wilson, Ross",FR-1,Penn,8:59.83,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,3000S,M
1,"Smeeton, Ryan",SO-2,Oklahoma State,8:27.90,Payton Jordan Invitational,2019-05-02,3000S,M
2,"Ali, Obsa",SR-4,Minnesota,8:31.15,Payton Jordan Invitational,2019-05-02,3000S,M
3,"Owens, Matt",SO-2,BYU,8:32.59,Payton Jordan Invitational,2019-05-02,3000S,M
4,"Michalski, Daniel",SR-4,Indiana,8:34.26,125th Penn Relays,2019-04-25,3000S,M
5,"Mylenek, Nathan",JR-3,Iowa,8:38.53,Mt. SAC Relays,2019-04-18,3000S,M
6,"Shumway, Clayson",JR-3,BYU,8:38.62,Stanford Invitational,2019-03-29,3000S,M
7,"Roth, Bailey",SR-4,Arizona,8:38.68,Mt. SAC Relays,2019-04-18,3000S,M
8,"Rotich, Emmanuel",SR-4,Tulane,8:41.05,Payton Jordan Invitational,2019-05-02,3000S,M
9,"Abascal, Samuel",JR-3,Eastern Kentucky,8:42.54,Stanford Invitational,2019-03-29,3000S,M
10,"Ewing, Harry",SO-2,Wyoming,8:42.72,Stanford Invitational,2019-03-29,3000S,M
11,"Heslington, Jacob",JR-3,BYU,8:43.84,Stanford Invitational,2019-03-29,3000S,M
12,"Fahy, Steven",SR-4,Stanford,8:43.85,2019 Pac-12 Track & Field Championships,2019-05-04,3000S,M
13,"Motschmann, Johannes",SR-4,Iona,8:44.34,Bryan Clay Invitational,2019-04-17,3000S,M
14,"Seyoum, Fitsum",SO-2,Virginia Tech,8:44.43,ACC Championships,2019-05-09,3000S,M
15,"Schutte, Noah",SR-4,Portland,8:45.13,Stanford Invitational,2019-03-29,3000S,M
16,"Basten, Alec",SO-2,Minnesota,8:45.21,Stanford Invitational,2019-03-29,3000S,M
17,"Liddell, Christian",JR-3,Georgetown,8:46.09,BIG EAST Outdoor Track & Field Championships,2019-05-10,3000S,M
18,"Gardner, Andrew",SR-4,Gonzaga,8:46.16,Cardinal Classic,2019-04-19,3000S,M
19,"Rooks, Kenneth",FR-1,BYU,8:46.67,Stanford Invitational,2019-03-29,3000S,M
20,"Kosgei, Albert",JR-3,Louisville,8:46.72,ACC Championships,2019-05-09,3000S,M
21,"Rogers, Alex",SR-4,Texas,8:46.73,2019 92nd Clyde Littlefield Texas Relays,2019-03-27,3000S,M
22,"Litoff, Zach",SO-2,Santa Clara,8:47.39,Stanford Invitational,2019-03-29,3000S,M
23,"Huff, Craig",SR-4,San Jose St.,8:47.52,Stanford Invitational,2019-03-29,3000S,M
24,"Crigger, Alex",SO-2,Tennessee,8:47.85,SEC Outdoor Track & Field Championships,2019-05-09,3000S,M
25,"Smith, Brody",JR-3,Purdue,8:47.88,Cardinal Classic,2019-04-19,3000S,M
26,"Chemadi, Kigen",JR-3,Mid. Tenn. State,8:47.93,Conference USA Outdoor Championships,2019-05-09,3000S,M
27,"Jones, Adrian",JR-3,Utah Valley,8:49.03,Payton Jordan Invitational,2019-05-02,3000S,M
28,"Okada, Takeshi",SR-4,California,8:49.35,Stanford Invitational,2019-03-29,3000S,M
29,"Hayes, Henry",SO-2,Portland,8:49.86,2019 West Coast Invitational,2019-05-11,3000S,M
30,"Battershill, Will",JR-3,Harvard,8:49.97,2019 Harvard - Yale Match,2019-04-13,3000S,M
31,"Trippas, Ed",SO-2,Princeton,8:50.09,2019 Larry Ellis Invitational,2019-04-20,3000S,M
32,"Miller, Bryce",SR-4,UMKC,8:50.49@,WAC Outdoor Track and Field Championships,2019-05-09,3000S,M
33,"Miley, Alex",SO-2,Duke,8:50.89,125th Penn Relays,2019-04-25,3000S,M
34,"Siniscalchi, Trevor",SR-4,Air Force,8:50.92,Mountain West Outdoor Track & Field Championship,2019-05-08,3000S,M
35,"Dunderdale, Haran",SR-4,Bradley,8:50.95,Raleigh Relays,2019-03-29,3000S,M
36,"Daly, Colin",JR-3,Penn,8:51.14,Raleigh Relays,2019-03-29,3000S,M
37,"Rice, John",JR-3,Texas,8:51.23,National Relay Championships,2019-04-26,3000S,M
38,"Daly, William",JR-3,Penn,8:51.70,Raleigh Relays,2019-03-29,3000S,M
39,"Cleary, Ryan",SR-4,Abilene Christian,8:51.84,Bryan Clay Invitational,2019-04-17,3000S,M
40,"Mestler, Jackson",JR-3,Oregon,8:52.10,2019 Pac-12 Track & Field Championships,2019-05-04,3000S,M
41,"Simpson, Michael",JR-3,Long Beach St.,8:52.25,Big West Outdoor Track & Field Championships,2019-05-10,3000S,M
42,"Diehr, Julius",JR-3,Washington,8:52.29,Cardinal Classic,2019-04-19,3000S,M
43,"Benedict, Kai",JR-3,California,8:52.38,Stanford Invitational,2019-03-29,3000S,M
44,"Osen, Riley",SO-2,Portland,8:52.92,Portland Twilight,2019-05-03,3000S,M
45,"Neumaier, Steve",JR-3,Cornell,8:53.15,125th Penn Relays,2019-04-25,3000S,M
46,"Jones, Stephen",JR-3,Miss State,8:53.23,Bryan Clay Invitational,2019-04-17,3000S,M
47,"Yegon, Victor",JR-3,Lehigh,8:53.36,IC4A/ECAC Outdoor Track & Field Championships,2019-05-11,3000S,M
48,"Thomas, Matthew",JR-3,Kentucky,8:53.48,SEC Outdoor Track & Field Championships,2019-05-09,3000S,M
49,"Drezek, Benjamin",SO-2,UMass Lowell,8:53.77,2019 America East Outdoor Championships,2019-05-04,3000S,M
50,"Korczynski, Alexander",FR-1,Northeastern,8:53.85,IC4A/ECAC Outdoor Track & Field Championships,2019-05-11,3000S,M
51,"Slenning, Alex",FR-1,Washington,8:53.96,Cardinal Classic,2019-04-19,3000S,M
52,"Abrahams, James",SO-2,Penn State,8:54.48,125th Penn Relays,2019-04-25,3000S,M
53,"Marsing, Garrett",SO-2,BYU,8:54.73,Stanford Invitational,2019-03-29,3000S,M
54,"Besselink, Jonathan",JR-3,Wagner,8:54.74,IC4A/ECAC Outdoor Track & Field Championships,2019-05-11,3000S,M
55,"Higgins, Josh",SO-2,Pittsburgh,8:54.84,125th Penn Relays,2019-04-25,3000S,M
56,"Smith, Stokton",SO-2,Utah State,8:54.99,Mountain West Outdoor Track & Field Championship,2019-05-08,3000S,M
57,"Kandie, Felix",SO-2,Liberty,8:55.06,Virginia Challenge,2019-04-19,3000S,M
58,"Murray, Kevin",JR-3,Navy,8:55.32,Patriot League Outdoor Track & Field Championships,2019-05-03,3000S,M
59,"Laccinole, Nicholas",SO-2,Washington,8:55.53,Cardinal Classic,2019-04-19,3000S,M
60,"Hall, Michael",SR-4,Florida State,8:55.57,ACC Championships,2019-05-09,3000S,M
61,"Rink, Nick",SO-2,Minnesota,8:55.69,Minnesota Men's Twilight,2019-05-01,3000S,M
62,"Torpy, Christopher",JR-3,Miami (Ohio),8:56.08,Raleigh Relays,2019-03-29,3000S,M
63,"Manderscheid, Jack",SO-2,Minnesota,8:56.19,Stanford Invitational,2019-03-29,3000S,M
64,"Sanchez, Jorge",JR-3,Cal St. Fullerton,8:56.23,adidas/Steve Scott Invitational,2019-04-26,3000S,M
65,"Little, Kyler",SR-4,Washington St.,8:56.41,Oregon State High Performance Meet,2019-04-26,3000S,M
66,"Novak, Matthew",JR-3,Virginia,8:56.48,Virginia Challenge,2019-04-19,3000S,M
67,"Gaynor, Gavin",JR-3,North Carolina St.,8:56.64,125th Penn Relays,2019-04-25,3000S,M
68,"Coulter, Mihret",SR-4,Charlotte,8:56.65,Conference USA Outdoor Championships,2019-05-09,3000S,M
69,"Cook, Brian",SR-4,Fordham,8:56.66,Raleigh Relays,2019-03-29,3000S,M
70,"Nobles, Tom",SR-4,Charlotte,8:56.98,Charlotte Invitational 2019,2019-04-12,3000S,M
71,"Burger, Hannes",FR-1,UL-Lafayette,8:56.99,Sun Belt Outdoor Track and Field Championships,2019-05-10,3000S,M
72,"Manley, Kellen",SR-4,Gonzaga,8:57.03,Cardinal Classic,2019-04-19,3000S,M
73,"Sanchez-Pinto, Julien",SR-4,Memphis,8:57.04,War Eagle Invitational 2019,2019-04-19,3000S,M
74,"Domangue, Justin",JR-3,UT-Arlington,8:57.39,Sun Belt Outdoor Track and Field Championships,2019-05-10,3000S,M
75,"Glen, Jonny",JR-3,New Mexico,8:57.60,Bryan Clay Invitational,2019-04-17,3000S,M
75,"Charles, Noah",JR-3,East Tenn. St.,8:57.60,Raleigh Relays,2019-03-29,3000S,M
77,"Alfaro, Anthony",JR-3,Cal St. Fullerton,8:57.64,Big West Outdoor Track & Field Championships,2019-05-10,3000S,M
78,"Steele, Nick",SO-2,Villanova,8:58.04,George Mason Spring Invitational,2019-04-13,3000S,M
79,"Cornwell, Alex",JR-3,Charlotte,8:58.26,Virginia Grand Prix,2019-04-26,3000S,M
80,"Seal, Alexander",SR-4,Boston University,8:58.77,2019 Larry Ellis Invitational,2019-04-20,3000S,M
81,"Kipngetich, Silas",JR-3,Auburn,8:58.86,SEC Outdoor Track & Field Championships,2019-05-09,3000S,M
82,"Otte, Clark",SO-2,Butler,8:58.99,2019 Lenny Lyles-Clark Wood Invitational,2019-04-26,3000S,M
83,"McGonnigle, Michael",SR-4,Connecticut,8:59.12,125th Penn Relays,2019-04-25,3000S,M
84,"Thompson, Aidan",JR-3,Belmont,8:59.16,Raleigh Relays,2019-03-29,3000S,M
85,"Arnold, Matthew",JR-3,Lamar,8:59.23,Mike Fanelli Track Classic,2019-03-28,3000S,M
86,"Schyns, Remi",FR-1,Eastern Kentucky,8:59.32,2019 Lenny Lyles-Clark Wood Invitational,2019-04-26,3000S,M
87,"Hendrickson, Adam",SR-4,Utah State,8:59.40,Bryan Clay Invitational,2019-04-17,3000S,M
88,"Lancaster, Trent",SR-4,George Mason,8:59.42,IC4A/ECAC Outdoor Track & Field Championships,2019-05-11,3000S,M
89,"Wood, Adam",SO-2,BYU,8:59.46,2019 Oxy Invitational (College/University),2019-05-11,3000S,M
90,"Addison, Evan",FR-1,Pittsburgh,8:59.71,125th Penn Relays,2019-04-25,3000S,M
91,"Fields, Brennan",JR-3,Kentucky,8:59.84,Florida Relays,2019-03-28,3000S,M
92,"Tate, Lewis",FR-1,Michigan,9:00.16,Big Ten Championships,2019-05-10,3000S,M
93,"Reiser, Jesse",JR-3,Illinois,9:00.45,War Eagle Invitational 2019,2019-04-19,3000S,M
94,"Doan, Nick",JR-3,Liberty,9:00.52,Virginia Challenge,2019-04-19,3000S,M
95,"Plaetinck, Joost",SO-2,Michigan,9:00.58,Louisville Invitational,2019-04-12,3000S,M
96,"Pascoe, Bennett",SO-2,Arkansas State,9:00.82,Sun Belt Outdoor Track and Field Championships,2019-05-10,3000S,M
97,"DeMeulenaere, Riley",JR-3,Loyola (Ill.),9:00.87,Raleigh Relays,2019-03-29,3000S,M
98,"Grannetia, Simon",SR-4,Portland,9:01.11,2019 West Coast Invitational,2019-05-11,3000S,M
