,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,WIND,EVENT,GENDER
47,"Yeargin, Nicole",JR-3,Kent State,23.26,Tennessee Relays,2019-04-11,1.9,200,W
48,"McGlaston, Mecca",JR-3,USC,23.27,Mt. SAC Relays,2019-04-18,0.7,200,W
48,"DesRosiers, Briyahna",SR-4,Oregon,23.27,2019 Desert Heat Classic,2019-04-27,0.9,200,W
50,"Whyte, Natalliah",JR-3,Florida Atlantic,23.28,Miami Hurricane Alumni Invitational,2019-04-12,0.5,200,W
51,"D'Arpino, Venessa",SR-4,Oregon,23.29,2019 Desert Heat Classic,2019-04-27,0.9,200,W
52,"Barnes, Celera",SO-2,Kentucky,23.31,Tennessee Relays,2019-04-11,1.9,200,W
53,"Fletcher, Callista",SO-2,San Diego St.,23.32,Mountain West Outdoor Track & Field Championship,2019-05-08,0.9,200,W
53,"Caldwell, Jedah",JR-3,Kansas,23.32,Kansas Relays,2019-04-17,2.8,200,W
53,"Pruitt, Sierra",JR-3,Texas A&M-CC,23.32,Roadrunner Invitational,2019-03-21,2.6,200,W
56,"Parker, Kiara",SR-4,Arkansas,23.33,SEC Outdoor Track & Field Championships,2019-05-09,3.6,200,W
56,"Abrams, Aliyah",JR-3,South Carolina,23.33,Buccaneer Invitational,2019-03-23,0.3,200,W
58,"Cunningham, Gabriele",SR-4,North Carolina St.,23.34,Black and Gold Challange,2019-03-15,1.2,200,W
58,"Roberson, Takyera",JR-3,Alabama,23.34,Florida Relays,2019-03-28,1.5,200,W
60,"Dunmore, Makenzie",JR-3,Oregon,23.35,40th Sun Angel Track Classic,2019-04-05,-0.6,200,W
61,"Kirkland, Jayla",SO-2,Florida State,23.36,ACC Championships,2019-05-09,1.6,200,W
62,"Jefferson, Anna",JR-3,Virginia,23.39,ACC Championships,2019-05-09,1.7,200,W
63,"Baker, D'Jai",JR-3,Alabama,23.4,Crimson Tide Invitational,2019-04-11,1.1,200,W
63,"Augustine, Ariyonna",FR-1,LSU,23.4,SEC Outdoor Track & Field Championships,2019-05-09,3.6,200,W
63,"White, Bethany",SR-4,N.C. Central,23.4,MEAC Outdoor Track & Field Championships,2019-05-02,-1.0,200,W
63,"Mallard, Aliyah",FR-1,Clemson,23.4,Gamecock Invitational Outdoor,2019-04-13,1.4,200,W
67,"Dyer, Lenysse",SR-4,Tennessee,23.41,UF Tom Jones Memorial,2019-04-26,1.2,200,W
67,"Cantrell, Gabriella",SR-4,Tennessee,23.41,Tennessee Relays,2019-04-11,1.9,200,W
67,"Merriweather, Dai'Lyn",SO-2,Oklahoma,23.41,Big 12 Outdoor Track and Field Championships,2019-05-10,1.2,200,W
70,"SCOTT, Aneesa",SO-2,North Texas,23.43,Beach Invitational,2019-04-19,3.0,200,W
71,"Best, Ashlan",SO-2,Stanford,23.44,Stanford Invitational,2019-03-29,-0.1,200,W
71,"Aliu, Immanuela",FR-1,Cal St. Northridge,23.44,2019 Desert Heat Classic,2019-04-27,1.6,200,W
71,"Harris, Lakayla",SR-4,Nebraska,23.44,Crimson Tide Invitational,2019-04-11,1.7,200,W
74,"Davis , Courtne",SR-4,Long Beach St.,23.45,Big West Outdoor Track & Field Championships,2019-05-10,1.2,200,W
74,"Steele, Alfreda",SO-2,Miami (Fla.),23.45,Miami Power 5 Trailblazer Challenge,2019-03-23,-0.4,200,W
76,"Corrales-Nelson, Zion",JR-3,California,23.46,Brutus Hamilton Invitational,2019-04-27,0.5,200,W
76,"Sant, MaryBeth",SR-4,Colorado St.,23.46,Mountain West Outdoor Track & Field Championship,2019-05-08,0.9,200,W
76,"Criner, Ajah",JR-3,Central Arkansas,23.46,Southland Conference Outdoor Track and Field Championship,2019-05-03,3.4,200,W
79,"Smith, Rebekah",JR-3,Clemson,23.48,Gamecock Invitational Outdoor,2019-04-13,2.2,200,W
79,"Brown, Iman",SO-2,Oregon,23.48,40th Sun Angel Track Classic,2019-04-05,-1.1,200,W
81,"Mason, Symone",SO-2,Miami (Fla.),23.49,Miami Hurricane Invitational,2019-03-15,0.8,200,W
82,"Gbai, Jessika",SO-2,Howard,23.51,MEAC Outdoor Track & Field Championships,2019-05-02,2.7,200,W
82,"Holback , Ciara",SO-2,UCF,23.51,The American Outdoor Track & Field Championships,2019-05-10,1.3,200,W
82,"Sparling, Krystal",JR-3,Alabama,23.51,Crimson Tide Invitational,2019-04-11,1.7,200,W
82,"Teel, Aaliyah",SO-2,Stephen F. Austin,23.51,Roadrunner Invitational,2019-03-21,2.6,200,W
86,"DeLoach, Taylor",JR-3,Ohio State,23.52,Gamecock Invitational Outdoor,2019-04-13,2.0,200,W
86,"Davis, Karimah",FR-1,Florida State,23.52,FSU Relays (College),2019-03-22,-0.2,200,W
88,"Darius, Symone",JR-3,Alabama,23.53,LSU Invitational,2019-04-27,1.0,200,W
88,"Holmes, Alexis",FR-1,Penn State,23.53,Virginia Challenge,2019-04-19,2.0,200,W
88,"Seymour, Ashley",FR-1,Houston,23.53,Tom Tellez Invitational,2019-05-03,1.9,200,W
88,"Patterson, Amuru",FR-1,Miami (Fla.),23.53,UF Tom Jones Memorial,2019-04-26,2.1,200,W
88,"Byrdsong, Bryeana",JR-3,Ball State,23.53,Mid-American Conference Outdoor Track & Field Championships,2019-05-09,1.2,200,W
93,"Grant, Kiara",SO-2,Norfolk State,23.54,MEAC Outdoor Track & Field Championships,2019-05-02,3.6,200,W
93,"Cameron, Saqukine",JR-3,Tennessee,23.54,Florida Relays,2019-03-28,2.8,200,W
93,"Keefer, Anna",SO-2,North Carolina,23.54,HPU VertKlasse Meeting,2019-03-21,1.2,200,W
96,"Jackson, Natashia",JR-3,Northwestern St.,23.55,Southland Conference Outdoor Track and Field Championship,2019-05-03,-0.5,200,W
97,"Dean, Laura",SR-4,Wofford,23.56,2019 Southern Conference Outdoor Track & Field Championships,2019-04-27,0.7,200,W
97,"Smith, Nykah",FR-1,Virginia Tech,23.56,Tennessee Relays,2019-04-11,1.4,200,W
97,"Misher, Rachel",SR-4,LSU,23.56,LSU Battle on the Bayou,2019-04-06,3.3,200,W
100,"Davis, Jerayah",SR-4,Wyoming,23.57,Mountain West Outdoor Track & Field Championship,2019-05-08,0.9,200,W
1,"Ekpone, Olivia",JR-3,Texas A&M,22.23,SEC Outdoor Championship,2014-05-15,-0.8,200,W
2,"Prandini, Jenna",SO-2,Oregon,22.60,Pac-12 Outdoor Track and Field Championships,2014-05-17,-1.6,200,W
3,"Bryant, Dezerea",JR-3,Kentucky,22.68,SEC Outdoor Championship,2014-05-15,-0.8,200,W
4,"Spencer, Ashley",JR-3,Texas,22.69,Longhorn Invitational,2014-05-03,3.1,200,W
5,"Jefferson, Kyra",SO-2,Florida,22.78,Florida Relays,2014-04-03,-0.6,200,W
6,"Gaither, Tynia",JR-3,USC,22.80,Mt. SAC Relays,2014-04-17,3.0,200,W
6,"Akinosun, Morolake",SO-2,Texas,22.80,Longhorn Invitational,2014-05-03,3.1,200,W
8,"Francis, Phyllis",SR-4,Oregon,22.82,Pepsi Dual,2014-04-05,2.5,200,W
9,"Brown, Kamaria",JR-3,Texas A&M,22.83,LSU Alumni Gold,2014-04-19,2.1,200,W
10,"Davis, Jessica",SR-4,USC,22.86,Mt. SAC Relays,2014-04-17,3.0,200,W
11,"Purvis, Ashton",JR-3,Texas A&M,22.95,35th Sun Angel Track Classic,2014-04-11,0.1,200,W
12,"Martin, Jada",FR-1,LSU,22.96,Miami Hurricane Alumni Invitational,2014-04-12,2.4,200,W
13,"Jones, Mahagony",SR-4,Penn State,22.97,35th Sun Angel Track Classic,2014-04-11,0.1,200,W
14,"Baisden, Kendall",FR-1,Texas,22.99,Longhorn Invitational,2014-05-03,4.0,200,W
15,"White, Cierra",JR-3,Texas Tech,23.00,Mt. SAC Relays,2014-04-17,3.5,200,W
16,"Okolo, Courtney",SO-2,Texas,23.04,Longhorn Invitational,2014-05-03,3.1,200,W
17,"Wise, Katie",SO-2,Indiana State,23.06,2014 MVC Outdoor Track & Field Championships,2014-05-16,1.2,200,W
18,"Evans, Gayon",SR-4,Maryland-Eastern Shore,23.08,MEAC Outdoor Track & Field Championships,2014-05-01,2.3,200,W
19,"Brown, Felicia",SO-2,Tennessee,23.10,Tennessee Relays,2014-04-10,2.8,200,W
19,"Romero, Shapri",SR-4,Arizona,23.10,2014 Jim Click Shootout,2014-04-12,2.0,200,W
21,"Wimbley, Shakima",FR-1,Miami,23.12,ACC Outdoor Track & Field Championships,2014-04-17,0.4,200,W
21,"Brown, Aaliyah",FR-1,Texas A&M,23.12,SEC Outdoor Championship,2014-05-15,-0.8,200,W
23,"Linson, Nakia",SR-4,Florida A&M,23.17,MEAC Outdoor Track & Field Championships,2014-05-01,2.3,200,W
24,"Johnson, Tristie",SO-2,Bethune-Cookman,23.18,North Florida Invitational,2014-04-26,2.1,200,W
24,"Fields, Ashley",SO-2,Baylor,23.18@,Big 12 Outdoor Track and Field Championships,2014-05-16,1.2,200,W
26,"Hardy, Carrol",FR-1,Western Kentucky,23.20,Sun Belt Conference Outdoor Track and Field Championships,2014-05-09,3.3,200,W
27,"Udoh, Christy",SR-4,Texas,23.24,Longhorn Invitational,2014-05-03,4.0,200,W
27,"Brown, Marika",FR-1,Texas State,23.24,Texas State Invitational,2014-04-04,0.4,200,W
27,"Nelson, Briana",SR-4,Texas,23.24,Longhorn Invitational,2014-05-03,2.9,200,W
30,"Sanders, Shayla",SO-2,Florida,23.25,Florida Relays,2014-04-03,0.2,200,W
31,"Parker, Le'Quisha",JR-3,Hampton,23.28,MEAC Outdoor Track & Field Championships,2014-05-01,2.3,200,W
32,"Nelvis, Sharika",SR-4,Arkansas State,23.29,2014 Red Wolf Open,2014-04-26,3.4,200,W
32,"Hawkins, Tyshonda",JR-3,East Carolina,23.29,Conference USA Outdoor Track & Field Championships,2014-05-15,-1.6,200,W
32,"Gause, Destinee",SO-2,Florida,23.29,Florida Relays,2014-04-03,-1.6,200,W
35,"Zagre, Anne",JR-3,Florida State,23.31,FSU Seminole Invitational,2014-04-11,3.2,200,W
36,"Johnson, Brittany",SR-4,St. Francis (Pa.),23.32,2014 ECAC-IC4A Outdoor Championships,2014-05-16,0.7,200,W
36,"Evans, Alicia",JR-3,Michigan State,23.32,"48th Annual Hillsdale College ""GINA"" Relays",2014-04-24,2.8,200,W
38,"Marshall, Ashley",JR-3,UC Davis,23.33,Causeway Classic,2014-05-02,3.8,200,W
38,"Abraham, Ashlee",SR-4,Ohio State,23.33,LSU Battle on the Bayou,2014-04-05,2.1,200,W
40,"Majors, Felecia",FR-1,Tennessee,23.36,Tennessee Relays,2014-04-10,2.7,200,W
41,"Tyson, Keilah",JR-3,Kentucky,23.37,Florida Relays,2014-04-03,-2.8,200,W
41,"Veale, Marie",SO-2,Cal St. Northridge,23.37,Bulldog Invitational,2014-04-26,1.5,200,W
43,"Bellamy, J'Nea",FR-1,UCF,23.38,The American Outdoor Track & Field Championships,2014-05-02,0.4,200,W
43,"Yarnell, Emily",SO-2,Tennessee,23.38,Tennessee Relays,2014-04-10,2.7,200,W
45,"Goodman, Antoinette",SR-4,North Dakota St.,23.39,Summit League Outdoor Track & Field Championships,2014-05-15,0.0,200,W
46,"Duncan, Kiersten",SO-2,LSU,23.40,Miami Hurricane Alumni Invitational,2014-04-12,2.4,200,W
46,"Ndipagbor, CoCo",JR-3,USC,23.40,Mt. SAC Relays,2014-04-17,2.8,200,W
48,"Little, Shamier",FR-1,Texas A&M,23.41,LSU Invitational,2014-05-03,-0.3,200,W
49,"Scott, Anna",FR-1,Campbell,23.42,2014 Liberty Twilight,2014-05-01,2.0,200,W
49,"Lavender, Jordan",JR-3,Virginia,23.42,ACC Outdoor Track & Field Championships,2014-04-17,0.4,200,W
49,"Eutsey, Ebony",SR-4,Florida,23.42,Florida Relays,2014-04-03,-2.8,200,W
52,"Onwumere, Ngozi",SR-4,Houston,23.43,Georgia Tech Invitational,2014-05-16,0.9,200,W
52,"Jones, Vanessa",JR-3,USC,23.43,Mt. SAC Relays,2014-04-17,0.0,200,W
54,"Dixon, Diamond",SR-4,Kansas,23.44,Ward Haylett Invitational,2014-05-03,1.9,200,W
54,"Murphy, Taelour",JR-3,UMass Lowell,23.44,America East Outdoor Track & Field Championships,2014-05-03,2.5,200,W
56,"Williams, Regine",FR-1,Arkansas,23.45,War Eagle 2014,2014-04-18,1.0,200,W
56,"Brown, Brittany",FR-1,Iowa,23.45,Big Ten Outdoor Track & Field Championships,2014-05-16,-0.3,200,W
58,"Faulknor, Alexis",SO-2,USC,23.48,UCLA vs USC,2014-05-04,2.0,200,W
58,"Booker, Dominique",JR-3,Kentucky,23.48,Longhorn Invitational,2014-05-03,2.9,200,W
58,"Husbands, Shavonne",SO-2,Missouri State,23.48,2014 MVC Outdoor Track & Field Championships,2014-05-16,1.2,200,W
58,"Dowie, Danielle",SR-4,Texas,23.48,Longhorn Invitational,2014-05-03,2.9,200,W
62,"Carter, Tayla",SO-2,Western Carolina,23.50,Southern Conference Outdoor Track & Field Championships,2014-04-26,0.4,200,W
63,"Johnson, Ahty",JR-3,South Carolina,23.51,Bill Carson Invitational,2014-04-11,1.8,200,W
64,"Hodges, Shavine",SR-4,Grand Canyon,23.52@,Western Athletic Conference Outdoor Championships,2014-05-14,-1.4,200,W
65,"Franklin, LaTroya",FR-1,Arizona State,23.53,Mt. SAC Relays,2014-04-17,1.0,200,W
66,"Spenner, Sami",SR-4,Nebraska-Omaha,23.54,Mt. SAC Relays/CA Invitational Multi Events,2014-04-16,1.5,200,W
66,"Jones, Veronica",SR-4,TCU,23.54,TCU College Invitational,2014-03-20,1.6,200,W
66,"Reynolds, Robin",SO-2,Florida,23.54,UF Tom Jones Memorial,2014-04-19,0.2,200,W
69,"Poston, Germe",SR-4,Arizona,23.55,2014 Jim Click Shootout,2014-04-12,2.0,200,W
69,"Kimpel, Dominique",JR-3,Alabama,23.55,Jace LaCoste Invitational,2014-05-02,1.4,200,W
71,"Bamgbose, Margaret",SO-2,Notre Dame,23.56,ACC Outdoor Track & Field Championships,2014-04-17,0.4,200,W
72,"Minkins, Tania",SR-4,East Carolina,23.57,Aggie Last Chance,2014-05-11,1.9,200,W
72,"Sylvester, Toshika",SR-4,LSU,23.57,LSU Invitational,2014-05-03,1.6,200,W
74,"Westney, Jellisa",JR-3,Michigan State,23.58,"48th Annual Hillsdale College ""GINA"" Relays",2014-04-24,2.8,200,W
74,"Vaughn, Briana",SO-2,UCF,23.58,Mt. SAC Relays,2014-04-17,1.0,200,W
74,"Jackson, Mercedes",JR-3,UMBC,23.58,America East Outdoor Track & Field Championships,2014-05-03,2.5,200,W
74,"Whittle, Alicia",SO-2,Kennesaw State,23.58,Atlantic Sun Outdoor Track and Field Championships,2014-05-16,0.2,200,W
74,"Laarman, Loudia",SR-4,USC,23.58,Mt. SAC Relays,2014-04-17,0.0,200,W
74,"Ellis-Watson, Taylor",FR-1,Arkansas,23.58,Arkansas Spring Invitational,2014-04-04,-0.5,200,W
80,"Walker, Courtney",JR-3,Jacksonville,23.59,Atlantic Sun Outdoor Track and Field Championships,2014-05-16,0.2,200,W
80,"Tipton, Aarian",SR-4,Georgia Southern,23.59,Southern Conference Outdoor Track & Field Championships,2014-04-26,0.4,200,W
82,"Uwakwe, Florence",FR-1,UTEP,23.60,Conference USA Outdoor Track & Field Championships,2014-05-15,-1.6,200,W
82,"Wesh, Marlena",SR-4,Clemson,23.60,ACC Outdoor Track & Field Championships,2014-04-17,-0.3,200,W
82,"Smith-Jenkins, Deysha",SO-2,Connecticut,23.60,2014 ECAC-IC4A Outdoor Championships,2014-05-16,0.4,200,W
82,"Todd, Jasmine",FR-1,Oregon,23.60,36th SDSU Aztec Invitational - Invite Section,2014-03-27,2.6,200,W
86,"Brennan, Christian",FR-1,Oregon,23.61,Oregon Preview,2014-03-22,1.5,200,W
86,"Martin, Shekara",FR-1,Auburn,23.61,Tiger Classic 2014,2014-04-04,1.4,200,W
86,"Maximilien, Althia",JR-3,Missouri State,23.61,Jace LaCoste Invitational,2014-05-02,1.4,200,W
86,"Jaeger, Chantel",JR-3,Montana State,23.61@,Big Sky Conference Outdoor Track & Field Championships,2014-05-14,2.8,200,W
90,"Farquharson, Gabrielle",JR-3,Rutgers,23.62,2014 ECAC-IC4A Outdoor Championships,2014-05-16,0.7,200,W
90,"Ofili, Cindy",SO-2,Michigan,23.62,adidas/Steve Scott Invit. (college),2014-05-02,1.1,200,W
90,"Rivers, Christen",JR-3,Texas Tech,23.62,UTSA Texas Challenge Invitational,2014-03-21,0.0,200,W
93,"Powell, Caprice",JR-3,Sacramento St.,23.63,Causeway Classic,2014-05-02,3.8,200,W
94,"Davis-White, Kali",FR-1,Florida State,23.65,FSU Seminole Invitational,2014-04-11,2.1,200,W
94,"Perkins, Alishia",SR-4,New Mexico St.,23.65@,Tailwind Open,2014-05-02,2.7,200,W
94,"Morrison, Ebony",FR-1,Auburn,23.65,Tiger Classic 2014,2014-04-04,0.7,200,W
97,"Kimbers, Amanda",SR-4,Georgetown,23.66,Larry Ellis Invitational,2014-04-16,1.2,200,W
97,"Sales, Quanisha",JR-3,Tennessee St.,23.66,Boston-Moon Classic,2014-04-11,1.1,200,W
97,"Seymour, Kiah",SO-2,Penn State,23.66,Team Challenge,2014-04-19,-0.6,200,W
100,"Harvey, Rushell",FR-1,LSU,23.67,LSU Alumni Gold,2014-04-19,1.4,200,W
1,"Irby, Lynna",FR-1,Georgia,22.25,SEC Outdoor Track and Field Championships,2018-05-11,0.6,200,W
2,"Thomas, Gabrielle",JR-3,Harvard,22.32,Miami Hurricane Alumni Invitational,2018-04-06,0.6,200,W
3,"Dunmore, Makenzie",SO-2,Oregon,22.37,2018 Pac-12 Track & Field Championships,2018-05-12,2.9,200,W
4,"McLaughlin, Sydney",FR-1,Kentucky,22.39,Florida Relays,2018-03-29,1.5,200,W
5,"Collins, Shania",SR-4,Tennessee,22.4,SEC Outdoor Track and Field Championships,2018-05-11,2.4,200,W
6,"Hill, Deanna",SR-4,USC,22.49,2018 Pac-12 Track & Field Championships,2018-05-12,2.9,200,W
7,"Williams, Lauren Rain",FR-1,Oregon,22.51,2018 Desert Heat Classic,2018-04-28,1.9,200,W
8,"Johnson, Kortnei",JR-3,LSU,22.52,LSU Battle on the Bayou,2018-04-07,3.6,200,W
9,"Whyte, Natalliah",SO-2,Auburn,22.55,War Eagle Invitational 2018,2018-04-20,0.9,200,W
10,"Clark, Tamara",FR-1,Alabama,22.57,UF Tom Jones Memorial,2018-04-13,-0.7,200,W
11,"Henderson, Ashley",JR-3,San Diego St.,22.59,Mountain West Outdoor Track & Field Championships,2018-05-09,0.3,200,W
11,"Camacho-Quinn, Jasmine",JR-3,Kentucky,22.59,Florida Relays,2018-03-29,3.0,200,W
13,"Annelus, Anglerne",SO-2,USC,22.64,2018 Pac-12 Track & Field Championships,2018-05-12,1.4,200,W
14,"Ellis, Kendall",SR-4,USC,22.71,2018 Pac-12 Track & Field Championships,2018-05-12,1.4,200,W
15,"Bethel, Brianne",SO-2,Houston,22.74,The American Outdoor Track & Field Championships,2018-05-11,-0.1,200,W
16,"Seymour, Ka'Tia",FR-1,Florida State,22.75,FSU Relays,2018-03-23,1.7,200,W
17,"Brown, Brittany",SR-4,Iowa,22.76,LSU Battle on the Bayou,2018-04-07,3.6,200,W
18,"Johnson, Latessa",JR-3,SMU,22.77,The American Outdoor Track & Field Championships,2018-05-11,-0.1,200,W
19,"Terry, Twanisha",FR-1,USC,22.81,2018 Pac-12 Track & Field Championships,2018-05-12,2.9,200,W
20,"Brisco, Mikiah",SR-4,LSU,22.83,Miami Hurricane Collegiate Invitational,2018-04-14,0.9,200,W
21,"Bennett, Taylor",JR-3,Baylor,22.87,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,0.0,200,W
22,"Clarke, Kayelle",SR-4,Kentucky,22.88,Tennessee Relays,2018-04-12,2.6,200,W
23,"Spaulding, Diamond",JR-3,Texas A&M,22.92,Rafer Johnson & Jackie Joyner-Kersee Invitational,2018-04-14,0.7,200,W
23,"Gray, Kianna",JR-3,Kentucky,22.92,SEC Outdoor Track and Field Championships,2018-05-11,2.4,200,W
23,"Washington, Ariana",JR-3,Oregon,22.92,2018 Desert Heat Classic,2018-04-28,1.9,200,W
26,"Misher, Rachel",JR-3,LSU,22.93,LSU Battle on the Bayou,2018-04-07,3.6,200,W
26,"Hobbs, Aleia",SR-4,LSU,22.93,Miami Hurricane Collegiate Invitational,2018-04-14,0.8,200,W
28,"Battle, Anavia",FR-1,Ohio State,22.94,Big Ten Championships,2018-05-11,-0.5,200,W
29,"Hardy, Tramesha",JR-3,Texas State,22.95,Sun Belt Outdoor Track and Field Championships,2018-05-11,1.7,200,W
30,"Baylark, Jada",SO-2,Arkansas,22.96,SEC Outdoor Track and Field Championships,2018-05-11,3.1,200,W
31,"Jackson, Hannah",SO-2,Rice,22.97,Houston Alumni Invitational,2018-04-07,3.6,200,W
31,"Hall, Cassondra",SO-2,LSU,22.97,SEC Outdoor Track and Field Championships,2018-05-11,3.1,200,W
31,"Helps, Shauna",JR-3,Florida State,22.97,FSU Relays,2018-03-23,1.7,200,W
34,"White, Kayla",JR-3,N. Carolina A&T,22.98,MEAC Outdoor Track & Field Championships,2018-05-03,2.9,200,W
35,"Thomas, Brionna",SR-4,Purdue,22.99,2018 Drake Relays presented by Hy-Vee,2018-04-25,3.1,200,W
35,"Reed, Jasmin",FR-1,Oregon,22.99,2018 Pac-12 Track & Field Championships,2018-05-12,2.9,200,W
37,"Horton, Kiana",JR-3,Baylor,23.01,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,0.8,200,W
37,"Mason, Symone",FR-1,Miami,23.01,ACC Outdoor Championships,2018-05-10,0.4,200,W
39,"Robinson, NaAsha",JR-3,Tennessee Tech,23.02,Ohio Valley Conference Championship,2018-05-10,1.6,200,W
40,"Smith, Caitland",JR-3,Arkansas State,23.03,Sun Belt Outdoor Track and Field Championships,2018-05-11,1.7,200,W
41,"Jones, De'Shalyn",SR-4,Northwestern St.,23.04,Texas Invitational,2018-04-13,2.0,200,W
41,"Nelson, Katara",SR-4,New Mexico St.,23.04,Texas State Bobcat Invitational,2018-03-29,1.4,200,W
41,"Thompson, Brenessa",JR-3,Texas A&M,23.04,Roadrunner Invitational,2018-03-22,2.0,200,W
41,"Denoon, Zakiya",JR-3,LSU,23.04,LSU Invitational,2018-04-28,1.9,200,W
41,"Cunningham, Gabriele",JR-3,North Carolina St.,23.04,ACC Outdoor Championships,2018-05-10,0.4,200,W
41,"Francis, Chelsea",SO-2,SMU,23.04,Texas State Bobcat Classic,2018-04-27,3.1,200,W
47,"Dyer, Lenysse",JR-3,Tennessee,23.06,SEC Outdoor Track and Field Championships,2018-05-11,3.1,200,W
48,"Johnson, Alaysha",JR-3,Oregon,23.07,2018 Desert Heat Classic,2018-04-28,1.9,200,W
49,"Roberson, Savannah",SR-4,Purdue,23.09,LSU Battle on the Bayou,2018-04-07,3.6,200,W
49,"Brown, India",SR-4,N. Carolina A&T,23.09,NCAT Aggie Invitational,2018-04-13,4.0,200,W
51,"Lampkin, Daija",FR-1,Alabama,23.11,SEC Outdoor Track and Field Championships,2018-05-11,2.4,200,W
52,"Duncan, Brianna",SO-2,North Carolina,23.13,Miami Hurricane Collegiate Invitational,2018-04-14,0.9,200,W
53,"McCoy, Maia",JR-3,Tennessee,23.14,SEC Outdoor Track and Field Championships,2018-05-11,1.5,200,W
53,"Odiong, Edidiong",FR-1,Mid. Tenn. State,23.14,2018 Conference USA Outdoor Track & Field Championships,2018-05-10,0.5,200,W
53,"Pipi, Ama",SR-4,Oklahoma,23.14,40th Annual Aztec Invitational,2018-03-24,0.6,200,W
56,"Harris, Lakayla",JR-3,Nebraska,23.15,2018 Nebraska Invitational,2018-05-05,2.6,200,W
56,"Smith, Rebekah",SO-2,Clemson,23.15,ACC Outdoor Championships,2018-05-10,0.4,200,W
58,"Abbott, Chloe",SO-2,Purdue,23.17,Big Ten Championships,2018-05-11,-0.5,200,W
58,"Maloney, Shafiqua",SO-2,Southern Illinois,23.17,2018 MVC Outdoor Track & Field Championships,2018-05-11,3.5,200,W
60,"Parker, Kiara",JR-3,Arkansas,23.19,SEC Outdoor Track and Field Championships,2018-05-11,1.9,200,W
60,"Hudspeth, Najia",SR-4,UNLV,23.19,Mountain West Challenge,2018-04-06,2.3,200,W
62,"Barrie, Maggie",SR-4,Ohio State,23.2,2018 Drake Relays presented by Hy-Vee,2018-04-25,3.1,200,W
62,"Price, Madeline",SR-4,Duke,23.2,ACC Outdoor Championships,2018-05-10,2.1,200,W
62,"Etim, Aneikeme",FR-1,Oral Roberts,23.2,2018 Jimmy John's ORU Invite,2018-03-31,0.0,200,W
65,"D'Arpino, Venessa",JR-3,Oregon,23.21,2018 Desert Heat Classic,2018-04-28,1.9,200,W
66,"Ivy, Amber",SO-2,Texas A&M,23.22,LSU Invitational,2018-04-28,1.9,200,W
66,"Steele, Alfreda",FR-1,Miami,23.22,Florida Relays,2018-03-29,0.5,200,W
66,"Limp, Sara",JR-3,Texas Tech,23.22,Michael Johnson Invitational,2018-04-21,3.6,200,W
66,"Green, Daziah",SR-4,Akron,23.22,Univ. of Akron - Campbell/Wright Open,2018-05-04,2.2,200,W
70,"Barrow, Lisa-Anne",JR-3,San Diego St.,23.23,Mountain West Outdoor Track & Field Championships,2018-05-09,2.4,200,W
70,"Glenn, Simone",SR-4,San Diego St.,23.23,Mountain West Outdoor Track & Field Championships,2018-05-09,3.7,200,W
72,"Mitchell, A'Keyla",SR-4,Kansas State,23.24,Texas Invitational,2018-04-13,2.0,200,W
73,"Mainoo, Juanita",SR-4,Baylor,23.29,Michael Johnson Invitational,2018-04-21,3.6,200,W
74,"Madubuike, Julia",FR-1,Texas A&M,23.3,2018 Baldy Castillo Invitational,2018-03-16,1.9,200,W
74,"Hackney , Charminiqu",SO-2,Alabama State,23.3,SWAC Outdoor Track and Field Championship,2018-05-04,0.5,200,W
74,"Barnes, Celera",FR-1,Kentucky,23.3,Florida Relays,2018-03-29,2.3,200,W
77,"Davis , Courtne",JR-3,Long Beach St.,23.31,2018 Baldy Castillo Invitational,2018-03-16,1.9,200,W
77,"White, Bethany",JR-3,N.C. Central,23.31,MEAC Outdoor Track & Field Championships,2018-05-03,2.9,200,W
79,"Harris, Jalyn",FR-1,San Diego St.,23.32,Mountain West Challenge,2018-04-06,2.3,200,W
80,"Ozoude, Jessica",FR-1,Colorado St.,23.34,Mountain West Outdoor Track & Field Championships,2018-05-09,2.4,200,W
80,"Eason, Ty'Juana",JR-3,Southern Illinois,23.34,2018 MVC Outdoor Track & Field Championships,2018-05-11,3.5,200,W
82,"Majors, Felecia",SR-4,Tennessee,23.36,Tennessee Relays,2018-04-12,3.8,200,W
82,"Branch, Bri'Anna",JR-3,Southern Illinois,23.36,2018 MVC Outdoor Track & Field Championships,2018-05-11,3.5,200,W
82,"Smith-Barnett, Destiny",SR-4,UNLV,23.36,Mountain West Challenge,2018-04-06,2.3,200,W
85,"Cockrell, Anna",SO-2,USC,23.37,USC Power 5 Challenge,2018-03-23,-1.2,200,W
85,"Cave, Asha",JR-3,Missouri State,23.37,2018 MVC Outdoor Track & Field Championships,2018-05-11,3.5,200,W
85,"Smith, Jonielle",SR-4,Auburn,23.37,Tiger Track Classic 2018,2018-04-13,3.2,200,W
88,"Campbell, Kethlin",FR-1,Duke,23.38,Virginia Grand Prix,2018-04-28,-0.8,200,W
88,"Ambrose, Jenae",JR-3,Auburn,23.38,2018 Jim Click Shootout,2018-04-07,0.2,200,W
90,"Caldwell, Jedah",SO-2,Kansas,23.39,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,0.8,200,W
