,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
9,"Kanervo, Jussi",JR-3,South Carolina,50.10,Seminole Invitational,2016-04-15,400H,M
10,"Allen, CJ",JR-3,Washington St.,50.16,37th Annual Sun Angel Classic,2016-04-08,400H,M
11,"Shelvin, Jurmarcus",SR-4,UTSA,50.21,Ricardo Romo Invitational,2016-03-24,400H,M
12,"Petit-Homme, Mica-Jonathan",SR-4,LIU Brooklyn,50.55,Florida Relays,2016-03-31,400H,M
13,"Bermea, Randolph",JR-3,UTSA,50.56,2016 Nike Clyde Littlefield Texas Relays,2016-03-30,400H,M
14,"Smith, JW",JR-3,Texas Tech,50.60@,Texas Tech Open,2016-03-24,400H,M
15,"Viney, Cam",SR-4,Illinois,50.66,Illinois Twilight,2016-04-23,400H,M
15,"Mowatt, Kemar",SO-2,Arkansas,50.66,2016 Nike Clyde Littlefield Texas Relays,2016-03-30,400H,M
17,"Broaden, Stanley",SR-4,Appalachian State,50.67,Sun Belt Conference Outdoor Track & Field Championships,2016-05-13,400H,M
18,"Lattin, Amere",FR-1,Houston,50.71,The American Outdoor Track & Field Championships,2016-05-12,400H,M
18,"Blanks, Antonio",SR-4,Ohio State,50.71,Big Ten Conference Outdoor Track & Field Championships,2016-05-13,400H,M
20,"Neal, Andrew",SO-2,Nebraska,50.74,Big Ten Conference Outdoor Track & Field Championships,2016-05-13,400H,M
21,"Barrett, Paul",SR-4,South Florida,50.81,The American Outdoor Track & Field Championships,2016-05-12,400H,M
22,"Boully, AJ",SO-2,Utah State,50.87@,2016 BYU Robison Invitational,2016-04-21,400H,M
23,"Donald, Larry",SO-2,Arkansas,50.90,2016 Nike Clyde Littlefield Texas Relays,2016-03-30,400H,M
24,"Lipsey, Javonte",SR-4,North Carolina,50.91,ACC Championships,2016-05-13,400H,M
25,"Larrison, Noah",FR-1,Iowa,50.94,Big Ten Conference Outdoor Track & Field Championships,2016-05-13,400H,M
26,"Wolff, Mitch",JR-3,Iowa,50.96,Jim Click Shootout,2016-04-09,400H,M
27,"Gaddist, Christopher",JR-3,South Carolina St.,51.01,High Point VertKlasse Meeting,2016-04-01,400H,M
28,"Elam, Jeff",SR-4,Eastern Michigan,51.04,2016 Drake Relays presented by Hy-Vee,2016-04-27,400H,M
29,"Martinez, Fernando",JR-3,Boise State,51.05,Border Clash 2016,2016-04-29,400H,M
30,"Davis, Jackson",FR-1,Texas A&M,51.14,Michael Johnson Classic,2016-04-23,400H,M
31,"Seged, Maor",FR-1,Western Kentucky,51.15,Conference USA Championship,2016-05-12,400H,M
32,"Gleason, Kerry",SO-2,Stephen F. Austin,51.20,Mt. SAC Relays,2016-04-14,400H,M
33,"Flaviano, George",JR-3,Northwestern St.,51.21,Southland Conference Outdoor Track & Field Championships,2016-05-06,400H,M
34,"Castillo, Vince",FR-1,Miss State,51.24,Jace LaCoste- Mississippi State Invitational,2016-04-30,400H,M
35,"Williams, Michael",JR-3,East Tenn. St.,51.27,Georgia Tech Invitational,2016-04-22,400H,M
36,"Gordon, Deron",SO-2,Clemson,51.31,Georgia Tech Yellow Jacket Invitational,2016-03-25,400H,M
37,"Allen, Devon",SO-2,Oregon,51.32,Oregon Relays,2016-04-15,400H,M
38,"Graham, Aikan",SR-4,Texas A&M,51.34,37th Annual Sun Angel Classic,2016-04-08,400H,M
38,"Dutkiewicz, Ziemowit",JR-3,Central Michigan,51.34,Mid-American Conference Championship,2016-05-12,400H,M
40,"Moore, Martice",FR-1,Louisville,51.36,2016 Louisville Invitational,2016-04-15,400H,M
41,"Carlson, Mark",SR-4,BYU,51.39@,2016 BYU Robison Invitational,2016-04-21,400H,M
41,"Shumway, Jackson",SR-4,Stanford,51.39,Michael Johnson Classic,2016-04-23,400H,M
43,"Jones, Derek",JR-3,Iowa State,51.42,Musco Twilight,2016-04-23,400H,M
43,"Manley, Diquis",JR-3,Indiana,51.42,Big Ten Conference Outdoor Track & Field Championships,2016-05-13,400H,M
45,"Washington, David",SR-4,Michigan State,51.46,2016 Louisville Invitational,2016-04-15,400H,M
46,"Doaty, Torey",JR-3,St. Joseph's (Pa.),51.47,Atlantic 10 Championships,2016-05-07,400H,M
47,"Charles, Jordan",JR-3,Wyoming,51.49,Brutus Hamilton Challenge,2016-04-23,400H,M
48,"McDonald, Myles",JR-3,UC Santa Barbara,51.55,38th Annual Aztec Invitational,2016-03-24,400H,M
49,"Weems, Sean",SR-4,Akron,51.58,Ashland Alumni Open,2016-04-29,400H,M
50,"Parris, Khalil",JR-3,Detroit,51.59,Virginia Challenge,2016-04-22,400H,M
50,"Newman, Wayne",SO-2,Lipscomb,51.59,ASUN Outdoor Track & Field Championships,2016-05-13,400H,M
52,"Reitzug, Zach",JR-3,Indiana,51.61,2016 Indiana - Purdue Duals,2016-04-23,400H,M
53,"Pille, Sean",SR-4,Nebraska,51.62,Big Ten Conference Outdoor Track & Field Championships,2016-05-13,400H,M
54,"Van Leersum, Bas",JR-3,Drake,51.66,2016 MVC Outdoor Track and Field Championships,2016-05-13,400H,M
55,"Colebrook, Ryan",SR-4,Long Beach St.,51.69,Big West Outdoor Track & Field Championships,2016-05-13,400H,M
55,"Tatham, Rasheed",FR-1,Miss State,51.69,Jace LaCoste- Mississippi State Invitational,2016-04-30,400H,M
57,"Corley, Austin",FR-1,Wichita State,51.71,2016 MVC Outdoor Track and Field Championships,2016-05-13,400H,M
58,"Scheible, Max",SO-2,BYU,51.77,2016 Oxy Invitational (College/University),2016-05-07,400H,M
59,"Thiel, Ben",JR-3,Oregon,51.80,Pac-12 Outdoor Track & Field Championships,2016-05-14,400H,M
60,"Aird, Gabriel",SR-4,Florida,51.81,SEC Championships,2016-05-12,400H,M
61,"Ferguson, Geordan",SR-4,Monmouth,51.82,Larry Ellis Invite,2016-04-22,400H,M
62,"Thomas, Dewitt",FR-1,Texas A&M,51.86,2016 Nike Clyde Littlefield Texas Relays,2016-03-30,400H,M
62,"Brander, Kris",JR-3,Texas A&M,51.86,Michael Johnson Classic,2016-04-23,400H,M
64,"Thomas, Jaron",JR-3,Colorado,51.87,Beach Invitational,2016-04-15,400H,M
65,"Conway, Nicholas",JR-3,Saint Francis (Pa.),51.88,Bucknell Team Challenge,2016-04-23,400H,M
66,"Johnson, Evan",SR-4,Morgan State,51.89,MEAC Outdoor Track & Field Championships,2016-05-05,400H,M
67,"Coaxum, Jerome",SO-2,Coastal Carolina,51.94,Big South Outdoor Track & Field Championships,2016-05-10,400H,M
68,"Montgomery, Devon",FR-1,Southern Utah,51.97@,Big Sky Outdoor Track & Field Championships,2016-05-11,400H,M
69,"Biawogi, Kamara",JR-3,Fresno State,52.00,Mountain West Championships,2016-05-11,400H,M
70,"Franklin, Adam",FR-1,Rhode Island,52.08,Atlantic 10 Championships,2016-05-07,400H,M
71,"Woods, Julian",JR-3,Mount St. Mary's,52.09,Bucknell Team Challenge,2016-04-23,400H,M
72,"Meech, Connor",FR-1,California,52.10,Pac-12 Outdoor Track & Field Championships,2016-05-14,400H,M
72,"Cooper , Justin",SR-4,Arkansas-Pine Bluff,52.10,2016 SWAC Outdoor Championship,2016-05-06,400H,M
72,"Trinch, Kyle",JR-3,Duquesne,52.10,Atlantic 10 Championships,2016-05-07,400H,M
72,"Persinger, Aaron",SO-2,Memphis,52.10,The American Outdoor Track & Field Championships,2016-05-12,400H,M
76,"Chiles, Greg",SO-2,South Carolina,52.13,SEC Championships,2016-05-12,400H,M
77,"Vaca, Cameron",SR-4,UC Irvine,52.14,Big West Outdoor Track & Field Championships,2016-05-13,400H,M
78,"Holder, Kyle",JR-3,Rutgers,52.15,Big Ten Conference Outdoor Track & Field Championships,2016-05-13,400H,M
78,"Coburn, Angel",SR-4,George Mason,52.15,Atlantic 10 Championships,2016-05-07,400H,M
80,"Reynolds, Nick",SR-4,Cal St. Fullerton,52.18,Big West Outdoor Track & Field Championships,2016-05-13,400H,M
81,"Bellafonte, Jorel",SO-2,Clemson,52.20,ACC Championships,2016-05-13,400H,M
81,"Parish, Miles",JR-3,Arizona,52.20,Jim Click Shootout,2016-04-09,400H,M
81,"Griffin, Jason",SR-4,Tennessee St.,52.20,Ohio Valley Conference Championship,2016-05-13,400H,M
81,"Wulff-Cochrane, Charles",SR-4,Delaware State,52.20,IC4A/ECAC Outdoor Track and Field Championships,2016-05-13,400H,M
81,"Richmond, Caleb",FR-1,Texas Tech,52.20@,Texas Tech Masked Rider Open,2016-05-06,400H,M
81,"Echols, Dondre",SR-4,South Carolina,52.20,Georgia Tech Yellow Jacket Invitational,2016-03-25,400H,M
87,"Priebe, Hudson",SO-2,Drake,52.21,2016 MVC Outdoor Track and Field Championships,2016-05-13,400H,M
87,"Benjamin, Rai",FR-1,UCLA,52.21,Pac-12 Outdoor Track & Field Championships,2016-05-14,400H,M
89,"Howard, Brandon",JR-3,UC Irvine,52.22,Big West Outdoor Track & Field Championships,2016-05-13,400H,M
90,"Davis, Stanley",SO-2,Hampton,52.24,Florida Relays,2016-03-31,400H,M
91,"Grimble, Kenneth",SR-4,UC Riverside,52.26,Big West Outdoor Track & Field Championships,2016-05-13,400H,M
92,"Leeper, Greg",JR-3,Princeton,52.28,Ivy League Outdoor Track & Field Championships,2016-05-07,400H,M
92,"Chandler, Jason",SR-4,UC Davis,52.28,Sacramento State Hornet Invitational,2016-03-18,400H,M
94,"Hairston, Max",SR-4,Cornell,52.29,Larry Ellis Invite,2016-04-22,400H,M
94,"Wilson, Alex",SO-2,Kansas,52.29,Rock Chalk Classic,2016-04-30,400H,M
96,"Little, Sam",SR-4,Colorado St.,52.33,Kansas Relays,2016-04-20,400H,M
96,"Moore, Garrett",FR-1,Stephen F. Austin,52.33,UCA Open,2016-04-15,400H,M
96,"Frye, Allan",SO-2,Norfolk State,52.33,2016 Fred Hardy Invitational,2016-03-25,400H,M
96,"Anderson, Davon",SO-2,Arkansas,52.33,LSU Invitational,2016-04-30,400H,M
100,"Jones, Kemar",SR-4,Southern Illinois,52.37,2016 MVC Outdoor Track and Field Championships,2016-05-13,400H,M
