,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,WIND,EVENT,GENDER
61,"Jones, Kehri",SR-4,Baylor,11.50,Big 12 Outdoor Track & Field Championships,2015-05-15,2.3,100,W
63,"Powell, Caprice",SR-4,Sacramento St.,11.51,Mt. SAC Relays,2015-04-16,2.8,100,W
63,"Cavin, Aisha",JR-3,Ohio State,11.51,Big Ten Outdoor Track & Field Championships,2015-05-15,1.1,100,W
65,"Carter, Tayla",JR-3,Western Carolina,11.52,Southern Conference Outdoor Championship 2015,2015-04-25,3.4,100,W
65,"Fofanah, Isatu",SO-2,Marshall,11.52@,Conference USA Outdoor Track & Field Championships,2015-05-14,2.5,100,W
65,"Suleman, Khadijah",SR-4,Mississippi,11.52,SEC Championships,2015-05-14,2.5,100,W
68,"Cantrell, Gabriella",FR-1,USC,11.53,Florida Relays,2015-04-02,-1.2,100,W
68,"Sant, Marybeth",SO-2,Oregon,11.53,Mt. SAC Relays,2015-04-16,2.3,100,W
68,"Oliver, Javianne",SO-2,Kentucky,11.53,Pepsi Team Invitational,2015-04-11,1.7,100,W
71,"Christian, Rachel",SR-4,Akron,11.54,Mid-American Outdoor Track & Field Championships,2015-05-14,2.4,100,W
71,"Fair, Leah",SO-2,Colorado St.,11.54,Mountain West Outdoor Track & Field Championships,2015-05-13,2.3,100,W
71,"Carson, Savannah",SO-2,Purdue,11.54,Rankin/Poehlein Invitational,2015-05-01,0.9,100,W
74,"Johnson, Simone",JR-3,McNeese State,11.55,Southland Conference Championship,2015-05-08,1.8,100,W
74,"Vaughn, Briana",JR-3,UCF,11.55,USF Triangular,2015-04-11,2.8,100,W
76,"Whittle, Alicia",JR-3,Kennesaw State,11.56,Atlantic Sun Outdoor Track & Field Championships,2015-05-15,0.0,100,W
76,"Craddock, Charla",SR-4,Louisiana Tech,11.56@,Conference USA Outdoor Track & Field Championships,2015-05-14,2.0,100,W
76,"Woodall , Kenya",JR-3,Cincinnati,11.56,Tennessee Relays,2015-04-09,3.9,100,W
76,"Walker, Brittany",JR-3,Louisiana Tech,11.56,TCU Horned Frog Invite,2015-05-02,2.1,100,W
76,"Ekpon, Olivia",SR-4,Texas A&M,11.56,SEC Championships,2015-05-14,2.5,100,W
81,"Sykes, Chesna",SR-4,Ohio State,11.57,Big Ten Outdoor Track & Field Championships,2015-05-15,1.1,100,W
81,"Tyson, Kayla",SO-2,Louisville,11.57,Louisville Twilight,2015-05-08,2.1,100,W
81,"Murphy, Alexis",JR-3,South Carolina,11.57,Bill Carson Invitational,2015-04-10,2.2,100,W
81,"Simmons, Paisley",SO-2,North Carolina St.,11.57,ACC Outdoor Track & Field Championships,2015-05-14,1.5,100,W
81,"Irvin-Muhammad, A'Iesha",SO-2,Northern Illinois,11.57,Mid-American Outdoor Track & Field Championships,2015-05-14,2.2,100,W
86,"Peterson, Christal",JR-3,UCF,11.58,The American Outdoor Track & Field Championships,2015-05-14,0.3,100,W
86,"Purvis, Ashton",SR-4,Texas A&M,11.58,SEC Championships,2015-05-14,1.2,100,W
86,"Glenn, Simone",FR-1,San Diego St.,11.58,Mountain West Outdoor Track & Field Championships,2015-05-13,2.3,100,W
86,"Kimpel, Dominique",SR-4,Alabama,11.58,Al vs MS Border Clash,2015-04-10,0.9,100,W
86,"Hunter, Jhorden",SR-4,Mississippi,11.58,Tiger Track Classic 2015,2015-04-03,1.9,100,W
86,"Adams, Mia",JR-3,Louisiana Tech,11.58,TCU Horned Frog Invite,2015-05-02,2.1,100,W
86,"McCants, Brittney",JR-3,Norfolk State,11.58,MEAC Outdoor T&F Championships,2015-04-30,1.5,100,W
93,"Flower, Abigail",SR-4,Liberty,11.59,Big South Championships,2015-05-14,1.3,100,W
93,"Carter, Bria",SO-2,Houston,11.59,Longhorn Invitational,2015-05-02,2.3,100,W
93,"Jackson, LaQuisha",SO-2,Missouri,11.59,John McDonnell Invitational,2015-04-10,3.0,100,W
93,"Auzenne, Micha",SO-2,San Diego St.,11.59,Mountain West Outdoor Track & Field Championships,2015-05-13,-0.1,100,W
93,"Paiement, Iphona",SO-2,TCU,11.59,TCU Horned Frog Invite,2015-05-02,2.1,100,W
93,"Collins, Ebony",JR-3,Texas A&M-CC,11.59,Southland Conference Championship,2015-05-08,1.8,100,W
99,"Williams, Keturah",JR-3,East Tenn. St.,11.60,Charlotte 49er Classic,2015-03-19,2.1,100,W
99,"Wade, Victoria",SR-4,Louisiana Tech,11.60,TCU Horned Frog Invite,2015-05-02,2.1,100,W
1,"White, Kayla",SR-4,N. Carolina A&T,10.96,MEAC Outdoor Track & Field Championships,2019-05-02,1.5,100,W
2,"Terry, Twanisha",SO-2,USC,10.99,USC vs UCLA,2019-04-27,2.1,100,W
3,"Richardson, Sha'Carri",FR-1,LSU,11.00,SEC Outdoor Track & Field Championships,2019-05-09,2.1,100,W
4,"Gray, Kianna",SR-4,Kentucky,11.06,SEC Outdoor Track & Field Championships,2019-05-09,2.1,100,W
5,"Grant, Kiara",SO-2,Norfolk State,11.07,MEAC Outdoor Track & Field Championships,2019-05-02,3.4,100,W
6,"Seymour, Ka'Tia",SO-2,Florida State,11.08,Florida Relays,2019-03-28,2.3,100,W
7,"Daniels, Teahna",SR-4,Texas,11.10,Big 12 Outdoor Track and Field Championships,2019-05-10,2.1,100,W
8,"Annelus, Anglerne",JR-3,USC,11.17,USC vs UCLA,2019-04-27,2.1,100,W
8,"Whyte, Natalliah",JR-3,Florida Atlantic,11.17,Miami Hurricane Invitational,2019-03-15,0.6,100,W
10,"Davis, Jerayah",SR-4,Wyoming,11.18,Beach Invitational,2019-04-19,2.6,100,W
11,"Parker, Kiara",SR-4,Arkansas,11.19,SEC Outdoor Track & Field Championships,2019-05-09,2.1,100,W
11,"Sturgis , Cambrea",FR-1,N. Carolina A&T,11.19,MEAC Outdoor Track & Field Championships,2019-05-02,1.0,100,W
13,"Francis, Chelsea",JR-3,SMU,11.20,The American Outdoor Track & Field Championships,2019-05-10,2.9,100,W
13,"Hackney , Charminiqu",JR-3,Alabama State,11.20,Gamecock Invitational Outdoor,2019-04-13,1.9,100,W
15,"Alfred, Julien",FR-1,Texas,11.21,Big 12 Outdoor Track and Field Championships,2019-05-10,2.1,100,W
16,"Thompson, Brenessa",SR-4,Texas A&M,11.22,Texas A&M Alumni Muster,2019-04-27,2.9,100,W
16,"Brown, Janeek",SO-2,Arkansas,11.22,LSU Alumni Gold,2019-04-20,2.5,100,W
18,"Thomas, Lanae-Tava",FR-1,USC,11.25,2019 Pac-12 Track & Field Championships,2019-05-04,1.9,100,W
18,"Battle, Anavia",SO-2,Ohio State,11.25,Gamecock Invitational Outdoor,2019-04-13,1.9,100,W
18,"Smith, Caitland",SR-4,Arkansas State,11.25,Sun Belt Outdoor Track and Field Championships,2019-05-10,-0.2,100,W
21,"White, Bethany",SR-4,N.C. Central,11.28,MEAC Outdoor Track & Field Championships,2019-05-02,1.5,100,W
22,"Steiner, Abby",FR-1,Kentucky,11.29,SEC Outdoor Track & Field Championships,2019-05-09,2.1,100,W
22,"Hyde, Shian",JR-3,UCF,11.29,The American Outdoor Track & Field Championships,2019-05-10,2.9,100,W
24,"Chandler, Caisja",FR-1,Cincinnati,11.30,The American Outdoor Track & Field Championships,2019-05-10,2.9,100,W
24,"Clark, Tamara",SO-2,Alabama,11.30,Florida Relays,2019-03-28,2.3,100,W
26,"Smith, Rebekah",JR-3,Clemson,11.31,ACC Championships,2019-05-09,1.5,100,W
26,"Prieto, Mauricia",JR-3,Alabama,11.31,LSU Invitational,2019-04-27,2.4,100,W
26,"Lampkin, Daija",SO-2,Alabama,11.31,LSU Invitational,2019-04-27,2.4,100,W
26,"Ivy, Amber",JR-3,Texas A&M,11.31,Texas A&M Alumni Muster,2019-04-27,3.3,100,W
30,"Debose-Epps , Kamaya",FR-1,N. Carolina A&T,11.32,MEAC Outdoor Track & Field Championships,2019-05-02,1.5,100,W
31,"Barnes, Celera",SO-2,Kentucky,11.33,Florida Relays,2019-03-28,2.3,100,W
31,"McCreath-Tardiel, Sade",SR-4,Bethune-Cookman,11.33,MEAC Outdoor Track & Field Championships,2019-05-02,3.4,100,W
33,"Hazzard, Halle",SO-2,Virginia,11.34,ACC Championships,2019-05-09,0.9,100,W
33,"Duncan, Brianna",JR-3,Oregon,11.34,2019 Pac-12 Track & Field Championships,2019-05-04,1.9,100,W
35,"Hardy, Tramesha",SR-4,Texas State,11.35,Sun Belt Outdoor Track and Field Championships,2019-05-10,-0.2,100,W
36,"Lawrence, Tamdra",SR-4,Murray State,11.36,Memphis Tiger invitational,2019-04-26,3.2,100,W
37,"Flannel, Kynnedy",FR-1,Texas,11.37,2019 92nd Clyde Littlefield Texas Relays,2019-03-27,3.6,100,W
37,"Sant, MaryBeth",SR-4,Colorado St.,11.37@,Jack Christiansen Invitational,2019-04-26,2.1,100,W
37,"Steele, Alfreda",SO-2,Miami (Fla.),11.37,Miami Hurricane Invitational,2019-03-15,0.6,100,W
40,"Cunningham, Gabriele",SR-4,North Carolina St.,11.38,Black and Gold Challange,2019-03-15,0.6,100,W
40,"Brown, Carolyn",SR-4,Miami (Fla.),11.38,ACC Championships,2019-05-09,0.9,100,W
40,"Love, Kaysha",JR-3,UNLV,11.38,Mountain West Challenge,2019-04-05,3.7,100,W
43,"Augustine, Ariyonna",FR-1,LSU,11.39,SEC Outdoor Track & Field Championships,2019-05-09,2.1,100,W
44,"Davis , Courtne",SR-4,Long Beach St.,11.40,Big West Outdoor Track & Field Championships,2019-05-10,2.1,100,W
44,"Fletcher, Callista",SO-2,San Diego St.,11.40,41st Annual Aztec Open,2019-03-21,3.1,100,W
44,"Young, Amira",FR-1,Minnesota,11.40,Drake Relays presented by Hy-Vee,2019-04-24,1.5,100,W
44,"Branch, Bri'Anna",SR-4,Southern Illinois,11.40,MVC Championship,2019-05-10,2.1,100,W
44,"Irby, Lynna",SO-2,Georgia,11.40,Florida Relays,2019-03-28,-0.1,100,W
49,"Kirkland, Jayla",SO-2,Florida State,11.41,ACC Championships,2019-05-09,1.5,100,W
49,"Bryant, Angelnique",FR-1,USC Upstate,11.41,Big South Outdoor Track and Field Championships,2019-05-08,1.1,100,W
49,"Francis, Chelsea",SR-4,South Florida,11.41,UIW Invitational,2019-04-12,2.5,100,W
49,"Gardner, Jaslyn",FR-1,BYU,11.41@,2019 BYU Robison Invitational,2019-04-25,0.0,100,W
53,"Ozoude, Jessica",SO-2,Colorado St.,11.42@,Jack Christiansen Invitational,2019-04-26,2.1,100,W
54,"Keefer, Anna",SO-2,North Carolina,11.43,Miami Hurricane Alumni Invitational,2019-04-12,1.9,100,W
54,"Stanley, Makyla",SR-4,South Carolina,11.43,Gamecock Invitational Outdoor,2019-04-13,1.9,100,W
56,"Holback , Ciara",SO-2,UCF,11.44,Miami Hurricane Alumni Invitational,2019-04-12,2.3,100,W
57,"D'Arpino, Venessa",SR-4,Oregon,11.46,2019 Pac-12 Track & Field Championships,2019-05-04,2.6,100,W
57,"Patterson, Amuru",FR-1,Miami (Fla.),11.46,Miami Hurricane Alumni Invitational,2019-04-12,1.9,100,W
57,"Egharevba, D'Jenne",JR-3,Texas Tech,11.46,ACU Wes Kittley Invitational & Multi 2019,2019-03-14,1.8,100,W
57,"Carter, Demitra",SO-2,Baylor,11.46,Michael Johnson Invitational,2019-04-19,3.1,100,W
61,"Baldwin, Jacquelyn",JR-3,Jacksonville,11.47,ASUN Outdoor Track & Field Championships,2019-05-10,0.9,100,W
61,"Johnson, Tiffani",SR-4,Texas Tech,11.47@,Fearless Champion Open,2019-03-22,2.6,100,W
61,"Darius, Symone",JR-3,Alabama,11.47,LSU Invitational,2019-04-27,3.0,100,W
64,"Ricks, Peyton",SO-2,Texas Tech,11.48,Michael Johnson Invitational,2019-04-19,3.1,100,W
64,"Esemena, Olivia",JR-3,UTSA,11.48,Texas A&M Alumni Muster,2019-04-27,3.3,100,W
66,"Spaulding, Diamond",SR-4,Texas A&M,11.49,Texas A&M Alumni Muster,2019-04-27,2.9,100,W
66,"Anokye, Josephine",JR-3,Arizona State,11.49,2019 Desert Heat Classic,2019-04-27,0.3,100,W
68,"Campbell, Kethlin",SO-2,Arkansas,11.50,2019 92nd Clyde Littlefield Texas Relays,2019-03-27,2.1,100,W
68,"Aliu, Immanuela",FR-1,Cal St. Northridge,11.50,2019 Desert Heat Classic,2019-04-27,0.1,100,W
68,"Lee, Tyrika",SR-4,Norfolk State,11.50,MEAC Outdoor Track & Field Championships,2019-05-02,3.4,100,W
68,"Dunmore, Makenzie",JR-3,Oregon,11.50,40th Sun Angel Track Classic,2019-04-05,-0.3,100,W
72,"Corrales-Nelson, Zion",JR-3,California,11.51,Brutus Hamilton Open,2019-04-26,1.0,100,W
72,"Birmingham, Aaliyah",JR-3,Oklahoma State,11.51,Jim Click Shootout,2019-04-06,0.7,100,W
72,"Sparling, Krystal",JR-3,Alabama,11.51,Crimson Tide Invitational,2019-04-11,2.0,100,W
72,"Meredith, Madison",JR-3,Western Michigan,11.51,Mid-American Conference Outdoor Track & Field Championships,2019-05-09,2.7,100,W
72,"Byrdsong, Bryeana",JR-3,Ball State,11.51,Mid-American Conference Outdoor Track & Field Championships,2019-05-09,2.7,100,W
72,"McCoy, Maia",SR-4,Tennessee,11.51,Miami Power 5 Trailblazer Challenge,2019-03-23,0.4,100,W
78,"Abrams, Aliyah",JR-3,South Carolina,11.52,Gamecock Invitational Outdoor,2019-04-13,1.6,100,W
79,"Helps, Shauna",SR-4,Florida State,11.53,UF Tom Jones Memorial,2019-04-26,1.6,100,W
79,"Elliott, Jaliyah",JR-3,Youngstown St.,11.53,Miami Hurricane Alumni Invitational,2019-04-12,1.9,100,W
79,"Harris, Lakayla",SR-4,Nebraska,11.53,Crimson Tide Invitational,2019-04-11,2.0,100,W
79,"Hall, Cassondra",JR-3,LSU,11.53,LSU Alumni Gold,2019-04-20,2.5,100,W
83,"Brooks, Isis",SO-2,Hampton,11.54,Big South Outdoor Track and Field Championships,2019-05-08,3.7,100,W
83,"Jackson, Hannah",JR-3,Rice,11.54,Tom Tellez Invitational,2019-05-03,1.6,100,W
