,ATHLETE,YEAR,TEAM,MARK,CONV,MEET,MEET DATE,EVENT,GENDER
6,"Watson, Reese",JR-3,Texas,5.60m,"18' 4.5""",Longhorn Invitational,2015-05-02,PV,M
7,"Duvio, Dylan",SO-2,Stanford,5.53m,"18' 1.75""",Longhorn Invitational,2015-05-02,PV,M
8,"Arnold, Seth",JR-3,Texas State,5.50m,"18' 0.5""",2015 Clyde Littlefield Texas Relays,2015-03-25,PV,M
9,"Wyatt, Audie",FR-1,Texas A&M,5.48m,"17' 11.75""",SEC Championships,2015-05-14,PV,M
10,"Sandusky, Ethan",SR-4,Arkansas State,5.45m,"17' 10.5""",Sun Belt Outdoor Track and Field Championships,2015-05-08,PV,M
11,"Bragg, Adam",JR-3,Princeton,5.42m,"17' 9.25""",Princeton Open (College),2015-05-01,PV,M
12,"Pillow, Chris",SR-4,Rice,5.41m,"17' 9""",Conference USA Outdoor Track & Field Championships,2015-05-14,PV,M
12,"Montgomery, Michael",SO-2,Long Beach St.,5.41m,"17' 9""",2015 Big West Championships,2015-05-15,PV,M
12,"Uhle, Chris",SR-4,Virginia Tech,5.41m,"17' 9""",Tennessee Relays,2015-04-09,PV,M
15,"Cahoy, Steven",SO-2,Nebraska,5.40m,"17' 8.5""",2015 Arizona State Pac-12 vs Big 10 Invitational,2015-03-27,PV,M
15,"Porter, Tyler",SR-4,Tennessee,5.40m,"17' 8.5""",2015 Clyde Littlefield Texas Relays,2015-03-25,PV,M
15,"Wolfle, Chase",JR-3,Texas A&M,5.40m,"17' 8.5""",2015 Clyde Littlefield Texas Relays,2015-03-25,PV,M
18,"Johnson, Jesse",SO-2,Wisconsin,5.38m,"17' 7.75""",Wisconsin Open,2015-05-08,PV,M
19,"King, Devin",FR-1,SE Louisiana,5.36m,"17' 7""",LSU Alumni Gold,2015-04-18,PV,M
19,"Batemon, Terry",SO-2,Indiana,5.36m,"17' 7""",Big Ten Outdoor Track & Field Championships,2015-05-15,PV,M
21,"Brown, Kyle",JR-3,BYU,5.35m,"17' 6.5""",2015 BYU Cougar Invitational,2015-05-13,PV,M
21,"Hunter, Craig",SO-2,Connecticut,5.35m,"17' 6.5""",2015 Clyde Littlefield Texas Relays,2015-03-25,PV,M
23,"Bell, Dylan",JR-3,Air Force,5.32m,"17' 5.5""",Air Force Twilight Open,2015-05-08,PV,M
24,"Uhle, Joey",SR-4,Air Force,5.31m,"17' 5""",37th SDSU Aztec Invitational,2015-03-26,PV,M
24,"Bares, Lee",FR-1,Army,5.31m,"17' 5""",Larry Ellis (College),2015-04-17,PV,M
24,"Ehrhardt, Tim",SO-2,Michigan State,5.31m,"17' 5""",Big Ten Outdoor Track & Field Championships,2015-05-15,PV,M
27,"Williams, Chris",JR-3,Washington,5.30m,"17' 4.5""",Pac-12 Track & Field Championships,2015-05-15,PV,M
27,"Pujats, Pauls",SR-4,Memphis,5.30m,"17' 4.5""",War Eagle Invitational 2015,2015-04-17,PV,M
27,"Meyer, Nick",SO-2,Kansas,5.30m,"17' 4.5""",2015 Clyde Littlefield Texas Relays,2015-03-25,PV,M
27,"Oxley, Jesse",JR-3,Kent State,5.30m,"17' 4.5""",Ball State University Cardinal Invitational,2015-04-17,PV,M
27,"Thompson, Kyle",SR-4,Texas Tech,5.30m,"17' 4.5""",Wes Kittley Invitational 2015,2015-04-11,PV,M
27,"Pflibsen, Logan",SR-4,New Mexico,5.30m,"17' 4.5""",Tailwind Open,2015-04-03,PV,M
27,"Roberson, Jay",SO-2,Sam Houston St.,5.30m,"17' 4.5""",2015 Clyde Littlefield Texas Relays,2015-03-25,PV,M
27,"Oates, Tray",FR-1,Samford,5.30m,"17' 4.5""",Alabama Relays,2015-03-19,PV,M
27,"Mikkelsen, Adam",SO-2,BYU,5.30m,"17' 4.5""",2015 Clyde Littlefield Texas Relays,2015-03-25,PV,M
27,"Bringhurst, Braydon",SR-4,BYU,5.30m,"17' 4.5""",UNLV Spring Invitational,2015-03-21,PV,M
27,"Maness, Jiles",JR-3,Navy,5.30m,"17' 4.5""",San Diego Collegiate Challenge,2015-03-14,PV,M
27,"O'Connell, Derek",JR-3,William and Mary,5.30m,"17' 4.5""",CAA Outdoor Track and Field Championships,2015-05-01,PV,M
39,"David, Jake",FR-1,South Dakota,5.29m,"17' 4.25""",Husker Spring Invitational,2015-04-11,PV,M
40,"Duggan, Cory",SR-4,Connecticut,5.28m,"17' 3.75""",The American Outdoor Track & Field Championships,2015-05-14,PV,M
40,"Rowland, Matthew",SO-2,Akron,5.28m,"17' 3.75""",Longhorn Invitational,2015-05-02,PV,M
40,"Wicker, Casey",SR-4,Texas,5.28m,"17' 3.75""",Longhorn Invitational,2015-05-02,PV,M
43,"Shepherd, David",SR-4,South Florida,5.27m,"17' 3.5""",UF Tom Jones Memorial,2015-04-24,PV,M
44,"Duplantis, Andreas",SR-4,LSU,5.26m,"17' 3""",LSU Alumni Gold,2015-04-18,PV,M
44,"Estala, Justin",SO-2,Oral Roberts,5.26m,"17' 3""",Arkansas Spring Invitational,2015-03-27,PV,M
44,"Albright, Jake",JR-3,Kansas,5.26m,"17' 3""",Rock Chalk Classic,2015-05-02,PV,M
44,"Starkey, Garrett",SO-2,Stanford,5.26m,"17' 3""",Big Meet: Cal vs. Stanford,2015-04-11,PV,M
48,"Rouse, Conner",SO-2,Long Beach St.,5.25m,"17' 2.75""",2015 Big West Challenge,2015-04-10,PV,M
48,"Moushey, Charles",SO-2,Kentucky,5.25m,"17' 2.75""",Kentucky Relays (College Division),2015-05-02,PV,M
48,"Lupton, Greg",SR-4,Kansas,5.25m,"17' 2.75""",John McDonnell Invitational,2015-04-10,PV,M
48,"Walsh, Cole",FR-1,Oregon,5.25m,"17' 2.75""",Oregon Twilight,2015-05-08,PV,M
48,"Marcus, Lev",FR-1,Washington,5.25m,"17' 2.75""",Pac-12 Track & Field Championships,2015-05-15,PV,M
48,"Simmons, Beau",JR-3,Nebraska,5.25m,"17' 2.75""",Michael Johnson Classic,2015-04-18,PV,M
54,"Larson, Garrett",SO-2,Sam Houston St.,5.22m,"17' 1.5""",Victor Lopez Classic,2015-04-02,PV,M
55,"Sarehkhani, Kevin",SR-4,South Dakota,5.21m,"17' 1""",Dakota Duals,2015-04-04,PV,M
55,"Mammoser , Mitch",JR-3,Illinois,5.21m,"17' 1""",Big Ten Outdoor Track & Field Championships,2015-05-15,PV,M
55,"Ferrell, Byron",SR-4,Purdue,5.21m,"17' 1""",Kansas Relays,2015-04-15,PV,M
55,"Pavelonis, Chase",SR-4,Illinois State,5.21m,"17' 1""",Redbird Track And Field Invitational,2015-05-01,PV,M
55,"Hidalgo, Matt",JR-3,Oregon,5.21m,"17' 1""",Oregon Relays,2015-04-16,PV,M
60,"McNeil, Parks",FR-1,Texas,5.20m,"17' 0.75""",Big 12 Outdoor Track & Field Championships,2015-05-15,PV,M
60,"Strawderman, James",SR-4,Rhode Island,5.20m,"17' 0.75""",2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,PV,M
60,"Johansson, Carl",FR-1,Texas A&M,5.20m,"17' 0.75""",Baldy Castillo Invitational,2015-03-20,PV,M
60,"Chapman, Peter",JR-3,South Dakota,5.20m,"17' 0.75""",Bobcat Invitational,2015-03-26,PV,M
60,"Uibo, Maicel",JR-3,Georgia,5.20m,"17' 0.75""",SEC Championships,2015-05-14,PV,M
60,"Woepse, Michael",,UCLA,5.20m,"17' 0.75""",Rafer / JJK Collegiate Invitational,2015-04-11,PV,M
60,"Juilfs, JJ",SR-4,Washington,5.20m,"17' 0.75""",Pepsi Team Invitational,2015-04-11,PV,M
60,"Schrader, Nick",SO-2,Ohio State,5.20m,"17' 0.75""",Ohio State - Jesse Owens Classic,2015-05-01,PV,M
60,"Blevins, Aaron",SR-4,Kansas,5.20m,"17' 0.75""",Big 12 Outdoor Track & Field Championships,2015-05-15,PV,M
69,"Walsh, Jon",JR-3,Southern Illinois,5.19m,"17' 0.25""",2015 MVC Outdoor Track and Field Championships,2015-05-15,PV,M
69,"Curley, Connor",JR-3,Indiana State,5.19m,"17' 0.25""",2015 MVC Outdoor Track and Field Championships,2015-05-15,PV,M
69,"Schuck, Nathan",JR-3,Southern Illinois,5.19m,"17' 0.25""",2015 MVC Outdoor Track and Field Championships,2015-05-15,PV,M
72,"Johnson, Henry",SR-4,East Carolina,5.18m,"17' 0""",The American Outdoor Track & Field Championships,2015-05-14,PV,M
72,"Vetere, Mark",SR-4,Navy,5.18m,"17' 0""",Patriot League Outdoor Track & Field Championships,2015-05-01,PV,M
72,"Wallenfang, Jake",FR-1,Wisconsin,5.18m,"17' 0""",Wisconsin Open,2015-05-08,PV,M
72,"Murphree , Daven",SO-2,Stephen F. Austin,5.18m,"17' 0""",Longhorn Invitational,2015-05-02,PV,M
76,"Johnson, Brad",SO-2,Virginia Tech,5.17m,"16' 11.5""",ACC Outdoor Track & Field Championships,2015-05-14,PV,M
76,"Pater, Kyle",SO-2,Air Force,5.17m,"16' 11.5""",Mountain West Outdoor Track & Field Championships,2015-05-13,PV,M
78,"Perry, Winston",JR-3,South Florida,5.15m,"16' 10.75""",UNF East Region Preview,2015-05-08,PV,M
78,"Farmakidis, Nikolaos",JR-3,Boston U.,5.15m,"16' 10.75""",NEICAAA Track and Field Outdoor Championship,2015-05-07,PV,M
80,"Anderson, Dylan",JR-3,Indiana,5.13m,"16' 10""",Illinois Twilight,2015-04-18,PV,M
81,"Daniel, Nathan",JR-3,Georgia Tech,5.12m,"16' 9.5""",Georgia Tech Yellow Jacket Invitational,2015-03-27,PV,M
82,"Canfield, Tim",SR-4,Michigan State,5.11m,"16' 9.25""",GVSU Second to Last Chance,2015-05-08,PV,M
82,"Allison, Jared",JR-3,Virginia Tech,5.11m,"16' 9.25""",Tennessee Relays,2015-04-09,PV,M
82,"Harold, Glen",FR-1,Minnesota,5.11m,"16' 9.25""",Texas Invitational,2015-04-11,PV,M
82,"Spickes, Daniel",FR-1,Central Arkansas,5.11m,"16' 9.25""",Southland Conference Championship,2015-05-08,PV,M
82,"Sanderfer, Christian",JR-3,Nebraska,5.11m,"16' 9.25""",Big Ten Outdoor Track & Field Championships,2015-05-15,PV,M
82,"Ebbets, Caleb",SR-4,Georgia,5.11m,"16' 9.25""",Georgia Spec Towns National Team Invitational,2015-04-10,PV,M
88,"Sullivan, Brendan",JR-3,Yale,5.10m,"16' 8.75""",2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,PV,M
88,"Sakioka, Mark",JR-3,UCLA,5.10m,"16' 8.75""",Pac-12 Track & Field Championships,2015-05-15,PV,M
88,"Richartz, Nate",SO-2,Notre Dame,5.10m,"16' 8.75""",ACC-Big Ten Challenge,2015-04-11,PV,M
88,"Crompton, Coren",JR-3,Auburn,5.10m,"16' 8.75""",War Eagle Invitational 2015,2015-04-17,PV,M
88,"Gautreau, Gavin",FR-1,Samford,5.10m,"16' 8.75""",Al vs MS Border Clash,2015-04-10,PV,M
88,"Sodorff, Austin",JR-3,Washington St.,5.10m,"16' 8.75""",Mike Keller Invitational,2015-03-28,PV,M
88,"Rayburn, Keith",SR-4,Cornell,5.10m,"16' 8.75""",Cornell Outdoor Upstate Challenge,2015-04-18,PV,M
88,"Nilsson, Marcus",SR-4,UCLA,5.10m,"16' 8.75""",UCLA Legends Invitational,2015-04-03,PV,M
96,"Weaver, Chad",SO-2,Southern Illinois,5.09m,"16' 8.25""",2015 MVC Outdoor Track and Field Championships,2015-05-15,PV,M
97,"Brady, Tommy",SR-4,Kansas State,5.08m,"16' 8""",Brutus Hamilton Challenge,2015-04-25,PV,M
98,"Farrell, Nick",SR-4,South Alabama,5.07m,"16' 7.5""",Sun Belt Outdoor Track and Field Championships,2015-05-08,PV,M
98,"Scantling, Garrett",SR-4,Georgia,5.07m,"16' 7.5""",SEC Championships,2015-05-14,PV,M
98,"Hall, Connor",FR-1,Duke,5.07m,"16' 7.5""",ACC Outdoor Track & Field Championships,2015-05-14,PV,M
1,"Duplantis, Mondo",FR-1,LSU,6.00m,"19' 8.25""",SEC Outdoor Track & Field Championships,2019-05-09,PV,M
2,"Nilsen, Chris",JR-3,South Dakota,5.85m,"19' 2.25""",Drake Relays presented by Hy-Vee,2019-04-24,PV,M
3,"Bradford, Zach",FR-1,Kansas,5.77m,"18' 11""",Kansas Relays,2019-04-17,PV,M
4,"Lightfoot, KC",FR-1,Baylor,5.71m,"18' 8.75""",Michael Johnson Invitational,2019-04-19,PV,M
4,"Wooten, Jacob",SR-4,Texas A&M,5.71m,"18' 8.75""",Michael Johnson Invitational,2019-04-19,PV,M
4,"Fritsch, Clayton",SO-2,Sam Houston St.,5.71m,"18' 8.75""",ACU Last Chance 2019,2019-05-12,PV,M
7,"Ludwig, Matthew",SR-4,Akron,5.67m,"18' 7.25""",Beach Invitational,2019-04-19,PV,M
8,"Volz, Deakin",SR-4,Virginia Tech,5.62m,"18' 5.25""",ACC Championships,2019-05-09,PV,M
9,"Ellis, Branson",FR-1,Stephen F. Austin,5.61m,"18' 4.75""",Texas A&M Alumni Muster,2019-04-27,PV,M
10,"McMichael, Drew",SR-4,Texas Tech,5.55m,"18' 2.5""",TTU Masked Rider Open,2019-05-04,PV,M
11,"Collins, Sean",SR-4,South Alabama,5.53m,"18' 1.75""",Sun Belt Outdoor Track and Field Championships,2019-05-10,PV,M
12,"Coulon, Adam",JR-3,Indiana,5.52m,"18' 1.25""",Florida Relays,2019-03-28,PV,M
13,"Bray, Ethan",JR-3,South Dakota,5.51m,"18' 1""",South Dakota Challenge,2019-04-06,PV,M
14,"Carr, Michael",SR-4,Arkansas State,5.48m,"17' 11.75""",Sun Belt Outdoor Track and Field Championships,2019-05-10,PV,M
15,"Bray, Brandon",JR-3,Texas Tech,5.45m,"17' 10.5""",Big 12 Outdoor Track and Field Championships,2019-05-10,PV,M
15,"Herrscher, Will",SR-4,Alabama,5.45m,"17' 10.5""",SEC Outdoor Track & Field Championships,2019-05-09,PV,M
17,"Duffy, Erick",SO-2,Harvard,5.41m,"17' 9""",2019 Harvard - Yale Match,2019-04-13,PV,M
18,"Smith, Chase",JR-3,Washington,5.40m,"17' 8.5""",UW vs WSU Dual,2019-04-06,PV,M
18,"Rogers, Kyle",SO-2,Kansas,5.40m,"17' 8.5""",2019 92nd Clyde Littlefield Texas Relays,2019-03-27,PV,M
20,"Guttormsen, Sondre",FR-1,UCLA,5.36m,"17' 7""",2019 Pac-12 Track & Field Championships,2019-05-04,PV,M
21,"Weissmann, Peyton",SO-2,Ole Miss,5.35m,"17' 6.5""",Ole Miss Classic,2019-03-30,PV,M
21,"Skage, Greg",SO-2,Air Force,5.35m,"17' 6.5""",Mountain West Outdoor Track & Field Championship,2019-05-08,PV,M
21,"Nool, Robin",FR-1,Texas A&M,5.35m,"17' 6.5""",SEC Outdoor Track & Field Championships,2019-05-09,PV,M
21,"Rivera, Natan",FR-1,Rice,5.35m,"17' 6.5""",2019 92nd Clyde Littlefield Texas Relays,2019-03-27,PV,M
21,"Still, Larry",JR-3,Eastern Washington,5.35m,"17' 6.5""",Pelluer Open,2019-04-11,PV,M
26,"Coulibaly, Rashid",JR-3,Wisconsin,5.33m,"17' 5.75""",40th Sun Angel Track Classic,2019-04-05,PV,M
27,"Francom, Trent",SO-2,South Dakota St.,5.32m,"17' 5.5""",Summit League T&F Outdoor Championships,2019-05-08,PV,M
27,"Rios, Raul",JR-3,BYU,5.32m,"17' 5.5""",2019 BYU Robison Invitational,2019-04-25,PV,M
27,"Shirley, Jameson",SR-4,BYU,5.32m,"17' 5.5""",2019 BYU Robison Invitational,2019-04-25,PV,M
30,"Johansson, Carl",SR-4,Texas A&M,5.31m,"17' 5""",Michael Johnson Invitational,2019-04-19,PV,M
30,"Poth, Barrett",SR-4,Texas,5.31m,"17' 5""",Michael Johnson Invitational,2019-04-19,PV,M
30,"Eckles, Matthew",SR-4,Arizona State,5.31m,"17' 5""",2019 Desert Heat Classic,2019-04-27,PV,M
30,"Mammoser, Brock",SO-2,Indiana,5.31m,"17' 5""",Big Ten Championships,2019-05-10,PV,M
30,"Colozzo, Cole",SO-2,Ole Miss,5.31m,"17' 5""",LSU Invitational,2019-04-27,PV,M
30,"Laut, Austin",SR-4,Yale,5.31m,"17' 5""",2019 Harvard - Yale Match,2019-04-13,PV,M
36,"Bell, David",SR-4,South Florida,5.30m,"17' 4.5""",2019 92nd Clyde Littlefield Texas Relays,2019-03-27,PV,M
36,"Clarke, Sean",JR-3,Penn,5.30m,"17' 4.5""",2019 92nd Clyde Littlefield Texas Relays,2019-03-27,PV,M
36,"Loontjer, Tyler",SR-4,Nebraska,5.30m,"17' 4.5""",2019 92nd Clyde Littlefield Texas Relays,2019-03-27,PV,M
39,"Ruiz, Antonio",JR-3,Stephen F. Austin,5.28m,"17' 3.75""",SFA Carl Kight Invitational,2019-04-03,PV,M
40,"Rhea, Jack",SO-2,Tennessee,5.27m,"17' 3.5""",Virginia Challenge,2019-04-19,PV,M
41,"Courtois, Cole",SO-2,Louisiana Tech,5.26m,"17' 3""",Conference USA Outdoor Championships,2019-05-09,PV,M
41,"Champen, Christian",JR-3,Kent State,5.26m,"17' 3""",Jesse Owens Classic - The Ohio State University,2019-04-26,PV,M
43,"Peare , Matthew",SO-2,Kentucky,5.25m,"17' 2.75""",SEC Outdoor Track & Field Championships,2019-05-09,PV,M
43,"Woodley, Armand",SR-4,South Carolina,5.25m,"17' 2.75""",Gamecock Invitational Outdoor,2019-04-13,PV,M
43,"Hinegardner, Sam",SR-4,Air Force,5.25m,"17' 2.75""",Mountain West Outdoor Track & Field Championship,2019-05-08,PV,M
43,"Scott, Blake",SR-4,Oklahoma State,5.25m,"17' 2.75""",Big 12 Outdoor Track and Field Championships,2019-05-10,PV,M
43,"Duggan, Hugh",JR-3,Samford,5.25m,"17' 2.75""",Falcon Finale,2019-05-10,PV,M
43,"Meaders, Nicholas",SR-4,Texas,5.25m,"17' 2.75""",National Relay Championships,2019-04-26,PV,M
43,"Ference, Andrew",FR-1,Tennessee,5.25m,"17' 2.75""",SEC Outdoor Track & Field Championships,2019-05-09,PV,M
50,"Fancey, Michael",SR-4,UCLA,5.22m,"17' 1.5""",2019 Pac-12 Track & Field Championships,2019-05-04,PV,M
50,"Stephenson, Trevor",FR-1,Michigan State,5.22m,"17' 1.5""",Virginia Challenge,2019-04-19,PV,M
50,"Johnson, Nick",JR-3,South Dakota,5.22m,"17' 1.5""",Summit League T&F Outdoor Championships,2019-05-08,PV,M
50,"Shaver, Tristian",SR-4,Appalachian State,5.22m,"17' 1.5""",Florida Relays,2019-03-28,PV,M
50,"Oswald, Robert",JR-3,Ohio State,5.22m,"17' 1.5""",Florida Relays,2019-03-28,PV,M
55,"Cole, Elijah",JR-3,Charlotte,5.21m,"17' 1""",Conference USA Outdoor Championships,2019-05-09,PV,M
55,"Cahoy, Kevin",JR-3,Nebraska,5.21m,"17' 1""",Big Ten Championships,2019-05-10,PV,M
55,"Gonzalez, Michael",JR-3,USC,5.21m,"17' 1""",Jim Click Shootout,2019-04-06,PV,M
55,"Chadwick, Michael",SO-2,Arizona State,5.21m,"17' 1""",Pacific Coast Intercollegiate,2019-04-18,PV,M
59,"Wigal, Cole",SR-4,Akron,5.20m,"17' 0.75""",Mid-American Conference Outdoor Track & Field Championships,2019-05-09,PV,M
59,"Fisher, Nathan",JR-3,Penn,5.20m,"17' 0.75""",Tennessee Relays,2019-04-11,PV,M
59,"Young, Sam",JR-3,Virginia,5.20m,"17' 0.75""","Virginia v. Maryland, Pitt, West Virginia",2019-04-06,PV,M
62,"Owen, Matt",SR-4,Oral Roberts,5.19m,"17' 0.25""",PSU/Wendy's Tune-Up,2019-04-26,PV,M
63,"Fay, Matthew",SR-4,Bucknell,5.18m,"17' 0""",Maroon and Gold Invitational,2019-04-27,PV,M
63,"Baudoin, Kyle",SR-4,UL-Lafayette,5.18m,"17' 0""",Louisiana Classics,2019-03-15,PV,M
65,"Williams, Harrison",SR-4,Stanford,5.17m,"16' 11.5""",2019 Pac-12 Track & Field Championships,2019-05-04,PV,M
66,"Morris, Payton",FR-1,Penn,5.16m,"16' 11""",IC4A/ECAC Outdoor Track & Field Championships,2019-05-11,PV,M
66,"Popusoi, Vladimir",SR-4,UMass Lowell,5.16m,"16' 11""",IC4A/ECAC Outdoor Track & Field Championships,2019-05-11,PV,M
66,"Hughes, Garrison",FR-1,Nebraska,5.16m,"16' 11""",2019 Nebraska Invitational,2019-05-04,PV,M
66,"Pineda, Stefano",SR-4,Navy,5.16m,"16' 11""",IC4A/ECAC Outdoor Track & Field Championships,2019-05-11,PV,M
70,"Curran, Tate",SO-2,UCLA,5.15m,"16' 10.75""",Jim Bush Legends Invitational,2019-03-30,PV,M
70,"Powell, Spencer",JR-3,Nebraska,5.15m,"16' 10.75""",2019 92nd Clyde Littlefield Texas Relays,2019-03-27,PV,M
70,"HOTTEL, Brock",FR-1,North Texas,5.15m,"16' 10.75""",2019 92nd Clyde Littlefield Texas Relays,2019-03-27,PV,M
73,"Espanola, Jered",SO-2,UC Davis,5.13m,"16' 10""",Woody Wilson Classic,2019-04-13,PV,M
