,ATHLETE,YEAR,TEAM,MARK,CONV,MEET,MEET DATE,EVENT,GENDER
30,"Bell, Sarah",SO-2,Vanderbilt,4.17m,"13' 8.25""",2015 UT Challenge,2015-05-02,PV,W
35,"Long, Kally",FR-1,Texas,4.16m,"13' 7.75""",Longhorn Invitational,2015-05-02,PV,W
35,"Maulin, Caitlin",SR-4,Idaho State,4.16m,"13' 7.75""",Big Sky Conference Outdoor Track & Field Championships,2015-05-13,PV,W
35,"Zimlich, Megan",JR-3,Arkansas,4.16m,"13' 7.75""",SEC Championships,2015-05-14,PV,W
38,"Szabo, Rebecca",SO-2,Akron,4.15m,"13' 7.25""",Bobcat Invitational,2015-03-26,PV,W
38,"Terstappen, Lauren",SR-4,Clemson,4.15m,"13' 7.25""",Florida Relays,2015-04-02,PV,W
38,"Hansen, Sierra",SO-2,BYU,4.15m,"13' 7.25""",Occidental Invitational (College/University),2015-05-09,PV,W
38,"Overstreet, Cameron",SR-4,North Carolina,4.15m,"13' 7.25""",Duke Twilight,2015-05-06,PV,W
38,"Wilkes, Hunter",JR-3,South Dakota,4.15m,"13' 7.25""",Mount Marty Twilight Meet - 2015,2015-04-22,PV,W
38,"Brigham, Emily",SO-2,South Dakota,4.15m,"13' 7.25""",Bobcat Invitational,2015-03-26,PV,W
38,"Murgic, Katie",SR-4,Minnesota,4.15m,"13' 7.25""",Meet of the UnSaintly,2015-05-01,PV,W
38,"Hochreuther, Sabrina",SR-4,Memphis,4.15m,"13' 7.25""",War Eagle Invitational 2015,2015-04-17,PV,W
38,"Moellers, Ria",FR-1,Western Kentucky,4.15m,"13' 7.25""",2015 WKU Hilltopper Relays,2015-04-10,PV,W
47,"Krause, Chanel",SO-2,Louisville,4.12m,"13' 6.25""",Georgia Tech Invitational,2015-04-17,PV,W
47,"Quick, Elizabeth",SO-2,Washington,4.12m,"13' 6.25""",Pac-12 Track & Field Championships,2015-05-15,PV,W
47,"Lucas, Claire",SR-4,Akron,4.12m,"13' 6.25""",Akron Campbell-Wright Invitational,2015-05-08,PV,W
47,"Powell, Kassie",SR-4,Michigan State,4.12m,"13' 6.25""",Big Ten Outdoor Track & Field Championships,2015-05-15,PV,W
47,"Goodson, Claire",SR-4,Samford,4.12m,"13' 6.25""",Georgia Invitational,2015-05-09,PV,W
47,"Jeffries, Allison",SO-2,Boise State,4.12m,"13' 6.25""",Border Clash 2015,2015-05-01,PV,W
53,"Jackson, Karly",JR-3,Florida State,4.11m,"13' 5.75""",ACC Outdoor Track & Field Championships,2015-05-14,PV,W
53,"Powers, Alison",JR-3,Nevada,4.11m,"13' 5.75""",UCLA Legends Invitational,2015-04-03,PV,W
53,"Guy, Bridget",FR-1,Virginia,4.11m,"13' 5.75""",ACC Outdoor Track & Field Championships,2015-05-14,PV,W
53,"Amann, Taylor",FR-1,Wisconsin,4.11m,"13' 5.75""",LSU Alumni Gold,2015-04-18,PV,W
57,"Teska, Casey",,Montana State,4.10m,"13' 5.25""",Griz/Cat Dual,2015-04-25,PV,W
57,"Romero, Alexis",FR-1,Kansas,4.10m,"13' 5.25""",Baylor Invitational,2015-04-03,PV,W
57,"Chorny, Lauren",JR-3,Michigan State,4.10m,"13' 5.25""",ACC-Big Ten Challenge,2015-04-11,PV,W
60,"Cook, Haley",JR-3,Texas Tech,4.08m,"13' 4.5""",Big 12 Outdoor Track & Field Championships,2015-05-15,PV,W
61,"Merrill, Tess",JR-3,Nebraska,4.07m,"13' 4.25""",2015 Concordia Mid-Week Challenge,2015-04-22,PV,W
61,"Amat-Fernandez, Clara",SR-4,Memphis,4.07m,"13' 4.25""",Memphis Invitational,2015-05-02,PV,W
61,"Taylor, Laura",FR-1,Kansas,4.07m,"13' 4.25""",Rock Chalk Classic,2015-05-02,PV,W
64,"Ross, Kortney",SR-4,San Diego St.,4.06m,"13' 3.75""",Mountain West Outdoor Track & Field Championships,2015-05-13,PV,W
64,"DeBellis, Jennifer",SO-2,Illinois,4.06m,"13' 3.75""",Rankin/Poehlein Invitational,2015-05-01,PV,W
64,"Waseloff, Holly",SR-4,San Diego St.,4.06m,"13' 3.75""",Mountain West Outdoor Track & Field Championships,2015-05-13,PV,W
64,"Williams, Jacqueline",SR-4,Purdue,4.06m,"13' 3.75""",Rankin/Poehlein Invitational,2015-05-01,PV,W
64,"Wasik, Alexandra",SR-4,Villanova,4.06m,"13' 3.75""",2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,PV,W
64,"Clarke, Elena",JR-3,UCLA,4.06m,"13' 3.75""",UCLA vs. USC,2015-05-03,PV,W
64,"McPhillips, Kathleen",SR-4,Villanova,4.06m,"13' 3.75""",BIG EAST Outdoor Track & Field Championships,2015-05-08,PV,W
64,"Gunderson, Emily",FR-1,Texas A&M,4.06m,"13' 3.75""",TCU Horned Frog Invite,2015-05-02,PV,W
64,"Stevens, Sara Kathryn",FR-1,Texas A&M,4.06m,"13' 3.75""",Bobcat Classic,2015-04-25,PV,W
64,"Torresani, Libby",SR-4,Northern Iowa,4.06m,"13' 3.75""",Musco Invitational,2015-05-02,PV,W
64,"Leiferman, Amy",JR-3,South Dakota St.,4.06m,"13' 3.75""",The Summit League Outdoor Track & Field Championships,2015-05-13,PV,W
64,"Spencer, Callie",FR-1,Texas,4.06m,"13' 3.75""",Longhorn Invitational,2015-05-02,PV,W
64,"Pitts, Mary Carson",SO-2,Tulane,4.06m,"13' 3.75""",Longhorn Invitational,2015-05-02,PV,W
77,"Haarklau, Katrine",SR-4,Missouri,4.05m,"13' 3.5""",2015 Drake Relays presented by Hy-Vee,2015-04-22,PV,W
77,"White, Sydney",JR-3,Wake Forest,4.05m,"13' 3.5""",High Point VertKlasse,2015-04-03,PV,W
77,"Acton, Hannah",JR-3,Florida State,4.05m,"13' 3.5""",UNF East Region Preview,2015-05-08,PV,W
77,"Walden, Courtney",SR-4,Wisconsin,4.05m,"13' 3.5""",2015 Drake Relays presented by Hy-Vee,2015-04-22,PV,W
77,"Petty, Shay",FR-1,Texas,4.05m,"13' 3.5""",Texas Invitational,2015-04-11,PV,W
77,"Uy, Natalie",JR-3,Eastern Michigan,4.05m,"13' 3.5""",Ohio State - Jesse Owens Classic,2015-05-01,PV,W
77,"Applebee, Alyssa",SO-2,Missouri,4.05m,"13' 3.5""",John McDonnell Invitational,2015-04-10,PV,W
84,"Swanson, Taylor",JR-3,Wichita State,4.04m,"13' 3""",2015 ESU Mid-Week Open,2015-04-22,PV,W
84,"Brisbois, Marielle",JR-3,Rice,4.04m,"13' 3""",J Fred Duckett-Rice Twilight,2015-04-25,PV,W
86,"Timmons, Reece",SO-2,Texas Tech,4.03m,"13' 2.5""",Texas Tech Red Raider Open,2015-04-30,PV,W
86,"Gilson, Cami",SO-2,Minnesota,4.03m,"13' 2.5""",2015 Triton Invitational,2015-04-24,PV,W
86,"Snapper, Karen",JR-3,San Diego St.,4.03m,"13' 2.5""",2015 Triton Invitational,2015-04-24,PV,W
89,"Rasnick, Sarah",SR-4,Cincinnati,4.02m,"13' 2.25""",The American Outdoor Track & Field Championships,2015-05-14,PV,W
89,"Harter, Jessica",JR-3,Purdue,4.02m,"13' 2.25""",Big Ten Outdoor Track & Field Championships,2015-05-15,PV,W
89,"Adair, Katie",JR-3,Wake Forest,4.02m,"13' 2.25""",Georgia Invitational,2015-05-09,PV,W
92,"Champion, Erin",JR-3,Tennessee,4.01m,"13' 1.75""",SEC Championships,2015-05-14,PV,W
92,"Walker, Kenzie",SO-2,Abilene Christian,4.01m,"13' 1.75""",Southland Conference Championship,2015-05-08,PV,W
92,"Masterson, Lexi",SO-2,Penn State,4.01m,"13' 1.75""",LSU Alumni Gold,2015-04-18,PV,W
92,"Vardas, Jessie",SR-4,Wisconsin,4.01m,"13' 1.75""",LSU Alumni Gold,2015-04-18,PV,W
92,"Marumoto , Sammy",FR-1,UCLA,4.01m,"13' 1.75""",Rafer / JJK Collegiate Invitational,2015-04-11,PV,W
92,"Briggs, Jacilyn",SO-2,Northeastern,4.01m,"13' 1.75""",2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,PV,W
92,"Glynn, Jessica",SO-2,Liberty,4.01m,"13' 1.75""",Radford University Highlander Invitational,2015-04-24,PV,W
92,"Thompson, Ashley",JR-3,Sam Houston St.,4.01m,"13' 1.75""",Southland Conference Championship,2015-05-08,PV,W
92,"Ruiz , Tiziana",JR-3,Hawaii,4.01m,"13' 1.75""",2015 Rainbow Relays,2015-04-10,PV,W
1,"Gruver, Olivia",SR-4,Washington,4.73m,"15' 6.25""",Stanford Invitational,2019-03-29,PV,W
2,"Draxler, Bonnie",SR-4,San Diego St.,4.51m,"14' 9.5""",Jim Bush Legends Invitational,2019-03-30,PV,W
3,"Baxter, Rachel",SO-2,Virginia Tech,4.50m,"14' 9""",2019 Lenny Lyles-Clark Wood Invitational,2019-04-26,PV,W
3,"Hoggard, Victoria",SR-4,Arkansas,4.50m,"14' 9""",2019 92nd Clyde Littlefield Texas Relays,2019-03-27,PV,W
3,"Bryan, Lucy",SR-4,Akron,4.50m,"14' 9""",LSU Invitational,2019-04-27,PV,W
6,"Gardner, Maddie",SR-4,West Virginia,4.47m,"14' 8""",Virginia Challenge,2019-04-19,PV,W
7,"Falda, Helen",JR-3,South Dakota,4.40m,"14' 5.25""",Howard Wood Dakota Relays,2019-05-03,PV,W
8,"Franklin, Sophia",SO-2,Michigan State,4.37m,"14' 4""",Spartan Invitational,2019-04-05,PV,W
9,"Denk, Kristen",JR-3,Vanderbilt,4.36m,"14' 3.5""",SEC Outdoor Track & Field Championships,2019-05-09,PV,W
9,"Garrett, Elleyse",SR-4,UCLA,4.36m,"14' 3.5""",2019 Pac-12 Track & Field Championships,2019-05-04,PV,W
9,"Campbell, Nastassja",FR-1,Stephen F. Austin,4.36m,"14' 3.5""",ACU Last Chance 2019,2019-05-12,PV,W
9,"Jacobus, Alexis",SR-4,Arkansas,4.36m,"14' 3.5""",SEC Outdoor Track & Field Championships,2019-05-09,PV,W
13,"Guy, Bridget",SR-4,Virginia,4.33m,"14' 2.5""",Virginia Grand Prix,2019-04-26,PV,W
13,"Pecot, Madison",SR-4,Stephen F. Austin,4.33m,"14' 2.5""",Texas A&M Alumni Muster,2019-04-27,PV,W
13,"Freier, Desiree",SR-4,Arkansas,4.33m,"14' 2.5""",John McDonnell Invitational,2019-04-12,PV,W
16,"Okoronkwo, Chinne",JR-3,Texas Tech,4.32m,"14' 2""",Big 12 Outdoor Track and Field Championships,2019-05-10,PV,W
16,"Tidwell, Tuesdi",SO-2,Baylor,4.32m,"14' 2""",Michael Johnson Invitational,2019-04-19,PV,W
18,"Smith, Kayla",JR-3,Georgia,4.31m,"14' 1.75""",Beach Invitational,2019-04-19,PV,W
18,"Murray, Lindsey",SR-4,Ole Miss,4.31m,"14' 1.75""",LSU Invitational,2019-04-27,PV,W
18,"Markel, Rebekah",SR-4,Tulane,4.31m,"14' 1.75""",The American Outdoor Track & Field Championships,2019-05-10,PV,W
18,"Peterson, Kimberly",SR-4,South Dakota,4.31m,"14' 1.75""",2019 92nd Clyde Littlefield Texas Relays,2019-03-27,PV,W
22,"Gray, Meagan",SR-4,Oklahoma,4.30m,"14' 1.25""",National Relay Championships,2019-04-26,PV,W
22,"Foster, Kyley",SR-4,North Dakota,4.30m,"14' 1.25""",South Dakota Challenge,2019-04-06,PV,W
22,"Merritt, Kaitlyn",JR-3,Stanford,4.30m,"14' 1.25""",National Relay Championships,2019-04-26,PV,W
22,"Kemp, Landon",,South Dakota,4.30m,"14' 1.25""",Sioux City Relays 2018 UCO Division,2019-04-12,PV,W
26,"Romero, Alexis",SR-4,Kansas,4.27m,"14' 0""",Big 12 Outdoor Track and Field Championships,2019-05-10,PV,W
26,"Leon, Gabriela",SO-2,Louisville,4.27m,"14' 0""",Louisville Invitational,2019-04-12,PV,W
28,"Bizzell, Kaylee",JR-3,Stephen F. Austin,4.26m,"13' 11.75""",2019 TCU Invitational,2019-03-16,PV,W
29,"Heri, Kaitlin",SO-2,San Diego St.,4.24m,"13' 11""",2019 BYU Robison Invitational,2019-04-25,PV,W
30,"Sheppard, Nati",SR-4,Duke,4.23m,"13' 10.5""",Virginia Grand Prix,2019-04-26,PV,W
30,"Robinson, Rylee",SR-4,Arkansas,4.23m,"13' 10.5""",John McDonnell Invitational,2019-04-12,PV,W
32,"Wall, Chloe",SO-2,Texas Tech,4.22m,"13' 10""",Michael Johnson Invitational,2019-04-19,PV,W
32,"Petty, Shay",SR-4,Texas,4.22m,"13' 10""",Michael Johnson Invitational,2019-04-19,PV,W
34,"King, Sydney",SR-4,Oklahoma,4.21m,"13' 9.75""",2019 92nd Clyde Littlefield Texas Relays,2019-03-27,PV,W
34,"Jacobs, Andrianna",SO-2,Nebraska,4.21m,"13' 9.75""",2019 92nd Clyde Littlefield Texas Relays,2019-03-27,PV,W
34,"Tomczak, Kathryn",SR-4,Air Force,4.21m,"13' 9.75""",Beach Invitational,2019-04-19,PV,W
37,"Zacharias, Morgan",SR-4,Louisville,4.20m,"13' 9.25""",37th Annual Victor Lopez Classic,2019-03-21,PV,W
37,"Marrison, Deidra",FR-1,South Dakota,4.20m,"13' 9.25""",Howard Wood Dakota Relays,2019-05-03,PV,W
37,"Sweatman, Hailey",JR-3,South Carolina,4.20m,"13' 9.25""",Gamecock Invitational Outdoor,2019-04-13,PV,W
40,"Jefcoat, Hannah",SO-2,Tennessee,4.18m,"13' 8.5""",UF Tom Jones Memorial,2019-04-26,PV,W
41,"Watson, Anna",FR-1,Indiana,4.17m,"13' 8.25""",Big Ten Championships,2019-05-10,PV,W
41,"Mercier, Jessica",FR-1,Michigan,4.17m,"13' 8.25""",Big Ten Championships,2019-05-10,PV,W
43,"Elliott, Nathalie",SO-2,High Point,4.16m,"13' 7.75""",Big South Outdoor Track and Field Championships,2019-05-08,PV,W
43,"Gunnarsson, Lisa",SO-2,LSU,4.16m,"13' 7.75""",SEC Outdoor Track & Field Championships,2019-05-09,PV,W
45,"Sergeant, Erica",SR-4,Kennesaw State,4.15m,"13' 7.25""",ASUN Outdoor Track & Field Championships,2019-05-10,PV,W
45,"Dayton, Annika",JR-3,Washington,4.15m,"13' 7.25""",National Relay Championships,2019-04-26,PV,W
45,"Knight, Sommer",SO-2,East Carolina,4.15m,"13' 7.25""",Duke Invitational,2019-04-19,PV,W
45,"Shell, Mackenzie",SR-4,Oklahoma,4.15m,"13' 7.25""",National Relay Championships,2019-04-26,PV,W
49,"Schwartz, Alyson",SO-2,Grand Canyon,4.14m,"13' 7""",WAC Outdoor Track and Field Championships,2019-05-09,PV,W
50,"Eaton, Anna",SR-4,North Carolina,4.13m,"13' 6.5""",Virginia Grand Prix,2019-04-26,PV,W
51,"Bryant, Khristen",SO-2,Kansas,4.12m,"13' 6.25""",LSU Battle on the Bayou,2019-04-06,PV,W
51,"Kempski, Tesia",SR-4,Wake Forest,4.12m,"13' 6.25""",Virginia Challenge,2019-04-19,PV,W
51,"Berry, Marissa",SR-4,San Diego St.,4.12m,"13' 6.25""",41st Annual Aztec Invitational,2019-03-22,PV,W
54,"Tjerrild, Brooke",SO-2,Cal Poly,4.10m,"13' 5.25""",2019 UCSB vs. Cal Poly,2019-04-27,PV,W
54,"Albino, Rayce",JR-3,Wisconsin,4.10m,"13' 5.25""",Wisconsin Alumni Classic,2019-05-03,PV,W
54,"Horvath, Hayley",FR-1,Towson,4.10m,"13' 5.25""",CAA Outdoor Track and Field Championships,2019-05-03,PV,W
54,"Romney, Elise",JR-3,BYU,4.10m,"13' 5.25""",UNLV Invitational and Sheila Tarr Multis,2019-03-14,PV,W
54,"Bailey, Ashley",SR-4,Delaware,4.10m,"13' 5.25""",CAA Outdoor Track and Field Championships,2019-05-03,PV,W
59,"Scharmann, Molly",JR-3,Washington St.,4.09m,"13' 5""",14th Sam Adams Classic Scoring Invite,2019-03-21,PV,W
60,"Raines, Samantha",SO-2,Eastern Washington,4.08m,"13' 4.5""",Big Sky Outdoor Track & Field Championships,2019-05-08,PV,W
60,"Frost, Katelyn",SR-4,Washington St.,4.08m,"13' 4.5""",2019 Pac-12 Track & Field Championships,2019-05-04,PV,W
62,"Lundberg, Madelyn",SO-2,Grand Canyon,4.07m,"13' 4.25""",2019 Desert Heat Classic,2019-04-27,PV,W
62,"Palmer, Gabrielle",JR-3,Nevada,4.07m,"13' 4.25""",Brutus Hamilton Invitational,2019-04-27,PV,W
62,"Kiefer, Lexi",JR-3,Minnesota,4.07m,"13' 4.25""",Big Ten Championships,2019-05-10,PV,W
65,"Szerencsits, Siobhan",FR-1,Central Michigan,4.06m,"13' 3.75""",Tennessee Relays,2019-04-11,PV,W
65,"Catherine, Brooke",SR-4,Cincinnati,4.06m,"13' 3.75""",2019 92nd Clyde Littlefield Texas Relays,2019-03-27,PV,W
67,"Darbonne, Reagan",SO-2,Northwestern St.,4.05m,"13' 3.5""",LSU Alumni Gold,2019-04-20,PV,W
67,"McCorkle, Bailee",FR-1,Arkansas,4.05m,"13' 3.5""",National Relay Championships,2019-04-26,PV,W
67,"Prouty, Elizabeth",SR-4,Eastern Washington,4.05m,"13' 3.5""",Oregon State High Performance Meet,2019-04-26,PV,W
67,"Place, Karlie",SR-4,Minnesota,4.05m,"13' 3.5""",Minnesota Women's Twilight,2019-04-24,PV,W
67,"Weaver, Taylor",SO-2,Saint Francis University,4.05m,"13' 3.5""",Northeast Conference Championship,2019-05-04,PV,W
67,"Lofstead, Caleigh",JR-3,Vanderbilt,4.05m,"13' 3.5""",War Eagle Invitational 2019,2019-04-19,PV,W
67,"Potts, Alex",FR-1,Tulane,4.05m,"13' 3.5""",Southern Miss Open,2019-04-27,PV,W
67,"Bickett, Jaci",FR-1,Kentucky,4.05m,"13' 3.5""",Drake Relays presented by Hy-Vee,2019-04-24,PV,W
75,"Allen, Alysia",FR-1,San Diego St.,4.04m,"13' 3""",Mountain West Outdoor Track & Field Championship,2019-05-08,PV,W
75,"Cranston, Ariana",JR-3,Illinois State,4.04m,"13' 3""",Wisconsin Alumni Classic,2019-05-03,PV,W
75,"Swannack, Jessica",SO-2,Idaho State,4.04m,"13' 3""",2019 BYU Robison Invitational,2019-04-25,PV,W
78,"Modic, Nastja",FR-1,Tulane,4.03m,"13' 2.5""",Cole-Lancon Conference Challenge,2019-04-13,PV,W
78,"Helminiak, Abby",SO-2,Akron,4.03m,"13' 2.5""",Akron - Campbell Wright Open,2019-05-03,PV,W
78,"Langin, Taylen",FR-1,Liberty,4.03m,"13' 2.5""",Virginia Grand Prix,2019-04-26,PV,W
78,"Malaspina, Erika",JR-3,Stanford,4.03m,"13' 2.5""",Stanford Invitational,2019-03-29,PV,W
82,"Moore, Olivia",FR-1,Georgia Tech,4.02m,"13' 2.25""",ACC Championships,2019-05-09,PV,W
82,"Porter, Emerson",SO-2,North Carolina,4.02m,"13' 2.25""",ACC Championships,2019-05-09,PV,W
82,"McKeeman, Sara",SR-4,Ohio State,4.02m,"13' 2.25""",Virginia Challenge,2019-04-19,PV,W
82,"Dennis, Jazmyn",SO-2,Florida A&M,4.02m,"13' 2.25""",UNF Invitational,2019-04-05,PV,W
82,"Nottoli, Carena",FR-1,Penn State,4.02m,"13' 2.25""",Virginia Challenge,2019-04-19,PV,W
82,"Preston, Ashley",FR-1,Villanova,4.02m,"13' 2.25""",BIG EAST Outdoor Track & Field Championships,2019-05-10,PV,W
88,"Ollinger, Margaret",JR-3,Vanderbilt,4.01m,"13' 1.75""",SEC Outdoor Track & Field Championships,2019-05-09,PV,W
88,"Baker, Nicole",JR-3,Nebraska,4.01m,"13' 1.75""",Corky/Crofoot Shootout,2019-04-26,PV,W
88,"Brass, Sadie",SR-4,Cincinnati,4.01m,"13' 1.75""",The American Outdoor Track & Field Championships,2019-05-10,PV,W
88,"Mickelson, Peyton",FR-1,Miss State,4.01m,"13' 1.75""",Al Schmidt Bulldog Relays Invite,2019-03-22,PV,W
88,"Spritzky, Kim",FR-1,Tennessee,4.01m,"13' 1.75""",SEC Outdoor Track & Field Championships,2019-05-09,PV,W
88,"Lemberg, Getter",SR-4,Western Kentucky,4.01m,"13' 1.75""",Hilltopper Relays 2019,2019-04-05,PV,W
88,"Carroll, Alana",FR-1,Harvard,4.01m,"13' 1.75""",2019 Harvard - Yale Match,2019-04-13,PV,W
95,"Kane, Olivia",JR-3,Oakland,4.00m,"13' 1.5""",Horizon League Outdoor Track & Field Championships,2019-05-03,PV,W
95,"Neal, Isabel",SO-2,BYU,4.00m,"13' 1.5""",Aggie Iinvitational,2019-04-12,PV,W
97,"Broussard, AnnMarie",FR-1,Northwestern St.,3.99m,"13' 1""",SFA Carl Kight Invitational,2019-04-03,PV,W
98,"Lambeth, Stephanie",JR-3,South Florida,3.98m,"13' 0.75""",South Florida Collegeiate Invitational,2019-04-19,PV,W
99,"Hintnaus, Tommi",SO-2,Arizona State,3.97m,"13' 0.25""",2019 Desert Heat Classic,2019-04-27,PV,W
99,"Lyon, Klara",JR-3,North Dakota State,3.97m,"13' 0.25""",2019 Husker Spring Invitational,2019-04-05,PV,W
1,"Jacobus, Alexis",JR-3,Arkansas,4.65m,"15' 3""",SEC Outdoor Track and Field Championships,2018-05-11,PV,W
2,"Gunnarsson, Lisa",FR-1,Virginia Tech,4.60m,"15' 1""",Home Depot Clyde Littlefield Texas Relays,2018-03-28,PV,W
3,"Hoggard, Victoria",JR-3,Arkansas,4.51m,"14' 9.5""",National Relay Championships,2018-04-27,PV,W
4,"Guy, Bridget",JR-3,Virginia,4.46m,"14' 7.5""",Virginia Challenge,2018-04-20,PV,W
5,"Heath, Madison",SR-4,Duke,4.45m,"14' 7.25""",Home Depot Clyde Littlefield Texas Relays,2018-03-28,PV,W
6,"Gardner, Maddie",JR-3,West Virginia,4.41m,"14' 5.5""",Virginia Challenge,2018-04-20,PV,W
7,"Baxter, Rachel",FR-1,Virginia Tech,4.36m,"14' 3.5""",National Relay Championships,2018-04-27,PV,W
7,"Long, Kally",SR-4,Texas,4.36m,"14' 3.5""",National Relay Championships,2018-04-27,PV,W
7,"Amann, Taylor",SR-4,Wisconsin,4.36m,"14' 3.5""",Big Ten Championships,2018-05-11,PV,W
10,"Bryan, Lucy",JR-3,Akron,4.35m,"14' 3.25""",LSU Invitational,2018-04-28,PV,W
