,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
60,"Whelan, Elizabeth",SR-4,North Carolina,4:20.37,Mt. SAC Relays,2016-04-14,1500,W
61,"Rodriguez, Martina",JR-3,Memphis,4:20.46,2016 Nike Clyde Littlefield Texas Relays,2016-03-30,1500,W
62,"Abrahamson, Emma",SO-2,Oregon,4:20.51,Oregon Twilight,2016-05-06,1500,W
63,"Maton, Ashley",SR-4,Oregon,4:20.61,Pepsi Invitational,2016-04-09,1500,W
64,"Peel, Georgia",SR-4,Florida State,4:20.62,Stanford Invitational,2016-04-01,1500,W
65,"Montoya, Maggie",JR-3,Baylor,4:20.79,Michael Johnson Classic,2016-04-23,1500,W
66,"Huston, Emma",SR-4,Drake,4:20.82,Musco Twilight,2016-04-23,1500,W
67,"Knights, Bethan",SO-2,California,4:20.83,Pac-12 vs Big 10 Invitational,2016-03-25,1500,W
68,"Wetzstein, Katie",SR-4,South Dakota,4:20.89,Mt. SAC Relays,2016-04-14,1500,W
69,"Green, Claire",SO-2,Arizona,4:21.07,Stanford Invitational,2016-04-01,1500,W
70,"Feeny, Sarah",SO-2,Utah,4:21.08,Pac-12 Outdoor Track & Field Championships,2016-05-14,1500,W
71,"Paladino, Millie",SO-2,West Virginia,4:21.09,Big 12 Outdoor Track & Field Championships,2016-05-13,1500,W
71,"Burford, Katie",SR-4,Texas,4:21.09,Payton Jordan Invitational,2016-05-01,1500,W
73,"Lazarchick, Kathryn",JR-3,Wake Forest,4:21.14,ACC Championships,2016-05-13,1500,W
74,"Bogdanova, Alsu",JR-3,Eastern Michigan,4:21.22,Jesse Owens Track & Field Classic - Ohio State University,2016-04-22,1500,W
75,"Totten, Chelsey",JR-3,Arizona State,4:21.26,Pac-12 vs Big 10 Invitational,2016-03-25,1500,W
76,"Knight, Katie",JR-3,Washington,4:21.35,Stanford Invitational,2016-04-01,1500,W
77,"Weisner, Kennedy",SO-2,Georgetown,4:21.36,Stanford Twilight,2016-04-22,1500,W
78,"Orr, Chelsea",SR-4,Baylor,4:21.39,Stanford Invitational,2016-04-01,1500,W
79,"Tubbs, Taylor",SO-2,Florida,4:21.42,Florida Relays,2016-03-31,1500,W
80,"Southerland, Sabrina",JR-3,Georgetown,4:21.51,Miami Hurricane Alumni Invitational,2016-04-08,1500,W
81,"Calder, Brenna",SO-2,Indiana,4:21.59,2016 Louisville Invitational,2016-04-15,1500,W
82,"Ummels, Britt",SR-4,Mississippi,4:21.63,Virginia Challenge,2016-04-22,1500,W
83,"Panagiotou, Meropi",SR-4,Alabama,4:21.69,War Eagle Invitational,2016-04-22,1500,W
84,"Ficenec, Kimberley",SR-4,Alabama,4:21.72,War Eagle Invitational,2016-04-22,1500,W
85,"Johnson, Amber",JR-3,Florida,4:21.77,SEC Championships,2016-05-12,1500,W
86,"Johnson, Carolina",FR-1,UCLA,4:21.78,2016 Oxy Invitational (College/University),2016-05-07,1500,W
87,"de Bondt, Kayla",SR-4,Loyola Marymount,4:21.88,Steve Scott Invitational,2016-04-29,1500,W
88,"Vanpelt, Stephanie",SR-4,St. John's,4:21.90,Tom Farrell Classic,2016-05-07,1500,W
88,"Barron, Sara",SR-4,Vanderbilt,4:21.90,Virginia Challenge,2016-04-22,1500,W
88,"Addison, Laura",SR-4,Michigan,4:21.90,Pac-12 vs Big 10 Invitational,2016-03-25,1500,W
91,"Luijten, Anne",JR-3,Portland,4:21.92,Portland Twilight,2016-05-15,1500,W
92,"Cizmas, Natalie",SO-2,Eastern Michigan,4:21.96,"50th Annual Hillsdale College ""GINA"" Relays",2016-04-28,1500,W
93,"Bergh, Elisabeth",FR-1,Florida,4:22.00,LSU Invitational,2016-04-30,1500,W
94,"Wallace, Belle",SO-2,Oklahoma,4:22.02,Big 12 Outdoor Track & Field Championships,2016-05-13,1500,W
95,"Greene, Rebekah",JR-3,Florida,4:22.09,Florida Relays,2016-03-31,1500,W
96,"Kendrick, Parkes",SO-2,Portland,4:22.10,2016 Oxy Invitational (College/University),2016-05-07,1500,W
96,"Gomez, Kinsey",SR-4,Idaho,4:22.10,Bryan Clay Invitational,2016-04-14,1500,W
98,"Van Graan, Aynslee",SO-2,Coastal Carolina,4:22.11,Raleigh Relays,2016-03-25,1500,W
98,"Waligurski, Emily",JR-3,Yale,4:22.11,Virginia Challenge,2016-04-22,1500,W
100,"McKee, Kelsey",JR-3,Oklahoma,4:22.15,Payton Jordan Invitational,2016-05-01,1500,W
1,"O'Connor, Leah",SR-4,Michigan State,4:11.04,Ohio State - Jesse Owens Classic,2015-05-01,1500,W
2,"Houlihan, Shelby",SR-4,Arizona State,4:11.06,Pac-12 Track & Field Championships,2015-05-15,1500,W
3,"Quigley, Colleen",JR-3,Florida State,4:11.61,Mt. SAC Relays,2015-04-16,1500,W
4,"Price, Rhianwedd",SO-2,Miss State,4:11.67,Florida Relays,2015-04-02,1500,W
5,"Clarke, Rosie",JR-3,Iona,4:12.10,Virginia Challenge,2015-04-17,1500,W
6,"Scott, Dominique",JR-3,Arkansas,4:12.16,Mt. SAC Relays,2015-04-16,1500,W
7,"Coogan, Katrina",JR-3,Georgetown,4:13.13,Payton Jordan Invitational,2015-05-02,1500,W
8,"Farber, Lianne",SR-4,North Carolina,4:13.16,Virginia Challenge,2015-04-17,1500,W
9,"Aragon, Danielle",JR-3,Notre Dame,4:13.43,Virginia Challenge,2015-04-17,1500,W
10,"Piccirillo, Angel",JR-3,Villanova,4:13.49,Payton Jordan Invitational,2015-05-02,1500,W
11,"Sutherland, Sara",SR-4,Colorado,4:13.56,Pac-12 Track & Field Championships,2015-05-15,1500,W
12,"LeHardy, Annie",SR-4,North Carolina,4:13.76,Virginia Challenge,2015-04-17,1500,W
13,"Meyers, Maddie",SO-2,Washington,4:14.03,Pac-12 Track & Field Championships,2015-05-15,1500,W
14,"Cranny, Elise",FR-1,Stanford,4:14.05,Pac-12 Track & Field Championships,2015-05-15,1500,W
15,"Osika, Shannon",JR-3,Michigan,4:14.26,Virginia Challenge,2015-04-17,1500,W
16,"Schappert, Stephanie",SR-4,Villanova,4:14.39,Payton Jordan Invitational,2015-05-02,1500,W
17,"Smith, Amanda",SR-4,Virginia Tech,4:15.33,Payton Jordan Invitational,2015-05-02,1500,W
18,"Thackery, Calli",JR-3,New Mexico,4:15.41,Payton Jordan Invitational,2015-05-02,1500,W
19,"Leblanc, Annie",JR-3,Oregon,4:15.67,Pac-12 Track & Field Championships,2015-05-15,1500,W
20,"Handler, Brook",SR-4,Michigan,4:16.01,Big Ten Outdoor Track & Field Championships,2015-05-15,1500,W
21,"Kamilos, Jessica",JR-3,Arkansas,4:16.31,Payton Jordan Invitational,2015-05-02,1500,W
22,"Bates, Emma",SR-4,Boise State,4:16.37,Mt. SAC Relays,2015-04-16,1500,W
23,"Schulist, Rachele",SO-2,Michigan State,4:16.41,ACC-Big Ten Challenge,2015-04-11,1500,W
24,"George, Samantha",SO-2,North Carolina St.,4:16.46,Virginia Challenge,2015-04-17,1500,W
25,"Peel, Georgia",JR-3,Florida State,4:16.97,Payton Jordan Invitational,2015-05-02,1500,W
26,"Lambdin, Raquel",SR-4,UC Davis,4:17.09,2015 Big West Championships,2015-05-15,1500,W
27,"Teschuk, Erin",JR-3,North Dakota State,4:17.10,Stanford Invitational,2015-04-03,1500,W
28,"Regan, Abby",SR-4,Washington St.,4:17.52,Pac-12 Track & Field Championships,2015-05-15,1500,W
29,"Mehra, Rebecca",SO-2,Stanford,4:17.67,Payton Jordan Invitational,2015-05-02,1500,W
30,"Feeny, Sarah",FR-1,Utah,4:18.24,Payton Jordan Invitational,2015-05-02,1500,W
31,"Tonn, Jessica",SR-4,Stanford,4:18.28,Big Meet: Cal vs. Stanford,2015-04-11,1500,W
32,"Sadler, Olivia",JR-3,Columbia,4:18.36,Larry Ellis (College),2015-04-17,1500,W
33,"Richardson, Hannah",JR-3,Kansas,4:18.43,John McDonnell Invitational,2015-04-10,1500,W
34,"Montoya, Maggie",SO-2,Baylor,4:18.45,Michael Johnson Classic,2015-04-18,1500,W
35,"Windsor, Ashley",JR-3,Cal Poly,4:18.54,2015 Big West Championships,2015-05-15,1500,W
36,"Purrier, Elinor",SO-2,New Hampshire,4:18.59,2015 America East Outdoor Championships,2015-05-02,1500,W
37,"Whelan, Elizabeth",JR-3,North Carolina,4:18.73,Virginia Challenge,2015-04-17,1500,W
38,"Alm, Maddie",JR-3,Colorado,4:18.84,Pac-12 Track & Field Championships,2015-05-15,1500,W
39,"Seidel, Molly",JR-3,Notre Dame,4:18.88,Virginia Challenge,2015-04-17,1500,W
40,"Lystad, Tansey",JR-3,Portland,4:18.90,Portland Twilight Track Meet,2015-05-17,1500,W
41,"Maton, Ashley",JR-3,Oregon,4:19.05,Pepsi Team Invitational,2015-04-11,1500,W
42,"Fernandez, Blanca",JR-3,Temple,4:19.14(1),2015 Penn Relays,2015-04-23,1500,W
43,"Hefflin, Raquel",SR-4,UC Riverside,4:19.23,2015 Big West Championships,2015-05-15,1500,W
44,"Glenn, Caileigh",SR-4,Oklahoma State,4:19.34,Payton Jordan Invitational,2015-05-02,1500,W
45,"Freitas, Marta",JR-3,Miss State,4:19.38,SEC Championships,2015-05-14,1500,W
46,"Giordano, Dana",JR-3,Dartmouth,4:19.55,Ivy League Outdoor Track & Field Championships,2015-05-09,1500,W
47,"Knights, Bethan",FR-1,California,4:19.60,Big Meet: Cal vs. Stanford,2015-04-11,1500,W
48,"Piliusina, Natalja",SR-4,Oklahoma State,4:19.77,Big 12 Outdoor Track & Field Championships,2015-05-15,1500,W
49,"Renfer, Molly",SR-4,Harvard,4:19.79(1),2015 Penn Relays,2015-04-23,1500,W
50,"Addison, Laura",JR-3,Michigan,4:19.95,Payton Jordan Invitational,2015-05-02,1500,W
51,"Goule, Natoya",SR-4,Clemson,4:20.04,Georgia Tech Invitational,2015-04-17,1500,W
52,"Robison, Diane",SR-4,Arkansas,4:20.23,Payton Jordan Invitational,2015-05-02,1500,W
52,"Iyevbele, Kenyetta",SR-4,North Carolina St.,4:20.23,Payton Jordan Invitational,2015-05-02,1500,W
54,"Barnett, Grace",SO-2,Clemson,4:20.24,ACC Outdoor Track & Field Championships,2015-05-14,1500,W
55,"Burkard, Elena",JR-3,San Francisco,4:20.32,West Coast Last Chance Meet,2015-05-09,1500,W
56,"Schwanz, Annemarie",SO-2,Fresno State,4:20.33,Payton Jordan Invitational,2015-05-02,1500,W
57,"Granger, Madison",SO-2,Duke,4:20.35,ACC Outdoor Track & Field Championships,2015-05-14,1500,W
58,"Rempel, Karley",JR-3,North Carolina,4:20.36,Virginia Challenge,2015-04-17,1500,W
59,"Barron, Sara",JR-3,Vanderbilt,4:20.41,Virginia Challenge,2015-04-17,1500,W
60,"Chambers, Madeline",SR-4,Georgetown,4:20.47,Virginia Challenge,2015-04-17,1500,W
61,"Wilson , Alex",SR-4,Northern Iowa,4:20.49,2015 Drake Relays presented by Hy-Vee,2015-04-22,1500,W
62,"Fulton, Eleanor",SR-4,Washington,4:20.58,Stanford Invitational,2015-04-03,1500,W
63,"Raines, Sandie",SO-2,Texas,4:20.63,2015 Clyde Littlefield Texas Relays,2015-03-25,1500,W
64,"Ockenden, Verity",JR-3,Lamar,4:20.67,Bryan Clay Invitational,2015-04-17,1500,W
65,"Borchers, Katie",SR-4,Ohio State,4:20.69,Ohio State - Jesse Owens Classic,2015-05-01,1500,W
66,"Hanson, Molly",JR-3,Wisconsin,4:20.71,Big Ten Outdoor Track & Field Championships,2015-05-15,1500,W
67,"Kvartunas, Paige",SR-4,Virginia Tech,4:20.72,Virginia Challenge,2015-04-17,1500,W
68,"Schneider, Alyssa",SR-4,Illinois,4:20.81,Rankin/Poehlein Invitational,2015-05-01,1500,W
69,"McNamara, Molly",JR-3,Stanford,4:20.86,Payton Jordan Invitational,2015-05-02,1500,W
70,"Van Beek, Maddie",SR-4,North Dakota State,4:20.98,The Summit League Outdoor Track & Field Championships,2015-05-13,1500,W
71,"Hoevet, Katie",JR-3,Purdue,4:20.99,Big Ten Outdoor Track & Field Championships,2015-05-15,1500,W
72,"Shanahan, Danielle",SO-2,Loyola Marymount,4:21.02,Portland Twilight Track Meet,2015-05-17,1500,W
73,"Gillespie, Sarah",SO-2,Harvard,4:21.04,Virginia Challenge,2015-04-17,1500,W
74,"Howard, Marisa",SR-4,Boise State,4:21.05,Bryan Clay Invitational,2015-04-17,1500,W
75,"Nicholls, Katie",JR-3,Idaho State,4:21.07@,Weber State Open,2015-04-11,1500,W
76,"Connor, Sophie",JR-3,New Mexico,4:21.14,Payton Jordan Invitational,2015-05-02,1500,W
77,"Lake, Iona",JR-3,Virginia,4:21.30,Cal-Michigan-Virginia Tri Meet,2015-04-04,1500,W
78,"Kroll, Sara",SR-4,Michigan State,4:21.35,Big Ten Outdoor Track & Field Championships,2015-05-15,1500,W
78,"Paladino, Millie",FR-1,West Virginia,4:21.35,Big 12 Outdoor Track & Field Championships,2015-05-15,1500,W
80,"Cash, Alli",SO-2,Oregon,4:21.39,Oregon Twilight,2015-05-08,1500,W
81,"Cleirigh Buttner, Siofra",FR-1,Villanova,4:21.45,BIG EAST Outdoor Track & Field Championships,2015-05-08,1500,W
82,"Smiljanec, Katarina",SR-4,Virginia Tech,4:21.60,Payton Jordan Invitational,2015-05-02,1500,W
83,"Mires, Baylee",JR-3,Washington,4:21.64,Stanford Invitational,2015-04-03,1500,W
84,"Hall, Linden",SR-4,Florida State,4:21.78,Payton Jordan Invitational,2015-05-02,1500,W
85,"Szekely, Morgan",FR-1,La Salle,4:21.79,Atlantic 10 Championships,2015-05-02,1500,W
86,"Tubbs, Taylor",FR-1,Florida,4:21.90,Florida Relays,2015-04-02,1500,W
86,"Saunders, Claudia",JR-3,Stanford,4:21.90,Stanford Invitational,2015-04-03,1500,W
88,"Twombly, Anne",SR-4,New Hampshire,4:21.95,NEICAAA Track and Field Outdoor Championship,2015-05-07,1500,W
88,"Tsolis, Tori",JR-3,UC Santa Barbara,4:21.95,Occidental Invitational (College/University),2015-05-09,1500,W
90,"Voronko, Victoria",SR-4,Eastern Michigan,4:22.29,Ohio State - Jesse Owens Classic,2015-05-01,1500,W
90,"Smith, Makenna",SR-4,BYU,4:22.29,Occidental Invitational (College/University),2015-05-09,1500,W
92,"Cashin, Amy",FR-1,West Virginia,4:22.31,Swarthmore Final Qualifier,2015-05-11,1500,W
93,"Makau, Faith",SO-2,UC Riverside,4:22.35,Stanford Invitational,2015-04-03,1500,W
94,"Stokes, Jamie",JR-3,Weber State,4:22.38,Payton Jordan Invitational,2015-05-02,1500,W
95,"Haiss, Therese",SO-2,Arkansas,4:22.46,Payton Jordan Invitational,2015-05-02,1500,W
95,"Waligurski, Emily",SO-2,Yale,4:22.46,Ivy League Outdoor Track & Field Championships,2015-05-09,1500,W
97,"Johnson, Brianna",JR-3,Indiana,4:22.48,ACC-Big Ten Challenge,2015-04-11,1500,W
98,"O'Keefe, Katherine",SR-4,Boston College,4:22.55,ACC Outdoor Track & Field Championships,2015-05-14,1500,W
99,"Fonk, Julia",SR-4,Portland,4:22.59,Portland Twilight Track Meet,2015-05-17,1500,W
99,"Frerichs, Courtney",JR-3,UMKC,4:22.59,Bryan Clay Invitational,2015-04-17,1500,W
1,"Pocratsky, Rachel",JR-3,Virginia Tech,4:10.03,ACC Outdoor Championships,2018-05-10,1500,W
2,"Price-Weimer, Rhianwedd",SR-4,Miss State,4:10.31,Florida Relays,2018-03-29,1500,W
3,"Hull, Jessica",SO-2,Oregon,4:10.46,Bryan Clay Invitational,2018-04-19,1500,W
4,"Fraser, Vanessa",SR-4,Stanford,4:10.63,2018 Cardinal Classic,2018-04-20,1500,W
5,"Rivers, Danae",SO-2,Penn State,4:10.82,Florida Relays,2018-03-29,1500,W
6,"Morrissey, Jamie",SR-4,Michigan,4:11.48,2018 Cardinal Classic,2018-04-20,1500,W
7,"Aragon, Christina",SO-2,Stanford,4:12.28,Payton Jordan Invitational,2018-05-03,1500,W
8,"Burdon, Lilli",JR-3,Oregon,4:12.52,Bryan Clay Invitational,2018-04-19,1500,W
9,"Fuller, Alexis",JR-3,Boise State,4:12.56,Bryan Clay Invitational,2018-04-19,1500,W
10,"Schweizer, Karissa",SR-4,Missouri,4:12.83,Tom Botts,2018-04-20,1500,W
11,"Hurta, Sage",SO-2,Colorado,4:13.68,2018 Cardinal Classic,2018-04-20,1500,W
12,"McClintock, Dillon",SO-2,Michigan State,4:13.82,Raleigh Relays,2018-03-30,1500,W
13,"Harris, Jessica",JR-3,Notre Dame,4:14.27,ACC Outdoor Championships,2018-05-10,1500,W
14,"Neale, Amy-Eloise",SR-4,Washington,4:14.39,Bryan Clay Invitational,2018-04-19,1500,W
15,"Rawlings, Taryn",JR-3,Portland,4:14.50,Portland Twilight,2018-05-11,1500,W
15,"Barnett, Grace",SR-4,Clemson,4:14.50,ACC Outdoor Championships,2018-05-10,1500,W
17,"Cranny, Elise",SR-4,Stanford,4:14.73,Payton Jordan Invitational,2018-05-03,1500,W
18,"Receveur, Katherine",JR-3,Indiana,4:14.92,2018 Cardinal Classic,2018-04-20,1500,W
19,"Ostrander, Allie",SO-2,Boise State,4:15.06,Bryan Clay Invitational,2018-04-19,1500,W
20,"Purrier, Elinor",SR-4,New Hampshire,4:15.07,America East Outdoor Track & Field Championships,2018-05-05,1500,W
21,"Morley, Makena",SO-2,Colorado,4:15.59@,CU Invitational 2018,2018-04-06,1500,W
22,"Viljoen, Carina",SO-2,Arkansas,4:16.07,2018 Cardinal Classic,2018-04-20,1500,W
23,"Kelati, Weini",FR-1,New Mexico,4:16.28,Bryan Clay Invitational,2018-04-19,1500,W
24,"Gillespie, Carina",SR-4,Air Force,4:16.51,Bryan Clay Invitational,2018-04-19,1500,W
25,"Bendzinski, Christine",SR-4,Bucknell,4:16.54,Bison Outdoor Classic,2018-04-14,1500,W
26,"Cleirigh Buttner, Siofra",SR-4,Villanova,4:16.71,2018 Larry Ellis Invitational,2018-04-20,1500,W
27,"Southerland, Sabrina",SR-4,Oregon,4:16.82,OSU High Performance Meet,2018-04-27,1500,W
28,"Cizmas, Natalie",SR-4,Eastern Michigan,4:16.83,Raleigh Relays,2018-03-30,1500,W
29,"Noe, Janelle",JR-3,Toledo,4:17.01,2018 Mid-American Conf. Outdoor Track & Field Championships,2018-05-10,1500,W
30,"Hutchinson, Nicole",JR-3,Villanova,4:17.05,2018 Larry Ellis Invitational,2018-04-20,1500,W
31,"Buchalski, Allie",SR-4,Furman,4:17.73,Payton Jordan Invitational,2018-05-03,1500,W
32,"Kemp, Erika",SR-4,North Carolina St.,4:17.93,Raleigh Relays,2018-03-30,1500,W
33,"Rodriguez, Martina",SR-4,Memphis,4:17.99,Raleigh Relays,2018-03-30,1500,W
34,"Duca, Paige",SO-2,Boston College,4:18.04,Stanford Invitational,2018-03-30,1500,W
35,"Rizk, Julia",SO-2,Ohio State,4:18.25,Big Ten Championships,2018-05-11,1500,W
36,"Koech, Lilian",JR-3,UTEP,4:18.72,2018 Conference USA Outdoor Track & Field Championships,2018-05-10,1500,W
37,"Simiuc, Petronela",JR-3,Toledo,4:18.73,2018 Mid-American Conf. Outdoor Track & Field Championships,2018-05-10,1500,W
38,"Henes, Elly",SO-2,North Carolina St.,4:18.76,2018 Charlotte Invitational,2018-04-13,1500,W
39,"Hinkle, Jenna",SR-4,UC Santa Barbara,4:19.11,40th Annual Aztec Invitational,2018-03-24,1500,W
40,"Bouchard, Marie",SR-4,San Francisco,4:19.28,Sacramento State Hornet Invitational,2018-03-16,1500,W
41,"Brooks, Madelyn",SR-4,BYU,4:19.56,Stanford Invitational,2018-03-30,1500,W
42,"Staebler, Jasmine",JR-3,Iowa State,4:19.68,Stanford Invitational,2018-03-30,1500,W
43,"Bergh, Elisabeth",SO-2,Florida,4:19.71,Florida Relays,2018-03-29,1500,W
43,"Mattox, Kate",FR-1,Southern Miss.,4:19.71,2018 Conference USA Outdoor Track & Field Championships,2018-05-10,1500,W
45,"Hugard, Shannon",SR-4,Cornell,4:19.79,IC4A/ECAC DI Outdoor Track & Field Championships,2018-05-12,1500,W
45,"Ciluffo, Kaley",SO-2,Villanova,4:19.79,Florida Relays,2018-03-29,1500,W
47,"MacLean, Heather",SR-4,UMass Amherst,4:19.87,A-10 Championships,2018-05-05,1500,W
48,"McGroarty, Elizabeth",SR-4,Delaware,4:19.92,IC4A/ECAC DI Outdoor Track & Field Championships,2018-05-12,1500,W
49,"Yost, Haley",JR-3,Eastern Kentucky,4:20.03,2018 Kentucky Relays,2018-05-05,1500,W
50,"Andrews, Mackenzie",JR-3,Akron,4:20.19,Bryan Clay Invitational,2018-04-19,1500,W
51,"Dimick, Sharlie",JR-3,Southern Utah,4:20.23,Payton Jordan Invitational,2018-05-03,1500,W
52,"Cashin, Amy",SR-4,West Virginia,4:20.29,Virginia Challenge,2018-04-20,1500,W
53,"Camp, Anna",SO-2,BYU,4:20.31,Bryan Clay Invitational,2018-04-19,1500,W
54,"Johnson, Sinclaire",SO-2,Oklahoma State,4:20.37,2018 Cardinal Classic,2018-04-20,1500,W
54,"Brown, Shelby",JR-3,Ole Miss,4:20.37,Ole Miss Classic,2018-03-31,1500,W
56,"Carnahan, Savannah",SO-2,Furman,4:20.40,Virginia Challenge,2018-04-20,1500,W
57,"Strandemo, Madeline",SR-4,Minnesota,4:20.42,Big Ten Championships,2018-05-11,1500,W
58,"Donaghu, Piper",SR-4,Georgetown,4:20.44,Florida Relays,2018-03-29,1500,W
59,"Ilse, Morgan",JR-3,North Carolina,4:20.57,Raleigh Relays,2018-03-30,1500,W
60,"Taylor, Ashley",SR-4,Northern Arizona,4:20.60,Stanford Invitational,2018-03-30,1500,W
61,"Chapman, Larkin",SO-2,Iowa State,4:20.62,2018 Cardinal Classic,2018-04-20,1500,W
62,"Hunter, Kate",FR-1,BYU,4:20.63,Payton Jordan Invitational,2018-05-03,1500,W
63,"Sughroue, Molly",SR-4,Oklahoma State,4:20.64,Stanford Invitational,2018-03-30,1500,W
64,"Kennedy, Katie",SR-4,Virginia Tech,4:20.65,ACC Outdoor Championships,2018-05-10,1500,W
65,"Orton, Whittni",SO-2,BYU,4:20.67@(1),2018 BYU Cougar Invitational,2018-05-11,1500,W
66,"Keefe, Kaili",SO-2,Washington St.,4:20.69,Bryan Clay Invitational,2018-04-19,1500,W
67,"Skyring, Maudie",SO-2,Florida State,4:20.82,Bryan Clay Invitational,2018-04-19,1500,W
68,"Lindsley, Greta",SR-4,Penn State,4:20.84,Virginia Challenge,2018-04-20,1500,W
68,"Howell, Michelle",SR-4,Jacksonville,4:20.84,UNF Spring Break Invitational,2018-03-23,1500,W
70,"Green, Claire",SR-4,Arizona,4:20.85(1),2018 Desert Heat Classic,2018-04-28,1500,W
71,"Drop, Jessica",SO-2,Georgia,4:20.87,Home Depot Clyde Littlefield Texas Relays,2018-03-28,1500,W
72,"Ballner, Ariane",SO-2,Oklahoma State,4:20.88,Stanford Invitational,2018-03-30,1500,W
73,"Rennick, Micayla",SR-4,Tennessee Tech,4:20.92,Florida Relays,2018-03-29,1500,W
74,"Bogdanova, Alsu",SR-4,Eastern Michigan,4:20.96,Tennessee Relays,2018-04-12,1500,W
75,"Farrow, Ersula",JR-3,LSU,4:20.99,LSU Invitational,2018-04-28,1500,W
76,"Grams, Meggan",JR-3,Eastern Kentucky,4:21.00,2018 Kentucky Relays,2018-05-05,1500,W
77,"Berkson, Maddy",SR-4,Stanford,4:21.01,Payton Jordan Invitational,2018-05-03,1500,W
78,"Howard, Millie",SO-2,Temple,4:21.02,Ole Miss Classic,2018-03-31,1500,W
78,"Warner, Ashleigh",SR-4,BYU,4:21.02,Payton Jordan Invitational,2018-05-03,1500,W
80,"Craddock, Rebecca",FR-1,Illinois,4:21.04,Bryan Clay Invitational,2018-04-19,1500,W
81,"Hiltz, Nikki",SR-4,Arkansas,4:21.15,SEC Outdoor Track and Field Championships,2018-05-11,1500,W
82,"Bustamante, Reagan",SO-2,Vanderbilt,4:21.19,Duke Invitational,2018-04-20,1500,W
83,"Clark, Devin",SO-2,Arkansas,4:21.21,Stanford Invitational,2018-03-30,1500,W
84,"Logue, Cailie",FR-1,Iowa State,4:21.23,39th Sun Angel Classic,2018-04-05,1500,W
84,"Meyers, Sydney",JR-3,Eastern Michigan,4:21.23,Virginia Challenge,2018-04-20,1500,W
86,"Alcorta, Caroline",JR-3,North Carolina,4:21.25,ACC Outdoor Championships,2018-05-10,1500,W
87,"Ejore, Susan",JR-3,Oregon,4:21.39,Stanford Invitational,2018-03-30,1500,W
87,"Wallace, Belle",SR-4,Oklahoma,4:21.39,40th Annual Aztec Invitational,2018-03-24,1500,W
89,"Watson, Sammy",FR-1,Texas A&M,4:21.45,Rafer Johnson & Jackie Joyner-Kersee Invitational,2018-04-14,1500,W
90,"Maxwell, Anna",JR-3,Washington,4:21.47,Stanford Invitational,2018-03-30,1500,W
90,"Hamlin, Emily",JR-3,Washington,4:21.47,Bryan Clay Invitational,2018-04-19,1500,W
92,"McHugh, Maddie",JR-3,Ole Miss,4:21.61,Bryan Clay Invitational,2018-04-19,1500,W
93,"Van Graan, Aynslee",SR-4,Coastal Carolina,4:21.64,UF Tom Jones Memorial,2018-04-13,1500,W
94,"Salvo, Miranda",JR-3,Pittsburgh,4:21.68,ACC Outdoor Championships,2018-05-10,1500,W
95,"Jalon, Claudia",SR-4,North Florida,4:21.69,Florida Relays,2018-03-29,1500,W
96,"Ryan, Lauren",FR-1,Villanova,4:21.74,Florida Relays,2018-03-29,1500,W
97,"Heymach, Julia",FR-1,Stanford,4:21.80,Payton Jordan Invitational,2018-05-03,1500,W
98,"Vess, Anna",FR-1,North Carolina St.,4:21.88,ACC Outdoor Championships,2018-05-10,1500,W
99,"Hardie, Sarah",SR-4,Columbia,4:21.94,Ivy League Outdoor Track & Field Championships,2018-05-05,1500,W
100,"Harris, Kelsey",SO-2,Indiana,4:21.95,2018 Cardinal Classic,2018-04-20,1500,W
1,"Nelson, Karisa",JR-3,Samford,4:10.91,Payton Jordan Invitational,2017-05-05,1500,W
2,"Neale, Amy-Eloise",JR-3,Washington,4:11.02,Oregon Twilight,2017-05-05,1500,W
3,"Cranny, Elise",JR-3,Stanford,4:11.46,Stanford Cardinal Classic,2017-04-21,1500,W
4,"Rainsberger, Katie",FR-1,Oregon,4:11.53,Oregon Twilight,2017-05-05,1500,W
5,"Purrier, Elinor",JR-3,New Hampshire,4:11.90(1),Penn Relays,2017-04-27,1500,W
6,"Hiltz, Nikki",JR-3,Arkansas,4:12.09,Payton Jordan Invitational,2017-05-05,1500,W
7,"Green, Hanna",SR-4,Virginia Tech,4:12.31(1),Penn Relays,2017-04-27,1500,W
8,"Jones, Dani",SO-2,Colorado,4:12.68,Oregon State University High Performance,2017-04-28,1500,W
9,"Aragon, Christina",FR-1,Stanford,4:13.43,Stanford Cardinal Classic,2017-04-21,1500,W
10,"Hull, Jessica",FR-1,Oregon,4:13.48,Oregon Twilight,2017-05-05,1500,W
11,"Schwanz, Annemarie",SR-4,Fresno State,4:13.82,Stanford Invitational,2017-03-31,1500,W
12,"Price, Rhianwedd",JR-3,Miss State,4:13.84,Florida Relays,2017-03-30,1500,W
13,"Piccirillo, Angel",SR-4,Villanova,4:14.11,Florida Relays,2017-03-30,1500,W
14,"Camacho, Savannah",SR-4,Oklahoma State,4:14.14,Bryan Clay Invite,2017-04-13,1500,W
15,"Paladino, Millie",JR-3,Providence,4:14.76,Stanford Invitational,2017-03-31,1500,W
16,"Burkard, Elena",SR-4,San Francisco,4:15.33,Stanford Cardinal Classic,2017-04-21,1500,W
17,"Moye, Megan",SR-4,North Carolina St.,4:15.59,Payton Jordan Invitational,2017-05-05,1500,W
