,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
34,"Boit, Gilbert",SO-2,Arkansas,29:13.31,Stanford Invitational,2018-03-30,10000,M
35,"Crozier, Michael",SR-4,Georgetown,29:14.68,Stanford Invitational,2018-03-30,10000,M
36,"Davey, Mickey",JR-3,Air Force,29:15.24,Stanford Invitational,2018-03-30,10000,M
37,"Snider, Zack",SO-2,Wisconsin,29:15.73,Stanford Invitational,2018-03-30,10000,M
38,"Cook, Lachlan",SO-2,Virginia,29:16.32,Virginia Challenge,2018-04-20,10000,M
39,"Hauger, Nick",JR-3,Portland,29:16.34,Stanford Invitational,2018-03-30,10000,M
40,"Haughey, Gabriel",JR-3,Portland,29:16.67,Stanford Invitational,2018-03-30,10000,M
41,"Martinez, Luis",SR-4,Oklahoma State,29:16.78,Stanford Invitational,2018-03-30,10000,M
42,"Smith, Myles",SR-4,UCLA,29:17.29,Jim Bush / Bob Larsen Invitational,2018-03-31,10000,M
43,"Eidenschink, Ben",SO-2,Wisconsin,29:17.42,Stanford Invitational,2018-03-30,10000,M
44,"Kirui, Gilbert",JR-3,Iona,29:17.80,Raleigh Relays,2018-03-30,10000,M
45,"Farnsworth, Dallin",JR-3,BYU,29:17.84,Stanford Invitational,2018-03-30,10000,M
46,"Welch, Matt",SR-4,Portland,29:18.06,Stanford Invitational,2018-03-30,10000,M
47,"Polerecky, Jack",SR-4,Loyola Marymount,29:18.14,Stanford Invitational,2018-03-30,10000,M
48,"Murphy, Ryan",FR-1,Arkansas,29:18.42,Stanford Invitational,2018-03-30,10000,M
49,"Miehe, Tyson",JR-3,Wisconsin,29:18.97,Stanford Invitational,2018-03-30,10000,M
50,"Aouani, Iliass",SO-2,Syracuse,29:19.43,Stanford Invitational,2018-03-30,10000,M
51,"Ronoh, Andrew",JR-3,Arkansas,29:20.67,Stanford Invitational,2018-03-30,10000,M
52,"Andresson, Hlynur",SR-4,Eastern Michigan,29:20.92,Raleigh Relays,2018-03-30,10000,M
53,"Moskowitz, Elijah",JR-3,North Carolina St.,29:23.09,Raleigh Relays,2018-03-30,10000,M
54,"Hogan , Paul",JR-3,UMass Lowell,29:23.86,Raleigh Relays,2018-03-30,10000,M
55,"Weaver, Connor",SO-2,BYU,29:24.08,Mt. SAC Relays,2018-04-19,10000,M
56,"Kendell, Ben",SR-4,Detroit Mercy,29:24.87,Stanford Invitational,2018-03-30,10000,M
57,"Pina, Jose",SO-2,San Jose St.,29:25.16,Mt. SAC Relays,2018-04-19,10000,M
58,"Choge, Jacob",SO-2,Mid. Tenn. State,29:25.31,Raleigh Relays,2018-03-30,10000,M
59,"Raymond, Nicholas",SR-4,Eastern Michigan,29:25.66,Raleigh Relays,2018-03-30,10000,M
60,"Cisneros , Alejandro",JR-3,Portland State,29:25.74,Mt. SAC Relays,2018-04-19,10000,M
61,"Marston, Andrew",SO-2,Villanova,29:26.05,Raleigh Relays,2018-03-30,10000,M
62,"Kirwa, Azaria",JR-3,Liberty,29:27.40,Virginia Challenge,2018-04-20,10000,M
63,"Stroede, Bryce",SR-4,Oakland,29:28.19,Raleigh Relays,2018-03-30,10000,M
64,"Weaverling, Chase",SR-4,Virginia,29:28.92,Raleigh Relays,2018-03-30,10000,M
65,"Alcock, Ben",SR-4,San Francisco,29:29.18,Stanford Invitational,2018-03-30,10000,M
66,"Young, Matt",FR-1,Arkansas,29:30.39,Mt. SAC Relays,2018-04-19,10000,M
67,"Reed, Aidan",FR-1,Southern Utah,29:31.01,Mt. SAC Relays,2018-04-19,10000,M
68,"Henry, Christopher",FR-1,Wyoming,29:31.24,Mt. SAC Relays,2018-04-19,10000,M
69,"Ottesen, Michael",SO-2,BYU,29:32.11,Mt. SAC Relays,2018-04-19,10000,M
70,"Gronostaj, Kyle",JR-3,Albany,29:32.41,Virginia Challenge,2018-04-20,10000,M
71,"Pickle, Jacob",SR-4,Texas,29:32.44,Mt. SAC Relays,2018-04-19,10000,M
72,"Flanagan, Ben",SR-4,Michigan,29:33.07,2018 Cardinal Classic,2018-04-20,10000,M
73,"Mattes, Kyle",JR-3,Illinois State,29:33.52,San Francisco State Distance Carnival,2018-03-30,10000,M
74,"de Backer, Manuel",JR-3,Saint Louis,29:33.97,Mt. SAC Relays,2018-04-19,10000,M
75,"McLelland, Brayden",SO-2,BYU,29:34.00,San Francisco State Distance Carnival,2018-03-30,10000,M
76,"Beattie, Luke",SO-2,Utah State,29:34.37,Mt. SAC Relays,2018-04-19,10000,M
77,"O'Neill, Connor",FR-1,Texas,29:34.90,Mt. SAC Relays,2018-04-19,10000,M
78,"Lara, Frank",JR-3,Furman,29:35.12,Raleigh Relays,2018-03-30,10000,M
79,"Stone, Robert",SR-4,Princeton,29:36.24,Sam Howell Invitational,2018-04-06,10000,M
80,"Chirchir, Abraham",FR-1,UT-Rio Grande Valley,29:36.39,Raleigh Relays,2018-03-30,10000,M
81,"Hockenbury, Dominic",FR-1,Syracuse,29:36.64,Raleigh Relays,2018-03-30,10000,M
82,"Hamer, Eric",SO-2,Colorado St.,29:38.14,Mountain West Outdoor Track & Field Championships,2018-05-09,10000,M
83,"Keelan, Jack",SR-4,Stanford,29:38.44,2018 Pac-12 Track & Field Championships,2018-05-12,10000,M
84,"Grossman, Sean",SR-4,Miami,29:38.64,Virginia Challenge,2018-04-20,10000,M
85,"Cayo, Chase",SO-2,South Dakota St.,29:38.99,Mt. SAC Relays,2018-04-19,10000,M
86,"Millar, Bryce",SO-2,Indiana,29:39.17,2018 Cardinal Classic,2018-04-20,10000,M
87,"Ruiz, Clark",SR-4,Michigan State,29:39.30,Raleigh Relays,2018-03-30,10000,M
88,"Crowe, Jamie",JR-3,Lamar,29:39.33,San Francisco State Distance Carnival,2018-03-30,10000,M
89,"Soto, Daniel",JR-3,Iowa,29:39.35,Mt. SAC Relays,2018-04-19,10000,M
90,"Lowe, Mike",SR-4,North Texas,29:39.62,Mt. SAC Relays,2018-04-19,10000,M
91,"Capra, Trevor",SR-4,South Dakota St.,29:39.66,Mt. SAC Relays,2018-04-19,10000,M
92,"Brickell, Josh",SR-4,Furman,29:39.82,Virginia Challenge,2018-04-20,10000,M
93,"Monroe, Addison",SR-4,Eastern Kentucky,29:40.11,Raleigh Relays,2018-03-30,10000,M
94,"Seufer, Peter",JR-3,Virginia Tech,29:40.44,Raleigh Relays,2018-03-30,10000,M
95,"Forsyth, Ryan",SR-4,Colorado,29:40.63,2018 Pac-12 Track & Field Championships,2018-05-12,10000,M
96,"Giugliano, Luke",SR-4,Colorado St.,29:41.47,Mountain West Outdoor Track & Field Championships,2018-05-09,10000,M
97,"Benning, Zack",JR-3,Wisconsin,29:42.11,Stanford Invitational,2018-03-30,10000,M
98,"England, Bryce",SR-4,Saint Francis University,29:42.27,Bison Outdoor Classic,2018-04-14,10000,M
99,"Nobles, Tom",JR-3,Charlotte,29:42.47,Raleigh Relays,2018-03-30,10000,M
100,"Magnesen, Billy",JR-3,Illinois,29:42.61,Mt. SAC Relays,2018-04-19,10000,M
