,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
1,"Goule, Natoya",SR-4,Clemson,2:01.32,ACC Outdoor Track & Field Championships,2015-05-14,800,W
2,"Williams, Chrishuna",SR-4,Arkansas,2:01.61,Payton Jordan Invitational,2015-05-02,800,W
3,"Rogers, Raevyn",FR-1,Oregon,2:01.67,Pac-12 Track & Field Championships,2015-05-15,800,W
4,"Green, Hanna",SO-2,Virginia Tech,2:01.72,ACC Outdoor Track & Field Championships,2015-05-14,800,W
5,"Saunders, Claudia",JR-3,Stanford,2:01.79,Payton Jordan Invitational,2015-05-02,800,W
6,"Houlihan, Shelby",SR-4,Arizona State,2:01.92,36th Sun Angel Classic,2015-04-09,800,W
7,"Piliusina, Natalja",SR-4,Oklahoma State,2:01.93,Payton Jordan Invitational,2015-05-02,800,W
8,"Williams, Olicia",JR-3,Baylor,2:02.26,Payton Jordan Invitational,2015-05-02,800,W
9,"Edwards, Kaela",SO-2,Oklahoma State,2:02.63,Payton Jordan Invitational,2015-05-02,800,W
10,"Schuetz, Morgan",JR-3,LSU,2:03.12,LSU Invitational,2015-05-02,800,W
11,"Camacho, Savannah",SO-2,Oklahoma State,2:03.70,Payton Jordan Invitational,2015-05-02,800,W
12,"Francis, Claudia",JR-3,Florida,2:03.72,Florida Relays,2015-04-02,800,W
13,"Whelan, Elizabeth",JR-3,North Carolina,2:03.76,ACC Outdoor Track & Field Championships,2015-05-14,800,W
14,"Leblanc, Annie",JR-3,Oregon,2:03.77,Pac-12 Track & Field Championships,2015-05-15,800,W
15,"Feldmeier, Brooke",FR-1,Mississippi,2:03.86,LSU Invitational,2015-05-02,800,W
16,"Baker, Olivia",FR-1,Stanford,2:04.00,Pac-12 Track & Field Championships,2015-05-15,800,W
17,"Price, Rhianwedd",SO-2,Miss State,2:04.02,SEC Championships,2015-05-14,800,W
18,"Iyevbele, Kenyetta",SR-4,North Carolina St.,2:04.07,ACC Outdoor Track & Field Championships,2015-05-14,800,W
19,"Brown, Ce'aira",JR-3,Hampton,2:04.17,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,800,W
20,"Piccirillo, Angel",JR-3,Villanova,2:04.25,BIG EAST Outdoor Track & Field Championships,2015-05-08,800,W
21,"Martinez, Shea",SO-2,BYU,2:04.35,Mt. SAC Relays,2015-04-16,800,W
22,"Smith, Amanda",SR-4,Virginia Tech,2:04.36,VRoanoke/Virginia Tech Twilight Qualifier,2015-05-07,800,W
23,"Southerland, Sabrina",SO-2,Georgetown,2:04.44,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,800,W
24,"Schappert, Stephanie",SR-4,Villanova,2:04.58,BIG EAST Outdoor Track & Field Championships,2015-05-08,800,W
25,"Cordell, Taneisha",SR-4,Miami,2:04.65,ACC Outdoor Track & Field Championships,2015-05-14,800,W
26,"Borchers, Katie",SR-4,Ohio State,2:04.74,Big Ten Outdoor Track & Field Championships,2015-05-15,800,W
27,"Over, Sydnee",SO-2,Florida State,2:04.92,ACC Outdoor Track & Field Championships,2015-05-14,800,W
28,"Lambdin, Raquel",SR-4,UC Davis,2:04.96,Mt. SAC Relays,2015-04-16,800,W
29,"Simko, Rebekka",SR-4,Arkansas,2:05.18,SEC Championships,2015-05-14,800,W
30,"Martin, Heather",SO-2,Georgetown,2:05.40,BIG EAST Outdoor Track & Field Championships,2015-05-08,800,W
31,"Pfeifer, Danielle",JR-3,Michigan,2:05.46,Virginia Challenge,2015-04-17,800,W
32,"Courtnall, Ally",SR-4,UCLA,2:05.48,Pac-12 Track & Field Championships,2015-05-15,800,W
33,"Williamson, Maya",SR-4,Memphis,2:05.52,The American Outdoor Track & Field Championships,2015-05-14,800,W
33,"Clayton, Courtney",FR-1,Vanderbilt,2:05.52,SEC Championships,2015-05-14,800,W
35,"Donaghu, Piper",FR-1,Georgetown,2:05.53,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,800,W
36,"Cleirigh Buttner, Siofra",FR-1,Villanova,2:05.66,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,800,W
37,"Williams, Shawnice",SR-4,Nebraska,2:05.71,Big Ten Outdoor Track & Field Championships,2015-05-15,800,W
38,"Gaskin, Sonia",JR-3,Kansas State,2:05.74,36th Sun Angel Classic,2015-04-09,800,W
39,"Ficenec, Kimberley",JR-3,Alabama,2:05.84,LSU Invitational,2015-05-02,800,W
40,"Vodopia, Kat",JR-3,Connecticut,2:05.89,The American Outdoor Track & Field Championships,2015-05-14,800,W
41,"Mires, Baylee",JR-3,Washington,2:05.90,2015 UW v. WSU Dual,2015-05-01,800,W
42,"Makau, Faith",SO-2,UC Riverside,2:05.93,UCR Spring Classic Invitational,2015-03-26,800,W
43,"Freitas, Marta",JR-3,Miss State,2:05.99,SEC Championships,2015-05-14,800,W
44,"Dismuke, Faith",SR-4,Connecticut,2:06.00,The American Outdoor Track & Field Championships,2015-05-14,800,W
45,"Marrero, Alethia",SO-2,Indiana State,2:06.02,2015 Drake Relays presented by Hy-Vee,2015-04-22,800,W
46,"Mattagliano, Joyce",FR-1,Kennesaw State,2:06.04,Florida Relays,2015-04-02,800,W
47,"Hefflin, Raquel",SR-4,UC Riverside,2:06.10,36th Sun Angel Classic,2015-04-09,800,W
48,"Duvendack, Amanda",SR-4,Illinois,2:06.16,Big Ten Outdoor Track & Field Championships,2015-05-15,800,W
48,"Teschuk, Erin",JR-3,North Dakota State,2:06.16,UCR Spring Classic Invitational,2015-03-26,800,W
50,"Keenan, Emma",SO-2,Georgetown,2:06.18,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,800,W
51,"Brown-Gilbert, Kelsey",SR-4,BYU,2:06.22,Stanford Invitational,2015-04-03,800,W
52,"Banks, Anima",JR-3,Duke,2:06.30,Duke Twilight,2015-05-06,800,W
53,"McDonnell, Shannon",JR-3,Yale,2:06.36,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,800,W
54,"McLeod, Vanessa",JR-3,Purdue,2:06.38,2015 Drake Relays presented by Hy-Vee,2015-04-22,800,W
54,"Chamberlain, Rosie",FR-1,UCF,2:06.38,The American Outdoor Track & Field Championships,2015-05-14,800,W
56,"MacLean, Heather",SO-2,UMass Amherst,2:06.45,NEICAAA Track and Field Outdoor Championship,2015-05-07,800,W
57,"Jarvis, Chelsea",FR-1,Florida State,2:06.46,UF Tom Jones Memorial,2015-04-24,800,W
58,"Peel, Georgia",JR-3,Florida State,2:06.49,Florida Relays,2015-04-02,800,W
59,"Choquette, Nicole",FR-1,Illinois,2:06.70,Rankin/Poehlein Invitational,2015-05-01,800,W
60,"Manley, Meghan",SR-4,Buffalo,2:06.76,Florida Relays,2015-04-02,800,W
61,"O'Connor, Leah",SR-4,Michigan State,2:06.77,ACC-Big Ten Challenge,2015-04-11,800,W
62,"Szekely, Morgan",FR-1,La Salle,2:06.81,Swarthmore Final Qualifier,2015-05-11,800,W
63,"Barowski, Cecilia",JR-3,Princeton,2:06.88,Ivy League Outdoor Track & Field Championships,2015-05-09,800,W
64,"Mackay, Kim",SR-4,Princeton,2:06.89,Ivy League Outdoor Track & Field Championships,2015-05-09,800,W
65,"Etienne, Tatiana",SO-2,Alabama State,2:07.02,Georgia Invitational,2015-05-09,800,W
65,"Crowe-Carter, Auzsane",JR-3,UNLV,2:07.02,Stanford Invitational,2015-04-03,800,W
67,"Regan, Abby",SR-4,Washington St.,2:07.04,2015 UW v. WSU Dual,2015-05-01,800,W
68,"Trost, Katharina",SO-2,Iowa,2:07.09,Musco Invitational,2015-05-02,800,W
69,"Hoppe, Devon",JR-3,Michigan,2:07.14,Big Ten Outdoor Track & Field Championships,2015-05-15,800,W
70,"Graham, Ariah",SO-2,Kentucky,2:07.21,Kentucky Relays (College Division),2015-05-02,800,W
71,"Hicks, Myah",SR-4,Maryland,2:07.26,Kehoe Twilight Meet,2015-05-01,800,W
72,"George, Samantha",SO-2,North Carolina St.,2:07.30,Duke Invitational,2015-04-10,800,W
73,"Aragon, Danielle",JR-3,Notre Dame,2:07.34,Virginia Challenge,2015-04-17,800,W
73,"Wright, Ashly",SR-4,Texas-Arlington,2:07.34,Sun Belt Outdoor Track and Field Championships,2015-05-08,800,W
75,"Celata, Carey",SO-2,Penn,2:07.37,Ivy League Outdoor Track & Field Championships,2015-05-09,800,W
76,"McSherry, Ally",SR-4,Minnesota,2:07.42,Musco Invitational,2015-05-02,800,W
77,"Evans, Skylar",SO-2,Oregon,2:07.47,Pac-12 Track & Field Championships,2015-05-15,800,W
78,"Williams, Amelia",SR-4,UCF,2:07.48,The American Outdoor Track & Field Championships,2015-05-14,800,W
78,"DeMedicis, Marie",SR-4,Samford,2:07.48,Al vs MS Border Clash,2015-04-10,800,W
80,"Waschmann, Malika",SO-2,Stanford,2:07.50,Payton Jordan Invitational,2015-05-02,800,W
81,"Coogan, Katrina",JR-3,Georgetown,2:07.53,Mason Spring Invitational,2015-04-11,800,W
82,"Farber, Lianne",SR-4,North Carolina,2:07.55,Duke Twilight,2015-05-06,800,W
83,"Meyers, Maddie",SO-2,Washington,2:07.56,2015 UW v. WSU Dual,2015-05-01,800,W
84,"Wilson , Alex",SR-4,Northern Iowa,2:07.58,Musco Invitational,2015-05-02,800,W
85,"Wilberding, Aubrey",SO-2,Michigan State,2:07.61,Ohio State - Jesse Owens Classic,2015-05-01,800,W
85,"Schrempf, Carina",FR-1,Eastern Kentucky,2:07.61,2015 Drake Relays presented by Hy-Vee,2015-04-22,800,W
87,"Rodriguez, Martina",SO-2,Memphis,2:07.65,War Eagle Invitational 2015,2015-04-17,800,W
88,"Mathisen, Julie",JR-3,Eastern Kentucky,2:07.68,Kentucky Relays (College Division),2015-05-02,800,W
89,"Monty, Elisabeth",SR-4,UMass Lowell,2:07.76,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,800,W
90,"Dodd, Kaylee",FR-1,Oklahoma State,2:07.77,Big 12 Outdoor Track & Field Championships,2015-05-15,800,W
91,"Wade, Brittney",SO-2,Columbia,2:07.78,Ivy League Outdoor Track & Field Championships,2015-05-09,800,W
92,"Hugard, Shannon",FR-1,Cornell,2:07.82,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,800,W
92,"Burnett, Lauren",SO-2,Kent State,2:07.82,Ohio State - Jesse Owens Classic,2015-05-01,800,W
94,"Deloache, Becca",SR-4,Georgetown,2:07.96,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,800,W
95,"Weber, Rachel",SO-2,Ohio State,2:07.99,Ohio State - Jesse Owens Classic,2015-05-01,800,W
96,"Hemley, Shantol",JR-3,Maryland-Eastern Shore,2:08.00,2015 IC4A/ECAC Outdoor Track & Field Championships,2015-05-15,800,W
97,"Barnett, Grace",SO-2,Clemson,2:08.07,2015 UT Challenge,2015-05-02,800,W
98,"Worthy, Taylor",SO-2,Brown,2:08.11,Ivy League Outdoor Track & Field Championships,2015-05-09,800,W
98,"King, Rhavean",JR-3,Kansas,2:08.11,Kansas Relays,2015-04-15,800,W
100,"Fernandez, Blanca",JR-3,Temple,2:08.15,Larry Ellis (College),2015-04-17,800,W
1,"Fray, Jazmine",JR-3,Texas A&M,2:01.18,Rafer Johnson & Jackie Joyner-Kersee Invitational,2018-04-14,800,W
2,"Southerland, Sabrina",SR-4,Oregon,2:01.44,Mt. SAC Relays,2018-04-19,800,W
3,"Miller, Aaliyah",FR-1,Baylor,2:02.41,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,800,W
4,"Watson, Sammy",FR-1,Texas A&M,2:02.49,LSU Invitational,2018-04-28,800,W
5,"Wilson-Perteete, Avi' Tal",FR-1,UNLV,2:02.87,Mountain West Outdoor Track & Field Championships,2018-05-09,800,W
6,"Johnson, Kayla",FR-1,Miami,2:03.04,Miami Hurricane Collegiate Invitational,2018-04-14,800,W
7,"Marrero, Alethia",SR-4,Arizona State,2:03.08,2018 Pac-12 Track & Field Championships,2018-05-12,800,W
8,"Pocratsky, Rachel",JR-3,Virginia Tech,2:03.36,ACC Outdoor Championships,2018-05-10,800,W
9,"Baker, Olivia",SR-4,Stanford,2:03.37,2018 Pac-12 Track & Field Championships,2018-05-12,800,W
10,"MacLean, Heather",SR-4,UMass Amherst,2:03.45,UMASS Pre-Conference,2018-04-28,800,W
11,"Egbeniyi, Abike",JR-3,Mid. Tenn. State,2:03.66,Tennessee Relays,2018-04-12,800,W
11,"Farrow, Ersula",JR-3,LSU,2:03.66,Miami Hurricane Collegiate Invitational,2018-04-14,800,W
13,"Rivers, Danae",SO-2,Penn State,2:03.78,Virginia Challenge,2018-04-20,800,W
14,"Aneno, Susan",JR-3,Connecticut,2:03.89,The American Outdoor Track & Field Championships,2018-05-11,800,W
15,"McIntosh, Kamryn",FR-1,Clemson,2:03.91,ACC Outdoor Championships,2018-05-10,800,W
16,"Henderson, Sadi",JR-3,Boise State,2:04.26,Oregon Twilight,2018-05-04,800,W
17,"Bissah, Martha",SO-2,Norfolk State,2:04.32,Virginia Grand Prix,2018-04-28,800,W
18,"Taylor, Ashley",SR-4,Northern Arizona,2:04.36,Bryan Clay Invitational,2018-04-19,800,W
19,"Hurta, Sage",SO-2,Colorado,2:04.43,OSU High Performance Meet,2018-04-27,800,W
20,"Eubanks, Marleena",JR-3,Kansas,2:04.44,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,800,W
21,"Ejore, Susan",JR-3,Oregon,2:04.53,Mt. SAC Relays,2018-04-19,800,W
22,"Staebler, Jasmine",JR-3,Iowa State,2:04.54,39th Sun Angel Classic,2018-04-05,800,W
23,"Crank, Gabby",JR-3,Texas,2:04.58,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,800,W
24,"Howell, Michelle",SR-4,Jacksonville,2:04.61,Florida Relays,2018-03-29,800,W
25,"Ferguson, Fellan",SR-4,Clemson,2:04.64,LSU Alumni Gold,2018-04-21,800,W
26,"Johnson, Sinclaire",SO-2,Oklahoma State,2:04.73,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,800,W
27,"Hull, Jessica",SO-2,Oregon,2:04.93,Oregon Twilight,2018-05-04,800,W
28,"Wilson, Allie",SR-4,Monmouth,2:05.10,IC4A/ECAC DI Outdoor Track & Field Championships,2018-05-12,800,W
29,"Morrissey, Jamie",SR-4,Michigan,2:05.11,Battle of the Blues,2018-04-06,800,W
30,"Cleirigh Buttner, Siofra",SR-4,Villanova,2:05.13,Florida Relays,2018-03-29,800,W
31,"Mann, Elissa",SO-2,Colorado,2:05.23,2018 Pac-12 Track & Field Championships,2018-05-12,800,W
32,"Dodd, Kaylee",SR-4,Oklahoma State,2:05.32,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,800,W
33,"Barton, Laurie",SO-2,Virginia Tech,2:05.34,ACC Outdoor Championships,2018-05-10,800,W
34,"Wiles, Kendell",SR-4,Indiana,2:05.44,Florida Relays,2018-03-29,800,W
35,"Chamberlain, Rosie",SR-4,UCF,2:05.46,Florida Relays,2018-03-29,800,W
36,"McHugh, Maddie",JR-3,Ole Miss,2:05.54,SEC Outdoor Track and Field Championships,2018-05-11,800,W
37,"Harris, Kelsey",SO-2,Indiana,2:05.57,Big Ten Championships,2018-05-11,800,W
38,"Ubbing, Annie",SO-2,Ohio State,2:05.79,Ohio State Univ. - Jesse Owens Track Classic,2018-04-20,800,W
39,"Harris, Jessica",JR-3,Notre Dame,2:05.80,ACC Outdoor Championships,2018-05-10,800,W
40,"Stenman-Fahey, Erinn",JR-3,Iowa State,2:05.81,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,800,W
41,"Lewis, Ashley",SO-2,George Mason,2:05.82,A-10 Championships,2018-05-05,800,W
42,"Barnett, Grace",SR-4,Clemson,2:05.89,ACC Outdoor Championships,2018-05-10,800,W
42,"Akins, Nia",SO-2,Penn,2:05.89,Ivy League Outdoor Track & Field Championships,2018-05-05,800,W
44,"Parker, Brittany",SO-2,Texas A&M,2:05.92,LSU Invitational,2018-04-28,800,W
45,"Anderson, Sarah",SO-2,Western Michigan,2:05.95,Ohio State Univ. - Jesse Owens Track Classic,2018-04-20,800,W
46,"Schoffield, Kristie",FR-1,Boise State,2:06.00,Mountain West Outdoor Track & Field Championships,2018-05-09,800,W
47,"Cranny, Elise",SR-4,Stanford,2:06.01,2018 Cardinal Classic,2018-04-20,800,W
48,"Koech, Lilian",JR-3,UTEP,2:06.17,2018 Conference USA Outdoor Track & Field Championships,2018-05-10,800,W
49,"Montgomery, Nicole",JR-3,Kansas,2:06.18,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,800,W
50,"Keegan, McKenna",SO-2,Villanova,2:06.20,Florida Relays,2018-03-29,800,W
51,"Bustamante, Reagan",SO-2,Vanderbilt,2:06.22,Duke Invitational,2018-04-20,800,W
51,"Smiedala, Carly",SO-2,Montana,2:06.22,Bryan Clay Invitational,2018-04-19,800,W
53,"Price-Weimer, Rhianwedd",SR-4,Miss State,2:06.29,Tennessee Relays,2018-04-12,800,W
54,"Markland, Titania",SR-4,Minnesota,2:06.38,Beach Invitational,2018-04-20,800,W
54,"Clody, Courtney",SR-4,Ohio State,2:06.38,Big Ten Championships,2018-05-11,800,W
56,"Colter, Jordyn",JR-3,California,2:06.40,2018 Big Meet,2018-04-07,800,W
57,"Hart, Kelly",JR-3,Notre Dame,2:06.42,ACC Outdoor Championships,2018-05-10,800,W
58,"Margey, Kelsey",SR-4,Villanova,2:06.46,Florida Relays,2018-03-29,800,W
59,"Chapman, Larkin",SO-2,Iowa State,2:06.57,2018 Cardinal Classic,2018-04-20,800,W
60,"Goecke , Nicole",JR-3,Oregon State,2:06.59,OSU High Performance Meet,2018-04-27,800,W
61,"Correy, Brette",SR-4,Northern Iowa,2:06.65,Wisconsin Twilight,2018-05-04,800,W
62,"Ealum, Tanner",SO-2,Liberty,2:06.69,Big South Conference Outdoor Track and Field Championships,2018-05-09,800,W
63,"Faust, Caitie",JR-3,Utah,2:06.70,2018 Pac-12 Track & Field Championships,2018-05-12,800,W
64,"Schneider, Mikayla",SO-2,Penn,2:06.75,Raleigh Relays,2018-03-30,800,W
65,"Neeley, Brittany",SR-4,Indiana State,2:06.77,2018 MVC Outdoor Track & Field Championships,2018-05-11,800,W
66,"Matherne, Zoe",SR-4,Holy Cross,2:06.91,IC4A/ECAC DI Outdoor Track & Field Championships,2018-05-12,800,W
67,"Parker, Jessica",SR-4,Marquette,2:07.08,Wisconsin Twilight,2018-05-04,800,W
68,"Manning, Holly",JR-3,Stony Brook,2:07.11,Stonehill Skyhawk Invite,2018-04-28,800,W
69,"Tanner, Amber",SO-2,Georgia,2:07.13,Mt. SAC Relays,2018-04-19,800,W
70,"Clayton, Courtney",SR-4,Vanderbilt,2:07.19,SEC Outdoor Track and Field Championships,2018-05-11,800,W
71,"Aveni, Brittany",SO-2,Duke,2:07.20,Battle of the Blues,2018-04-06,800,W
71,"Foley, Katie",SR-4,Connecticut,2:07.20,The American Outdoor Track & Field Championships,2018-05-11,800,W
73,"Choquette, Nicole",SR-4,Illinois,2:07.22,Bryan Clay Invitational,2018-04-19,800,W
74,"Knake, Kaya",SO-2,UMBC,2:07.23,America East Outdoor Track & Field Championships,2018-05-05,800,W
75,"Rovere, Elisa",FR-1,UNLV,2:07.25,Mountain West Outdoor Track & Field Championships,2018-05-09,800,W
75,"Dodge, Blake",JR-3,North Carolina,2:07.25,Virginia Challenge,2018-04-20,800,W
77,"Newton, Sarah",SO-2,Utah,2:07.27,2018 Pac-12 Track & Field Championships,2018-05-12,800,W
77,"Camp, Anna",SO-2,BYU,2:07.27,Stanford Invitational,2018-03-30,800,W
79,"Pinkston, Joely",FR-1,Indiana,2:07.29,Big Ten Championships,2018-05-11,800,W
80,"Ayoub, Aziza",FR-1,Ohio State,2:07.30,Ohio State Univ. - Jesse Owens Track Classic,2018-04-20,800,W
81,"McDowell, Delaney",JR-3,Liberty,2:07.31,Virginia Challenge,2018-04-20,800,W
82,"De Souza, Leticia",JR-3,Baylor,2:07.32,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,800,W
83,"Huerta, Samantha",SO-2,Cal St. Fullerton,2:07.36,Titan Team Challenge,2018-03-31,800,W
84,"McCabe, Molly",SR-4,Boston College,2:07.40,Stonehill Skyhawk Invite,2018-04-28,800,W
85,"Walker, Avery",SR-4,BYU,2:07.41,Bryan Clay Invitational,2018-04-19,800,W
86,"Acosta, Maria",SO-2,Richmond,2:07.43,Duke Invitational,2018-04-20,800,W
87,"Stewart, Morgan",FR-1,Baylor,2:07.45,Michael Johnson Invitational,2018-04-21,800,W
88,"Belo, Brianna",SR-4,American,2:07.52,2018 Colonial Relays,2018-04-05,800,W
89,"Brooks, Madelyn",SR-4,BYU,2:07.54,Stanford Invitational,2018-03-30,800,W
90,"Sughroue, Molly",SR-4,Oklahoma State,2:07.55,Stanford Invitational,2018-03-30,800,W
90,"Steele, Krista",JR-3,South Dakota St.,2:07.55,Bryan Clay Invitational,2018-04-19,800,W
92,"Oyetunde, Esther",SR-4,Texas State,2:07.59,Texas State Bobcat Classic,2018-04-27,800,W
93,"McClintock, Dillon",SO-2,Michigan State,2:07.62,2018 Louisville Invitational,2018-04-13,800,W
94,"Howard, Millie",SO-2,Temple,2:07.67,Temple Owls Invitational,2018-04-13,800,W
94,"Walker, Kaitlin",SR-4,Alabama,2:07.67,War Eagle Invitational 2018,2018-04-20,800,W
96,"Tachinski, Victoria",FR-1,Penn State,2:07.72,Pac-12+ vs Big Ten Invitational,2018-03-23,800,W
96,"Rosvall, Astrid",FR-1,UT-Arlington,2:07.72,Mt. SAC Relays,2018-04-19,800,W
98,"Pfaff, Amy",SR-4,Boise State,2:07.74,39th Sun Angel Classic,2018-04-05,800,W
99,"Hardie, Sarah",SR-4,Columbia,2:07.78,Virginia Challenge,2018-04-20,800,W
100,"Fazio , Brooke",FR-1,Richmond,2:07.79,IC4A/ECAC DI Outdoor Track & Field Championships,2018-05-12,800,W
1,"Roesler, Laura",SR-4,Oregon,2:00.54,Mt. SAC Relays,2014-04-17,800,W
2,"Weissenbach, Amy",SO-2,Stanford,2:02.60,Payton Jordan Cardinal Invitational,2014-05-04,800,W
3,"Murphy, Samantha",SR-4,Oregon,2:02.61,Mt. SAC Relays,2014-04-17,800,W
4,"Camacho, Savannah",FR-1,Oklahoma State,2:02.84,Mt. SAC Relays,2014-04-17,800,W
5,"Houlihan, Shelby",JR-3,Arizona State,2:02.96,Mt. SAC Relays,2014-04-17,800,W
6,"Malcolm, Yanique",SR-4,Alabama,2:03.28,SEC Outdoor Championship,2014-05-15,800,W
7,"Malasarte, Megan",SR-4,Georgia,2:03.30,Mt. SAC Relays,2014-04-17,800,W
8,"Saunders, Claudia",SO-2,Stanford,2:03.44,Payton Jordan Cardinal Invitational,2014-05-04,800,W
9,"Peare, Allison",SR-4,Kentucky,2:04.13,SEC Outdoor Championship,2014-05-15,800,W
10,"Southerland, Sabrina",FR-1,Georgetown,2:04.21,BIG EAST Outdoor Track & Field Championships,2014-05-09,800,W
11,"Leblanc, Annie",SO-2,Oregon,2:04.28,Mt. SAC Relays,2014-04-17,800,W
12,"Keklak, Andrea",JR-3,Georgetown,2:04.36,Payton Jordan Cardinal Invitational,2014-05-04,800,W
13,"Brown, Stephanie",SR-4,Arkansas,2:04.44,Arkansas Spring Invitational,2014-04-04,800,W
14,"Smith, Amanda",JR-3,Virginia Tech,2:04.45,ACC Outdoor Track & Field Championships,2014-04-17,800,W
15,"Camp, Katherine",SR-4,Tulsa,2:04.49,Payton Jordan Cardinal Invitational,2014-05-04,800,W
15,"Okoro, Ejiroghene",SR-4,Iowa State,2:04.49,Payton Jordan Cardinal Invitational,2014-05-04,800,W
17,"Eichenberger, Annette",SR-4,Air Force,2:04.52,2014 Drake Relays presented by Hy-Vee,2014-04-23,800,W
18,"Akande, Nicky",SR-4,Villanova,2:04.56,BIG EAST Outdoor Track & Field Championships,2014-05-09,800,W
19,"Shoolbraid, Kari",JR-3,Purdue,2:04.66,Kentucky Relays (College Division),2014-04-19,800,W
20,"Strausa, Agata",SR-4,Florida,2:04.67,UF Tom Jones Memorial,2014-04-19,800,W
21,"Waller, Rosalie",SR-4,Utah,2:04.71,2014 Drake Relays presented by Hy-Vee,2014-04-23,800,W
22,"Fabrizio, Vanessa",JR-3,Virginia,2:04.77,ACC Outdoor Track & Field Championships,2014-04-17,800,W
23,"McGee, Cory",SR-4,Florida,2:05.04,Florida Relays,2014-04-03,800,W
23,"Panisse, Alexis",SO-2,Tennessee,2:05.04,SEC Outdoor Championship,2014-05-15,800,W
25,"Borchers, Katie",JR-3,Ohio State,2:05.17,Big Ten Outdoor Track & Field Championships,2014-05-16,800,W
26,"Smith, Bre'Anna",SR-4,Purdue,2:05.18,Big Ten Outdoor Track & Field Championships,2014-05-16,800,W
27,"Stewart, Thandi",JR-3,Miami,2:05.20,ACC Outdoor Track & Field Championships,2014-04-17,800,W
28,"Iyevbele, Kenyetta",JR-3,North Carolina St.,2:05.28,ACC Outdoor Track & Field Championships,2014-04-17,800,W
29,"Greene, Rebekah",FR-1,Florida,2:05.58,UF Tom Jones Memorial,2014-04-19,800,W
30,"Lipari, Emily",SR-4,Villanova,2:05.66,BIG EAST Outdoor Track & Field Championships,2014-05-09,800,W
31,"Cordell, Taneisha",JR-3,Miami,2:05.72,Georgia Tech Invitational,2014-05-16,800,W
32,"Price, Rhianwedd",FR-1,Miss State,2:05.73,Jace LaCoste Invitational,2014-05-02,800,W
33,"Banks, Anima",SO-2,Duke,2:05.80,Georgia Tech Invitational,2014-05-16,800,W
34,"Regan, Abby",JR-3,Washington St.,2:05.82,WSU vs. UW Dual,2014-05-03,800,W
35,"Martinez, Shea",FR-1,BYU,2:05.83@,2014 BYU Robison Invitational,2014-04-23,800,W
36,"Eisenbeiss, Ali",JR-3,Utah,2:05.84,2014 Drake Relays presented by Hy-Vee,2014-04-23,800,W
37,"Krumpoch, Megan",SR-4,Dartmouth,2:05.90,2014 ECAC-IC4A Outdoor Championships,2014-05-16,800,W
38,"Stratioti, Paige",JR-3,North Dakota St.,2:05.94,Stanford Invitational,2014-04-04,800,W
39,"Farley, Abby",JR-3,Duke,2:06.02,ACC Outdoor Track & Field Championships,2014-04-17,800,W
40,"Crowe-Carter, Auzsane",SO-2,UNLV,2:06.03,Sacramento State Mondo Mid Major Challenge,2014-04-10,800,W
40,"Williams, Olicia",SO-2,Baylor,2:06.03,Longhorn Invitational,2014-05-03,800,W
42,"Green, Hanna",FR-1,Virginia Tech,2:06.06,Payton Jordan Cardinal Invitational,2014-05-04,800,W
43,"Ruff, Kianna",SR-4,Tennessee,2:06.13,SEC Outdoor Championship,2014-05-15,800,W
44,"Ficenec, Kimberley",SO-2,Alabama,2:06.19,Jace LaCoste Invitational,2014-05-02,800,W
45,"Veidis, Erika",JR-3,Harvard,2:06.23,Ivy League Outdoor Track & Field Championships,2014-05-10,800,W
46,"Schappert, Stephanie",JR-3,Villanova,2:06.26,2014 ECAC-IC4A Outdoor Championships,2014-05-16,800,W
47,"Zalud, Courtney",SR-4,Washington St.,2:06.30,WSU vs. UW Dual,2014-05-03,800,W
48,"Deloache, Becca",JR-3,Georgetown,2:06.32,Payton Jordan Cardinal Invitational,2014-05-04,800,W
49,"Schneider, Rachel",SR-4,Georgetown,2:06.46,2014 ECAC-IC4A Outdoor Championships,2014-05-16,800,W
50,"Lambdin, Raquel",JR-3,UC Davis,2:06.47,Mt. SAC Relays,2014-04-17,800,W
51,"Williams, Chrishuna",SR-4,Arkansas,2:06.48,Arkansas Twilight,2014-05-02,800,W
52,"Hall, Linden",JR-3,Florida State,2:06.49,Georgia Tech Invitational,2014-05-16,800,W
