,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
23,"Benjamin, Rai",SO-2,UCLA,45.72,USC vs. UCLA,2017-04-29,400,M
23,"Brown, Izaiah",SO-2,Rutgers,45.72,Georgia Tech Invitational,2017-04-21,400,M
25,"Caddick, George",SR-4,Baylor,45.80,Baylor Invitational,2017-04-08,400,M
25,"Saruni, Michael",FR-1,UTEP,45.80@,2017 UTEP Invitational,2017-04-22,400,M
27,"Sheriff, Va-Sheku",SO-2,UTSA,45.83@,2017 Conference USA Outdoor Track & Field Championship,2017-05-11,400,M
28,"Morgan Jr, Ricky",JR-3,USC,45.85,Pac-12 Championships,2017-05-13,400,M
29,"Bruton, Lamar",SR-4,LSU,45.93,LSU Alumni Gold,2017-04-22,400,M
30,"Fasasi, Kunle",SO-2,Florida,45.95,SEC Outdoor Track & Field Championships,2017-05-11,400,M
31,"Ceneus, Randall",SO-2,Auburn,46.02,SEC Outdoor Track & Field Championships,2017-05-11,400,M
32,"Freeman, Maurice",SR-4,Georgia,46.03,Spec Towns Invitational,2017-04-07,400,M
33,"Bailey Jr., Aldrich",SR-4,Texas,46.06,Texas Invitational,2017-04-14,400,M
34,"James, Stephan",JR-3,Miss State,46.07,Florida Relays,2017-03-30,400,M
35,"Grant, Robert",JR-3,Texas A&M,46.09,Jim Bush Collegiate Invitational,2017-04-15,400,M
36,"Schwartz, Rhayko",SO-2,Arkansas,46.13,SEC Relays,2017-04-28,400,M
37,"Chisena, Dan",SO-2,Penn State,46.16,Big Ten Outdoor Championships,2017-05-12,400,M
38,"Harding, Dajuan",JR-3,N. Carolina A&T,46.18,MEAC Outdoor Championships,2017-05-04,400,M
39,"Mokaleng, Derrick",FR-1,TCU,46.19,Jim Click Shootout,2017-04-08,400,M
40,"Rose, Richard",SO-2,Texas A&M,46.22,SEC Relays,2017-04-28,400,M
40,"Frye, DeJuan",SO-2,Iowa,46.22,Big Ten Outdoor Championships,2017-05-12,400,M
42,"McClurkin JR, Duane",SO-2,Colorado,46.30,Stanford Cardinal Classic,2017-04-21,400,M
43,"Bender, Jake",SR-4,Nebraska,46.32,Big Ten Outdoor Championships,2017-05-12,400,M
43,"Walden, Sedacy",SO-2,Air Force,46.32@,Mountain West Outdoor Track & Field Championships,2017-05-10,400,M
45,"Lamb, Cordell",JR-3,Clemson,46.35,ACC Outdoor Track & Field Championships,2017-05-12,400,M
46,"Warren, Lincoln",SO-2,Texas State,46.36,Sun Belt Outdoor Track and Field Championships,2017-05-12,400,M
47,"Hazel, Warren",SO-2,Southern Illinois,46.38,2017 MVC Outdoor Track and Field Championships,2017-05-12,400,M
48,"Janise, Eric",SR-4,Arkansas,46.39,Arkansas Twilight,2017-05-05,400,M
49,"Richard, Tyrell",SO-2,South Carolina St.,46.41,MEAC Outdoor Championships,2017-05-04,400,M
50,"Jefferson, Trumaine",SO-2,Houston,46.43,The American Outdoor Track & Field Championships,2017-05-12,400,M
51,"Ogwo, Emmanuel",FR-1,Iowa,46.46,Mt. SAC Relays,2017-04-13,400,M
52,"Bramwell, Drelan",JR-3,Arizona State,46.48,Baldy Castillo Invitational,2017-03-17,400,M
52,"Washington, Zakee",FR-1,Arizona,46.48,Duel In The Desert- ASU vs Arizona,2017-04-28,400,M
54,"Hofacker, Collin",FR-1,Iowa,46.50,Big Ten Outdoor Championships,2017-05-12,400,M
55,"Martin, Brady",SO-2,Utah State,46.52,Rafer/JJK Invitational,2017-04-08,400,M
55,"Koss, Tyler",JR-3,Air Force,46.52@,Mountain West Outdoor Track & Field Championships,2017-05-10,400,M
55,"Fisher, Dusty",JR-3,Boise State,46.52@,Mountain West Outdoor Track & Field Championships,2017-05-10,400,M
55,"Gillispie, Kaizer",SO-2,Idaho,46.52,2017 Big Sky Outdoor Track & Field Championships,2017-05-10,400,M
59,"Stephen, Jamarco",JR-3,Arkansas,46.56,Arkansas Twilight,2017-05-05,400,M
59,"Beram, Trenten",JR-3,Connecticut,46.56,The American Outdoor Track & Field Championships,2017-05-12,400,M
61,"McClanahan, Kevin",JR-3,TCU,46.57,2017 Horned Frog Invitational,2017-04-15,400,M
61,"Houston, Bryce",SR-4,Arizona,46.57,Duel In The Desert- ASU vs Arizona,2017-04-28,400,M
63,"Fearrington, Kyle",FR-1,Florida State,46.58,ACC Outdoor Track & Field Championships,2017-05-12,400,M
64,"Gibson, Will",SR-4,Stephen F. Austin,46.60,Southland Conference Outdoor Championship,2017-05-12,400,M
64,"Colebrook, Andre",SR-4,SE Louisiana,46.60,Louisiana Classic,2017-03-17,400,M
66,"Parish, Miles",SR-4,Arizona,46.61,2017 Horned Frog Invitational,2017-04-15,400,M
67,"Jones, Charles",JR-3,Texas Tech,46.63,2017 Horned Frog Invitational,2017-04-15,400,M
68,"Sawyer, Jonathon",FR-1,Grambling,46.64,SWAC Outdoor Championship,2017-05-05,400,M
69,"Bransby, Sam",JR-3,Nebraska,46.65@,Texas Tech Red Raider Shoot-Out,2017-04-28,400,M
70,"Jochim, Landon",JR-3,North Dakota State,46.69,Howard Wood Dakota Relays,2017-05-05,400,M
71,"Anumnu, Carlton",SR-4,Texas,46.70,LSU Alumni Gold,2017-04-22,400,M
71,"Riley, Ashley",SR-4,SE Louisiana,46.70,Louisiana Classic,2017-03-17,400,M
73,"Coleman, Lawrence",FR-1,Sam Houston St.,46.71,Southland Conference Outdoor Championship,2017-05-12,400,M
73,"Futch, Eric",SR-4,Florida,46.71,UF Tom Jones Memorial,2017-04-28,400,M
75,"Baldwin, Miles",SR-4,Akron,46.72,LSU Alumni Gold,2017-04-22,400,M
75,"Boully, AJ",SR-4,Utah State,46.72@,Utah State Mark Faldmo Invitational,2017-04-14,400,M
77,"Henry, Ivan",SO-2,Kansas,46.74,Big 12 Outdoor Track & Field Championships,2017-05-12,400,M
78,"Hawkins, Tedrick",JR-3,Stephen F. Austin,46.75,Southland Conference Outdoor Championship,2017-05-12,400,M
78,"Delauze, Henri",JR-3,Miami,46.75,ACC Outdoor Track & Field Championships,2017-05-12,400,M
80,"Montgomery, Kahmari",SO-2,Missouri,46.76,SEC Outdoor Track & Field Championships,2017-05-11,400,M
81,"Bluth, Michael",FR-1,Utah State,46.78@,Mountain West Outdoor Track & Field Championships,2017-05-10,400,M
82,"Uruburu, Nick",SR-4,Florida,46.79,UF Tom Jones Memorial,2017-04-28,400,M
82,"Smith, Teray",SR-4,Auburn,46.79,FSU Relays,2017-03-24,400,M
84,"Gomez, Rico",SO-2,George Mason,46.80,Atlantic 10 Outdoor Track & Field Championships,2017-05-06,400,M
85,"Bermudez, Ryan",JR-3,South Carolina,46.82,SEC Outdoor Track & Field Championships,2017-05-11,400,M
85,"Jewett, Isaiah",SO-2,UC Irvine,46.82,Sacramento State MONDO Team Challenge,2017-04-01,400,M
87,"Alexandre, Marc-Andre",SR-4,Yale,46.84,Ivy League Outdoor Track & Field Championships,2017-05-06,400,M
88,"Rolle, Kinard",SO-2,Purdue,46.86,LSU Battle on the Bayou,2017-04-08,400,M
88,"Zimmerman, Darion",SR-4,Cal St. Fullerton,46.86,2017 Big West Track & Field Championships,2017-05-12,400,M
90,"Akerele, Omeiza",JR-3,Oral Roberts,46.87,The Summit League Outdoor Track & Field Championships,2017-05-11,400,M
91,"Lewis, Justin",JR-3,Southern Utah,46.88,2017 Big Sky Outdoor Track & Field Championships,2017-05-10,400,M
92,"Smith, Philip",SR-4,Miss State,46.89,LSU Alumni Gold,2017-04-22,400,M
93,"Briggs, Kemonie",SO-2,Long Beach St.,46.91,Big West Challenge,2017-04-07,400,M
94,"Cogdell, Ari",SO-2,Tennessee,46.92,USC Open,2017-04-22,400,M
94,"Casavant, Logen",FR-1,UCLA,46.92,Pac-12 Championships,2017-05-13,400,M
94,"Stewart, Bailey",SO-2,Tulsa,46.92,The American Outdoor Track & Field Championships,2017-05-12,400,M
94,"Guevara, Asa",JR-3,UTEP,46.92@,2017 UTEP Invitational,2017-04-22,400,M
94,"Age, Eric",SO-2,Texas A&M,46.92,Roadrunner Invitational,2017-03-23,400,M
99,"Evans, Ayrian",SR-4,Georgia,46.93,Spec Towns Invitational,2017-04-07,400,M
99,"Mathis, Tyreek",FR-1,Penn State,46.93,Big Ten Outdoor Championships,2017-05-12,400,M
