,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
45,"Shead, Jordan",JR-3,Notre Dame,58.69,ACC Outdoor Track & Field Championships,2017-05-12,400H,W
46,"Peskova, Michaela",FR-1,Nebraska,58.73@,Texas Tech Red Raider Shoot-Out,2017-04-28,400H,W
47,"London, Christine",SR-4,Ohio State,58.76,Big Ten Outdoor Championships,2017-05-12,400H,W
48,"Mills, Darhian",FR-1,Washington,58.77,Pac-12 Championships,2017-05-13,400H,W
49,"Esposito, Jennifer",SR-4,Wake Forest,58.78,ACC Outdoor Track & Field Championships,2017-05-12,400H,W
50,"Aitken, Lexi",SO-2,TCU,58.86,2017 90th Clyde Littlefield Texas Relays,2017-03-29,400H,W
51,"McDonald, Taylor",SR-4,Youngstown St.,58.87,2017 Jesse Owens University Classic,2017-04-21,400H,W
51,"Bender, Hope",SO-2,UC Santa Barbara,58.87,2017 Big West Track & Field Championships,2017-05-12,400H,W
53,"Lyles, Kara",FR-1,South Carolina,58.90,Gamecock Invitational,2017-04-15,400H,W
53,"Crear , Ebony",JR-3,UCF,58.90,The American Outdoor Track & Field Championships,2017-05-12,400H,W
55,"Newkirk, Quadaisha",JR-3,Pittsburgh,58.94,Penn Relays,2017-04-27,400H,W
56,"Hill, Virginia",SR-4,Nebraska,58.96,2017 Nebraska Invitational,2017-05-06,400H,W
56,"Willis, Sydni",JR-3,Texas State,58.96,Texas State Bobcat Classic,2017-04-28,400H,W
58,"Taylor, Ashley",SR-4,Northern Arizona,58.98,2017 Big Sky Outdoor Track & Field Championships,2017-05-10,400H,W
59,"Frank, Mackenzie",FR-1,Texas Tech,59.16,38th Sun Angel Classic,2017-04-06,400H,W
60,"Lorick, Modesty",SR-4,Southern Miss.,59.21,LSU Alumni Gold,2017-04-22,400H,W
60,"Smith, Heather",SR-4,Virginia,59.21,ACC Outdoor Track & Field Championships,2017-05-12,400H,W
62,"Schow, Rachel",FR-1,Minnesota,59.24,Kansas Relays,2017-04-19,400H,W
63,"Coetzee, Hesmari",FR-1,Coastal Carolina,59.25,Gamecock Invitational,2017-04-15,400H,W
63,"Huls, Erin",FR-1,Minnesota,59.25,Bob Larsen Distance Carnival/UCLA Legends Invite,2017-03-31,400H,W
65,"Walker, Kaitlin",JR-3,Alabama,59.26,Jim Bush Collegiate Invitational,2017-04-15,400H,W
66,"Harvey, Morgan",JR-3,Pittsburgh,59.30,ACC Outdoor Track & Field Championships,2017-05-12,400H,W
67,"Sharpe, Sommer",JR-3,George Mason,59.31,Atlantic 10 Outdoor Track & Field Championships,2017-05-06,400H,W
68,"Ismail, Laila",JR-3,Pittsburgh,59.32,Miami Hurricane Alumni Invitational,2017-04-07,400H,W
69,"Milbrath, Morgan",SR-4,North Dakota State,59.33,Pacific Beach Intercollegiate,2017-04-13,400H,W
70,"Lawless, Lauren",JR-3,Texas A&M,59.34,SEC Relays,2017-04-28,400H,W
71,"Jackson, Khadejah",SO-2,Oregon,59.46,Pac-12 Championships,2017-05-13,400H,W
72,"Snyder, Halie",SO-2,Albany,59.48,2017 America East Outdoor Championships,2017-05-06,400H,W
73,"Bauman, Marinice",JR-3,Georgia Tech,59.49,Georgia Tech Invitational,2017-04-21,400H,W
74,"Arnaut, Dasha",SO-2,Western Carolina,59.50,2017 Western Carolina Track and Field Invitational,2017-04-28,400H,W
74,"Osaheni, Sarah",SR-4,Binghamton,59.50,2017 America East Outdoor Championships,2017-05-06,400H,W
76,"Mosley, Monica",FR-1,Miss State,59.52,LSU Alumni Gold,2017-04-22,400H,W
77,"Olsen, Andrea",SR-4,Monmouth,59.57,Metro Atlantic Outdoor Track & Field Championships,2017-05-06,400H,W
78,"Shaw, Gwen",SR-4,Louisville,59.58,2017 Louisville Invitational,2017-04-14,400H,W
78,"Fowler, Sydne",SO-2,Texas,59.58,2017 90th Clyde Littlefield Texas Relays,2017-03-29,400H,W
80,"Hawkins, Birexus",FR-1,Houston,59.59,The American Outdoor Track & Field Championships,2017-05-12,400H,W
81,"Broadwater, Brooklynn",FR-1,Tennessee,59.60,Tennessee Relays,2017-04-06,400H,W
81,"Scott, Gabby",SO-2,Colorado,59.60@,Air Force Twilight Open,2017-05-05,400H,W
83,"Spencer, Medinah",JR-3,Oklahoma,59.62,Penn Relays,2017-04-27,400H,W
84,"Gnafaki, Dimitra",FR-1,Akron,59.65,2017 90th Clyde Littlefield Texas Relays,2017-03-29,400H,W
85,"Onuoha, Uchechi",FR-1,Howard,59.66,2017 Morgan State Legacy Track & Field Meet,2017-04-21,400H,W
86,"Gundran, Jada",SR-4,Virginia Tech,59.67,Virginia Grand Prix,2017-04-29,400H,W
87,"Da Silva, Dandadeua",JR-3,Toledo,59.69,Mid-American Outdoor Track & Field Championships,2017-05-11,400H,W
88,"Gonzalez, Samantha",SO-2,Miami,59.75,ACC Outdoor Track & Field Championships,2017-05-12,400H,W
88,"Livingston, Tia",FR-1,Penn,59.75,IC4A/ECAC Outdoor Track & Field Championships,2017-05-12,400H,W
90,"Harlos, Ann",SO-2,Saint Louis,59.77,Atlantic 10 Outdoor Track & Field Championships,2017-05-06,400H,W
91,"Brown, Adriunna",SR-4,UL-Monroe,59.80,Sun Belt Outdoor Track and Field Championships,2017-05-12,400H,W
92,"Rice, Morgan",JR-3,Miami (Ohio),59.83,Mid-American Outdoor Track & Field Championships,2017-05-11,400H,W
93,"Jackson, Dominique",SO-2,Stephen F. Austin,59.84,Texas State Bobcat Classic,2017-04-28,400H,W
93,"Witmer, Mary",SR-4,Liberty,59.84,Big South Outdoor Track & Field Championships,2017-05-10,400H,W
93,"Kelly, Megan",JR-3,Towson,59.84,Charlotte 49er Classic,2017-03-16,400H,W
96,"Schulz, Carly",JR-3,Sacramento St.,59.86,Sacramento State Hornet Invitational,2017-03-17,400H,W
97,"Trumbull, Shannon",SR-4,UC Santa Barbara,59.87,2017 Big West Track & Field Championships,2017-05-12,400H,W
98,"Sheehy, Ann",SO-2,VCU,59.88,Atlantic 10 Outdoor Track & Field Championships,2017-05-06,400H,W
98,"Style, Tamara",JR-3,Northwestern St.,59.88,Southland Conference Outdoor Championship,2017-05-12,400H,W
100,"Hayward, Dannah",SR-4,St. Joseph's (Pa.),59.89,Atlantic 10 Outdoor Track & Field Championships,2017-05-06,400H,W
1,"McLaughlin, Sydney",FR-1,Kentucky,52.75,SEC Outdoor Track and Field Championships,2018-05-11,400H,W
2,"Payne, Kymber",SR-4,LSU,55.92,Home Depot Clyde Littlefield Texas Relays,2018-03-28,400H,W
3,"McKenzie, Ranae",JR-3,Kansas State,56.06,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400H,W
4,"Black, Symone",SR-4,Purdue,56.16,Big Ten Championships,2018-05-11,400H,W
5,"Cockrell, Anna",SO-2,USC,56.24,UCLA vs. USC Dual,2018-04-29,400H,W
6,"Santiago, Xahria",FR-1,Maryland,56.69,Big Ten Championships,2018-05-11,400H,W
7,"Gonzalez, Samantha",JR-3,Miami,56.77,ACC Outdoor Championships,2018-05-10,400H,W
8,"Bookman, Deonca",SR-4,Prairie View,56.78,Home Depot Clyde Littlefield Texas Relays,2018-03-28,400H,W
9,"Spagnola, Emma",SR-4,Minnesota,56.79,Big Ten Championships,2018-05-11,400H,W
10,"Jones, Ariel",SR-4,Texas,57.01,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400H,W
11,"Johnson, Brandee",SO-2,Florida,57.19,SEC Outdoor Track and Field Championships,2018-05-11,400H,W
12,"Warner, Lakeisha",SO-2,Clemson,57.23,ACC Outdoor Championships,2018-05-10,400H,W
13,"Powell, Jocselyn",SR-4,Kennesaw State,57.28,Home Depot Clyde Littlefield Texas Relays,2018-03-28,400H,W
14,"Porter, Brenna",JR-3,BYU,57.33,Home Depot Clyde Littlefield Texas Relays,2018-03-28,400H,W
15,"Abdul-Rashid, Mariam",JR-3,Texas,57.40,Home Depot Clyde Littlefield Texas Relays,2018-03-28,400H,W
16,"Hawkins, Birexus",SO-2,Houston,57.56,The American Outdoor Track & Field Championships,2018-05-11,400H,W
17,"Hawn, Kiana",SR-4,Baylor,57.60,Home Depot Clyde Littlefield Texas Relays,2018-03-28,400H,W
18,"Duckett, Jessica",JR-3,Tulane,57.63,The American Outdoor Track & Field Championships,2018-05-11,400H,W
19,"Runia, Anna",JR-3,Miami,57.64,Miami Hurricane Collegiate Invitational,2018-04-14,400H,W
20,"Terrell, Ariel",SR-4,Western Kentucky,57.67,2018 Conference USA Outdoor Track & Field Championships,2018-05-10,400H,W
21,"Detra, Brenna",SR-4,Wisconsin,57.70,Big Ten Championships,2018-05-11,400H,W
22,"Schow, Rachel",SO-2,Minnesota,57.71,Big Ten Championships,2018-05-11,400H,W
23,"Walker, Kaitlin",SR-4,Alabama,57.72,LSU Invitational,2018-04-28,400H,W
24,"Woodward, Jurnee",FR-1,LSU,57.77,SEC Outdoor Track and Field Championships,2018-05-11,400H,W
25,"Young, De'Andreah",FR-1,Cal St. Northridge,57.81,2018 Desert Heat Classic,2018-04-28,400H,W
26,"Brooks-Johnson, Alissa",SR-4,Washington St.,57.86,Jim Bush / Bob Larsen Invitational,2018-03-31,400H,W
27,"Pahlitzsch, Karolina",SR-4,Arizona,57.88,2018 Jim Click Shootout,2018-04-07,400H,W
28,"Jaynes, Amanda",SR-4,Montana State,57.93@,Griz Cat Duel,2018-04-28,400H,W
29,"Barge, Jasmine",JR-3,Nebraska,57.95,Big Ten Championships,2018-05-11,400H,W
29,"Knight, Andrenette",SO-2,Virginia,57.95,ACC Outdoor Championships,2018-05-10,400H,W
31,"Bender, Hope",JR-3,UC Santa Barbara,58.02,2018 Big West Championships,2018-05-11,400H,W
31,"Lovett, Shamaria",JR-3,Alabama State,58.02,SWAC Outdoor Track and Field Championship,2018-05-04,400H,W
33,"Spencer, Medinah",SR-4,Oklahoma,58.03,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400H,W
33,"Herran, Alana",JR-3,Virginia,58.03,Virginia Grand Prix,2018-04-28,400H,W
35,"Slattery, Caraline",JR-3,Kansas,58.14,Big 12 Conference Outdoor Track and Field Championships,2018-05-11,400H,W
36,"Tarleton, Hanna",JR-3,Washington,58.24,Mt. SAC Relays,2018-04-19,400H,W
37,"Vogeler, Allie",JR-3,Butler,58.25,BIG EAST Outdoor Track & Field Championships,2018-05-11,400H,W
38,"Scott, Gabby",JR-3,Colorado,58.27,2018 Pac-12 Track & Field Championships,2018-05-12,400H,W
38,"O'Connor, Kylee",SR-4,Oregon,58.27,2018 Pac-12 Track & Field Championships,2018-05-12,400H,W
40,"Ross, Faith",SO-2,Kentucky,58.28,National Relay Championships,2018-04-27,400H,W
40,"Stephens, Nikki",FR-1,Florida,58.28,SEC Outdoor Track and Field Championships,2018-05-11,400H,W
42,"Onuoha, Uchechi",SO-2,Howard,58.37,MEAC Outdoor Track & Field Championships,2018-05-03,400H,W
43,"Humphrey, Brittley",SO-2,LSU,58.42,SEC Outdoor Track and Field Championships,2018-05-11,400H,W
43,"Thomas, Markeeta",JR-3,Clemson,58.42,LSU Alumni Gold,2018-04-21,400H,W
45,"Green, Kimone",SR-4,Liberty,58.46,Big South Conference Outdoor Track and Field Championships,2018-05-09,400H,W
46,"Roberson, Faith",FR-1,Texas Tech,58.52@,Texas Tech Corky/Crofoot Shootout,2018-04-27,400H,W
