,ATHLETE,YEAR,TEAM,TIME,MEET,MEET DATE,EVENT,GENDER
60,"Gilfillan, Darby",JR-3,Colorado St.,34:15.46,Stanford Invitational,2018-03-30,10000,W
61,"Venters, Emily",FR-1,Boise State,34:16.66,Mountain West Outdoor Track & Field Championships,2018-05-09,10000,W
62,"Roberts, Aubrey",SO-2,Northwestern,34:17.48,Mt. SAC Relays,2018-04-19,10000,W
63,"Hackett, Michaela",SR-4,Abilene Christian,34:18.90,Mt. SAC Relays,2018-04-19,10000,W
64,"Fruchey, Madison",SO-2,Southern Utah,34:19.27,Mt. SAC Relays,2018-04-19,10000,W
65,"Eckel, Sophie",SO-2,New Mexico,34:19.40,Stanford Invitational,2018-03-30,10000,W
66,"Hasz, Megan",FR-1,Minnesota,34:19.48,Raleigh Relays,2018-03-30,10000,W
67,"Allen, Margaret",JR-3,Indiana,34:19.78,Big Ten Championships,2018-05-11,10000,W
68,"Meyer, Eden",SR-4,North Florida,34:19.91,Raleigh Relays,2018-03-30,10000,W
69,"Masterson, Andrea",JR-3,Yale,34:22.78,Raleigh Relays,2018-03-30,10000,W
70,"Lichter, Jennifer",JR-3,Toledo,34:22.82,Raleigh Relays,2018-03-30,10000,W
71,"Ward, Haley",SR-4,Samford,34:23.19,Virginia Challenge,2018-04-20,10000,W
72,"Manning, Kassidy",SO-2,Louisville,34:23.74,Raleigh Relays,2018-03-30,10000,W
73,"Hackett, Alexandria",SR-4,Abilene Christian,34:24.48,Mt. SAC Relays,2018-04-19,10000,W
74,"Frederick, Christine",SR-4,Ohio State,34:24.74,Raleigh Relays,2018-03-30,10000,W
75,"Oakley, Brie",FR-1,California,34:25.21,2018 Pac-12 Track & Field Championships,2018-05-12,10000,W
76,"Rennick, Micayla",SR-4,Tennessee Tech,34:25.22,Virginia Challenge,2018-04-20,10000,W
77,"Britton, Madeline",SR-4,Xavier (Ohio),34:28.34,Mt. SAC Relays,2018-04-19,10000,W
78,"Rice, Christina",FR-1,UCLA,34:31.06,2018 Pac-12 Track & Field Championships,2018-05-12,10000,W
79,"Mulhern, Emily",JR-3,Virginia,34:35.46,Virginia Challenge,2018-04-20,10000,W
80,"Richardson, Aoibhe",SO-2,Portland,34:35.60,Mt. SAC Relays,2018-04-19,10000,W
81,"Freix, Sara",SO-2,Virginia Tech,34:36.65,Raleigh Relays,2018-03-30,10000,W
82,"Tutt, Ashley",FR-1,Northern Illinois,34:37.35,Stanford Invitational,2018-03-30,10000,W
83,"Carter, Kashley",JR-3,Utah State,34:37.87,Stanford Invitational,2018-03-30,10000,W
84,"Brysting, Josephine",JR-3,San Francisco,34:38.24,Stanford Invitational,2018-03-30,10000,W
85,"Ortega, Samantha",SO-2,Arizona State,34:38.39,Mt. SAC Relays,2018-04-19,10000,W
86,"Jepkirui, Joan",JR-3,Toledo,34:38.72,2018 Mid-American Conf. Outdoor Track & Field Championships,2018-05-10,10000,W
87,"Richter, Colette",SR-4,Oregon State,34:39.47,Stanford Invitational,2018-03-30,10000,W
88,"McDermitt, Jordann",SR-4,Eastern Michigan,34:40.92,2018 Mid-American Conf. Outdoor Track & Field Championships,2018-05-10,10000,W
89,"Hatch, Emma",SR-4,Loyola (Ill.),34:41.02,Mt. SAC Relays,2018-04-19,10000,W
90,"Vorgitch, Madelyn",SR-4,Loyola Marymount,34:41.52,Mt. SAC Relays,2018-04-19,10000,W
91,"McLaughlin, Erin",SR-4,Cornell,34:42.83,Bison Outdoor Classic,2018-04-14,10000,W
92,"Munks, Kathryn",SO-2,Penn State,34:45.11,Big Ten Championships,2018-05-11,10000,W
93,"Halvorsen, Samantha",FR-1,Wake Forest,34:45.37,Raleigh Relays,2018-03-30,10000,W
94,"Coonfield, Morgin",FR-1,Nevada,34:45.86,San Francisco State Distance Carnival,2018-03-30,10000,W
95,"Koskei, Winny",FR-1,Wichita State,34:47.00,Stanford Invitational,2018-03-30,10000,W
96,"Palmer, Noel",FR-1,Liberty,34:47.26,Raleigh Relays,2018-03-30,10000,W
97,"Hill, Olivia",SO-2,West Virginia,34:47.73,Stanford Invitational,2018-03-30,10000,W
98,"Condie, Andrea",JR-3,Idaho,34:48.08,Stanford Invitational,2018-03-30,10000,W
99,"Thurston, Jordan",SR-4,Gonzaga,34:48.51,Portland Twilight,2018-05-11,10000,W
100,"Sorensen, Shaelyn",JR-3,Wisconsin,34:48.93,Mt. SAC Relays,2018-04-19,10000,W
1,"Scott, Dominique",SR-4,Arkansas,31:56.84,Payton Jordan Invitational,2016-05-01,10000,W
2,"Smith, Courtney",SO-2,Harvard,32:08.32,Stanford Invitational,2016-04-01,10000,W
3,"Blaase, Chelsea",JR-3,Tennessee,32:08.39,Stanford Invitational,2016-04-01,10000,W
4,"Wright, Alice",JR-3,New Mexico,32:36.11,Payton Jordan Invitational,2016-05-01,10000,W
5,"Peloquin, Brenna",FR-1,Boise State,33:03.48,Payton Jordan Invitational,2016-05-01,10000,W
6,"Everson, Hannah",SR-4,Air Force,33:05.26,Stanford Invitational,2016-04-01,10000,W
7,"Pratt, Olivia",JR-3,Butler,33:08.31,Stanford Invitational,2016-04-01,10000,W
8,"Lokedi, Sharon",SO-2,Kansas,33:10.06,Stanford Invitational,2016-04-01,10000,W
9,"Grabill, Molly",SR-4,Oregon,33:13.64,Stanford Invitational,2016-04-01,10000,W
10,"LaRocco, Lauren",SO-2,Portland,33:15.75,Stanford Invitational,2016-04-01,10000,W
11,"Knight, Katie",JR-3,Washington,33:20.02,Pac-12 Outdoor Track & Field Championships,2016-05-14,10000,W
12,"Tuite, Shaylyn",JR-3,Syracuse,33:22.04,Stanford Invitational,2016-04-01,10000,W
13,"Gomez, Kinsey",SR-4,Idaho,33:23.59,Stanford Invitational,2016-04-01,10000,W
14,"Juodeskaite, Monika",SR-4,Oklahoma State,33:23.93,Payton Jordan Invitational,2016-05-01,10000,W
15,"Blaney, Anne-Marie",JR-3,UCF,33:24.33,Stanford Invitational,2016-04-01,10000,W
16,"Taylor, Charlotte",JR-3,San Francisco,33:25.09,Stanford Invitational,2016-04-01,10000,W
17,"Jameson, Tara",SR-4,Iona,33:38.50,Virginia Challenge,2016-04-22,10000,W
18,"Bean, Emily",SO-2,Mississippi,33:39.36,Stanford Invitational,2016-04-01,10000,W
19,"Rocha, Catarina",SO-2,Providence,33:40.30,Stanford Invitational,2016-04-01,10000,W
20,"Reiter, Sarah",JR-3,Eastern Washington,33:46.71,Stanford Invitational,2016-04-01,10000,W
21,"England, Mary Alex",JR-3,Mississippi,33:47.91,Stanford Invitational,2016-04-01,10000,W
22,"Kellner, Caroline",SR-4,Cornell,33:51.94,Bruin Legends of T&F Distance Carnival,2016-04-01,10000,W
23,"Caldwell, Mackenzie",SO-2,Colorado,33:52.08,Pac-12 Outdoor Track & Field Championships,2016-05-14,10000,W
24,"Reddy, Rachael",FR-1,Alabama,33:55.23,Stanford Invitational,2016-04-01,10000,W
25,"Huston, Emma",SR-4,Drake,33:55.89,Mt. SAC Relays,2016-04-14,10000,W
26,"Malone, Margo",SR-4,Syracuse,33:55.93,Stanford Invitational,2016-04-01,10000,W
27,"Fraser, Vanessa",JR-3,Stanford,33:55.99,Pac-12 Outdoor Track & Field Championships,2016-05-14,10000,W
28,"Verdon, Carrie",SR-4,Colorado,33:56.19,Pac-12 Outdoor Track & Field Championships,2016-05-14,10000,W
29,"Wittman, Hannah",SR-4,Belmont,33:59.63,Mt. SAC Relays,2016-04-14,10000,W
30,"Townsend, Melanie",SR-4,Northern Arizona,34:00.24,Mt. SAC Relays,2016-04-14,10000,W
31,"Hooker, Erin",SO-2,Iowa State,34:00.92,Stanford Invitational,2016-04-01,10000,W
32,"Pelletier, Alexa",SO-2,Notre Dame,34:02.08,Virginia Challenge,2016-04-22,10000,W
33,"Collins, Sarah",JR-3,Providence,34:03.07,Penn Relays,2016-04-28,10000,W
34,"Farello, Anna",JR-3,Portland,34:03.67,Stanford Invitational,2016-04-01,10000,W
35,"Roper, Cali",JR-3,Rice,34:05.21,Mt. SAC Relays,2016-04-14,10000,W
36,"Linton, CharLee",SR-4,Washington St.,34:05.29,Stanford Invitational,2016-04-01,10000,W
37,"Busch, Kristen",SR-4,Bradley,34:05.93,Stanford Invitational,2016-04-01,10000,W
38,"Schmaedick, Maggie",JR-3,Oregon,34:06.47,Stanford Invitational,2016-04-01,10000,W
39,"Fischer, Kaitlyn",JR-3,Missouri,34:10.30,Mt. SAC Relays,2016-04-14,10000,W
40,"Stites, Emily",SR-4,William and Mary,34:10.81,CAA Outdoor Track and Field Championships,2016-05-06,10000,W
41,"Tullis, Brooke",SR-4,Toledo,34:11.33,Stanford Invitational,2016-04-01,10000,W
42,"Hoffmann, Christine",JR-3,UC Davis,34:11.43,Stanford Invitational,2016-04-01,10000,W
43,"Long, Lindy",JR-3,Air Force,34:12.05,Stanford Invitational,2016-04-01,10000,W
44,"Schulist, Rachele",SR-4,Michigan State,34:12.23,Raleigh Relays,2016-03-25,10000,W
45,"Wiersma, Alexis",JR-3,Michigan State,34:12.41,Raleigh Relays,2016-03-25,10000,W
46,"Baker, Natalie",JR-3,Oklahoma State,34:12.59,Stanford Invitational,2016-04-01,10000,W
47,"Reina, Valerie",JR-3,Arkansas,34:13.11,SEC Championships,2016-05-12,10000,W
48,"Kempfer, Jamie",FR-1,Missouri,34:13.68,SEC Championships,2016-05-12,10000,W
49,"Gilfillan, Darby",SO-2,Colorado St.,34:13.70,Stanford Invitational,2016-04-01,10000,W
50,"Flanagan, Kaylee",JR-3,Washington,34:13.76,Pac-12 Outdoor Track & Field Championships,2016-05-14,10000,W
51,"Berkholtz, Liz",SR-4,Minnesota,34:14.01,Virginia Challenge,2016-04-22,10000,W
51,"Mundy, Chanli",SO-2,Indiana,34:14.01,Stanford Invitational,2016-04-01,10000,W
53,"Gaye, Michelle",SR-4,SMU,34:16.87,Stanford Invitational,2016-04-01,10000,W
54,"Eder, Veronica",JR-3,Auburn,34:17.59,Raleigh Relays,2016-03-25,10000,W
55,"Van Ord, Tristin",JR-3,Appalachian State,34:19.36,Raleigh Relays,2016-03-25,10000,W
56,"Sereno, Gina",JR-3,Michigan,34:19.39,Big Ten Conference Outdoor Track & Field Championships,2016-05-13,10000,W
57,"Busch, Caitlin",SR-4,Bradley,34:20.65,Stanford Invitational,2016-04-01,10000,W
58,"Jochen, Karis",JR-3,Texas A&M,34:20.67,SEC Championships,2016-05-12,10000,W
59,"McDermitt, Jordann",SO-2,Eastern Michigan,34:21.18,Stanford Invitational,2016-04-01,10000,W
60,"Barrett, Tessa",FR-1,Penn State,34:22.03,Big Ten Conference Outdoor Track & Field Championships,2016-05-13,10000,W
61,"Christen, Hannah",SO-2,North Carolina,34:23.40,Mt. SAC Relays,2016-04-14,10000,W
62,"Tretbar, Brittany",JR-3,Oklahoma,34:24.21,Stanford Invitational,2016-04-01,10000,W
63,"Arriaza, Elena",JR-3,Oklahoma,34:25.15,Stanford Invitational,2016-04-01,10000,W
64,"Crookes, Lucy",SR-4,UAB,34:26.06,Stanford Invitational,2016-04-01,10000,W
65,"Anzalone, Gabi",SR-4,Wisconsin,34:26.26,Big Ten Conference Outdoor Track & Field Championships,2016-05-13,10000,W
66,"Stewart, Kathleen",SR-4,James Madison,34:26.52,Raleigh Relays,2016-03-25,10000,W
67,"Korir, Vallery",SO-2,Murray State,34:27.04,Virginia Challenge,2016-04-22,10000,W
68,"Jackson, Shelby",SR-4,Michigan State,34:27.37,Big Ten Conference Outdoor Track & Field Championships,2016-05-13,10000,W
69,"Fluehr, Kathryn",SR-4,Princeton,34:29.59,Sam Howell (College),2016-04-08,10000,W
70,"Boyd, Cleo",JR-3,Virginia,34:29.60,ACC Championships,2016-05-13,10000,W
71,"Thackery, Calli",JR-3,New Mexico,34:30.24,Mountain West Championships,2016-05-11,10000,W
72,"Zerrenner, Addi",SO-2,Arizona,34:33.02,Mt. SAC Relays,2016-04-14,10000,W
73,"Olivas, Adriana",JR-3,Arizona State,34:33.33,Stanford Invitational,2016-04-01,10000,W
74,"Lembo, Katie",SO-2,Providence,34:36.66,BIG EAST Outdoor Track & Field Championships,2016-05-13,10000,W
75,"Caro, Jocelyn",JR-3,Texas Tech,34:36.85,Mt. SAC Relays,2016-04-14,10000,W
76,"Marella, Allison",SO-2,Towson,34:37.93,Raleigh Relays,2016-03-25,10000,W
77,"Lichter, Jennifer",FR-1,Toledo,34:38.83,Raleigh Relays,2016-03-25,10000,W
78,"Boman , Amanda",SR-4,Portland State,34:40.09,Mt. SAC Relays,2016-04-14,10000,W
79,"Ball, Barbara Lee",JR-3,Lipscomb,34:40.32,Virginia Challenge,2016-04-22,10000,W
80,"Kriege, Mary",SR-4,Santa Clara,34:40.38,Stanford Invitational,2016-04-01,10000,W
81,"Shwayder, Elianna",SO-2,Harvard,34:40.83,Raleigh Relays,2016-03-25,10000,W
82,"Brown, Shelby",SO-2,Mississippi,34:41.08,Stanford Invitational,2016-04-01,10000,W
83,"Linde, Maura",SR-4,Syracuse,34:41.76,Stanford Invitational,2016-04-01,10000,W
84,"Berry, Savannah",SO-2,Utah Valley,34:42.13,Mt. SAC Relays,2016-04-14,10000,W
85,"Whetten, Hailey",JR-3,Weber State,34:43.09,Mt. SAC Relays,2016-04-14,10000,W
86,"Kidane, Kidan",JR-3,Kennesaw State,34:43.16,Virginia Challenge,2016-04-22,10000,W
87,"Minagawa, Minori",SR-4,Ohio State,34:43.52,Raleigh Relays,2016-03-25,10000,W
88,"Westphal, Liv",SR-4,Boston College,34:43.58,ACC Championships,2016-05-13,10000,W
89,"Kamrani, Pegah",JR-3,Columbia,34:43.88,Virginia Challenge,2016-04-22,10000,W
90,"Sang, Caroline",SO-2,Charlotte,34:44.76,Penn Relays,2016-04-28,10000,W
91,"Mateescu, Nicolette",SR-4,Rider,34:45.34,Raleigh Relays,2016-03-25,10000,W
92,"Larson, Sally",JR-3,Lipscomb,34:45.60,Virginia Challenge,2016-04-22,10000,W
93,"Short, Amber",SR-4,New Hampshire,34:46.37,Raleigh Relays,2016-03-25,10000,W
94,"Hildreth, Kelsey",SO-2,Northern Illinois,34:47.11,Mid-American Conference Championship,2016-05-12,10000,W
95,"Schubert, Kelly",JR-3,Central Michigan,34:48.04,Virginia Challenge,2016-04-22,10000,W
96,"Plombon, Savanna",SR-4,West Virginia,34:48.76,Virginia Challenge,2016-04-22,10000,W
97,"Britton, Madeline",SO-2,Xavier (Ohio),34:48.93,Penn Relays,2016-04-28,10000,W
98,"Kennedy, Isabelle",SO-2,Boston College,34:49.02,ACC Championships,2016-05-13,10000,W
99,"McGovern, Meghan",SR-4,William and Mary,34:49.60,CAA Outdoor Track and Field Championships,2016-05-06,10000,W
100,"Silva, Yesenia",JR-3,BYU,34:50.62,Mt. SAC Relays,2016-04-14,10000,W
1,"Ostrander, Allie",JR-3,Boise State,32:06.71,Stanford Invitational,2019-03-29,10000,W
2,"Stoner, Paige",SR-4,Syracuse,32:07.36,Stanford Invitational,2019-03-29,10000,W
3,"Kelati, Weini",SO-2,New Mexico,32:09.10,Mountain West Outdoor Track & Field Championship,2019-05-08,10000,W
4,"Kurgat, Ednah",SR-4,New Mexico,32:14.27,Stanford Invitational,2019-03-29,10000,W
5,"Batt-Doyle, Isobel",SR-4,Washington,32:20.84,Stanford Invitational,2019-03-29,10000,W
6,"Werner, Taylor",SO-2,Arkansas,32:26.38,Stanford Invitational,2019-03-29,10000,W
7,"Mircheva, Militsa",SR-4,Florida State,32:30.07,Stanford Invitational,2019-03-29,10000,W
8,"Vestri, Amanda",SO-2,Iowa State,32:39.93,Stanford Invitational,2019-03-29,10000,W
9,"Alcorta, Caroline",SR-4,Villanova,32:53.26,Stanford Invitational,2019-03-29,10000,W
10,"Allen, Margaret",SR-4,Indiana,32:54.80,Stanford Invitational,2019-03-29,10000,W
11,"Cardama Baez, Carmela",JR-3,Oregon,32:55.50,Stanford Invitational,2019-03-29,10000,W
12,"Frisbie, Anne",SR-4,Iowa State,32:58.64,Stanford Invitational,2019-03-29,10000,W
13,"Monson, Alicia",JR-3,Wisconsin,33:02.91,Stanford Invitational,2019-03-29,10000,W
14,"LaRocco, Lauren",SR-4,Portland,33:06.79,Stanford Invitational,2019-03-29,10000,W
15,"Hasz, Megan",SO-2,Minnesota,33:09.57,Stanford Invitational,2019-03-29,10000,W
16,"Receveur, Katherine",SR-4,Indiana,33:10.90,Big Ten Championships,2019-05-10,10000,W
17,"Davis, Amy",JR-3,Wisconsin,33:12.26,Big Ten Championships,2019-05-10,10000,W
18,"Nickerson, Angie",SR-4,Southern Utah,33:12.87,Mt. SAC Relays,2019-04-18,10000,W
19,"Gaughan, Jacqueline",FR-1,Notre Dame,33:13.39,125th Penn Relays,2019-04-25,10000,W
20,"Munks, Kathryn",JR-3,Penn State,33:22.19,Big Ten Championships,2019-05-10,10000,W
21,"Paternain, Julia",FR-1,Penn State,33:22.91,Big Ten Championships,2019-05-10,10000,W
22,"Finn, Erin",SR-4,Michigan,33:23.17,Big Ten Championships,2019-05-10,10000,W
23,"Miller, Hannah",JR-3,SMU,33:23.89,Stanford Invitational,2019-03-29,10000,W
24,"Rome, Regan",SR-4,Providence,33:26.39,Stanford Invitational,2019-03-29,10000,W
25,"Wasike, Dorcas",SO-2,Louisville,33:28.30,Raleigh Relays,2019-03-29,10000,W
26,"Sorensen, Shaelyn",SR-4,Wisconsin,33:29.70,Stanford Invitational,2019-03-29,10000,W
27,"McNulty, Abbie",SR-4,Stanford,33:30.57,Stanford Invitational,2019-03-29,10000,W
28,"Rohrer, Anna",SR-4,Notre Dame,33:30.73,ACC Championships,2019-05-09,10000,W
29,"Funderburk, Elizabeth",FR-1,Florida State,33:31.05,Stanford Invitational,2019-03-29,10000,W
30,"Neal, Kaitlyn",JR-3,Washington,33:31.43,Stanford Invitational,2019-03-29,10000,W
31,"Carnahan, Savannah",JR-3,Furman,33:35.11,Raleigh Relays,2019-03-29,10000,W
32,"Bowden, Philippa",SR-4,Oregon,33:35.63,Stanford Invitational,2019-03-29,10000,W
33,"Koech, Winny",JR-3,UTEP,33:35.68,Mt. SAC Relays,2019-04-18,10000,W
34,"Logue, Cailie",SO-2,Iowa State,33:36.00,Big 12 Outdoor Track and Field Championships,2019-05-10,10000,W
35,"Benner, Kaitlyn",SR-4,Colorado,33:36.38,2019 Pac-12 Track & Field Championships,2019-05-04,10000,W
36,"Dickinson, Laura",SO-2,Syracuse,33:37.37,Stanford Invitational,2019-03-29,10000,W
37,"Sandoval, Jennifer",JR-3,San Jose St.,33:37.38,Stanford Invitational,2019-03-29,10000,W
38,"Morley, Makena",JR-3,Colorado,33:37.47,2019 Pac-12 Track & Field Championships,2019-05-04,10000,W
39,"Gram, Lynsie",JR-3,Michigan State,33:38.27,Raleigh Relays,2019-03-29,10000,W
40,"O'Brien, Clare",JR-3,Boise State,33:39.43,Bryan Clay Invitational,2019-04-17,10000,W
41,"Ozanne-Jaques, Clio",SO-2,Ole Miss,33:42.06,Raleigh Relays,2019-03-29,10000,W
42,"Frederick, Christine",SR-4,Ohio State,33:46.57,Raleigh Relays,2019-03-29,10000,W
43,"Koskei, Winny",SO-2,Wichita State,33:50.68,Stanford Invitational,2019-03-29,10000,W
44,"Snyder, Alyssa",JR-3,Utah State,33:50.95,Mt. SAC Relays,2019-04-18,10000,W
45,"Somers, Taylor",JR-3,Oklahoma State,33:51.17,Stanford Invitational,2019-03-29,10000,W
46,"Dodge, Jenica",SR-4,Idaho State,33:51.59,Stanford Invitational,2019-03-29,10000,W
47,"Klopfer, Caitlin",JR-3,Tulsa,33:51.85,Stanford Invitational,2019-03-29,10000,W
48,"Ojstersek, Svenja",SR-4,SMU,33:51.97,Stanford Invitational,2019-03-29,10000,W
49,"Johnson, India",FR-1,Michigan State,33:54.77,Big Ten Championships,2019-05-10,10000,W
50,"Lasota, Kelsi",SR-4,Montana State,33:55.58,Mt. SAC Relays,2019-04-18,10000,W
51,"Brewis, Lindsey",SR-4,Loyola (Ill.),33:56.32,Raleigh Relays,2019-03-29,10000,W
52,"Palmer, Noel",SO-2,Liberty,33:56.67,Raleigh Relays,2019-03-29,10000,W
53,"Denner, Maddy",FR-1,Notre Dame,34:00.45,ACC Championships,2019-05-09,10000,W
54,"Poe, Jeralyn",JR-3,Michigan State,34:01.85,Big Ten Championships,2019-05-10,10000,W
55,"Freix, Sara",JR-3,Virginia Tech,34:02.82,ACC Championships,2019-05-09,10000,W
56,"Halvorsen, Samantha",SO-2,Wake Forest,34:02.93,ACC Championships,2019-05-09,10000,W
57,"Scholl, Tabor",JR-3,Colorado,34:03.73,2019 Pac-12 Track & Field Championships,2019-05-04,10000,W
58,"McLaughlin, Abigail",JR-3,Columbia,34:05.78,Stanford Invitational,2019-03-29,10000,W
59,"Pascoe, Jessica",JR-3,Florida,34:08.41,SEC Outdoor Track & Field Championships,2019-05-09,10000,W
60,"Brenner, Courtney",JR-3,Lipscomb,34:09.37,Mt. SAC Relays,2019-04-18,10000,W
61,"Shine, Andrea",SR-4,Iowa,34:10.24,Stanford Invitational,2019-03-29,10000,W
62,"Pyzik, Weronika",SR-4,Oregon,34:10.29,Oregon State High Performance Meet,2019-04-26,10000,W
63,"Masterson, Andrea",SR-4,Yale,34:10.34,Raleigh Relays,2019-03-29,10000,W
64,"Thompson, Lexie",JR-3,Weber State,34:12.23,Stanford Invitational,2019-03-29,10000,W
65,"Gibson, Kaila",JR-3,Portland State,34:12.51,Stanford Invitational,2019-03-29,10000,W
66,"Sanga, PURITY",SO-2,Tennessee Tech,34:13.03,Raleigh Relays,2019-03-29,10000,W
67,"Ness, Bailey",SR-4,Colorado St.,34:14.01,Stanford Invitational,2019-03-29,10000,W
68,"Smith , Meredith",SR-4,Wake Forest,34:14.04,Raleigh Relays,2019-03-29,10000,W
69,"Freyhof, Erika",SO-2,Nebraska,34:16.54,Big Ten Championships,2019-05-10,10000,W
70,"Brady, Teri",JR-3,Air Force,34:16.60,Stanford Invitational,2019-03-29,10000,W
71,"Kigen, Brenda",JR-3,Auburn,34:19.12,SEC Outdoor Track & Field Championships,2019-05-09,10000,W
72,"Schneider, Maggie",SO-2,Oakland,34:20.08,Virginia Challenge,2019-04-19,10000,W
73,"Way, Amber",JR-3,Michigan State,34:20.19,Big Ten Championships,2019-05-10,10000,W
74,"Stone , Heather",SO-2,South Carolina,34:20.22,SEC Outdoor Track & Field Championships,2019-05-09,10000,W
75,"Hebner, Monica",FR-1,Duke,34:20.90,Raleigh Relays,2019-03-29,10000,W
76,"Tank, Poppy",JR-3,Utah,34:21.21,2019 Pac-12 Track & Field Championships,2019-05-04,10000,W
77,"Richardson, Aoibhe",JR-3,Portland,34:22.05,Mt. SAC Relays,2019-04-18,10000,W
78,"O'Neil, Megan",SR-4,Central Michigan,34:22.09,Raleigh Relays,2019-03-29,10000,W
79,"Heffernan, Annie",JR-3,Notre Dame,34:23.08,125th Penn Relays,2019-04-25,10000,W
80,"Simmons, Victoria",SO-2,Ole Miss,34:24.00,Raleigh Relays,2019-03-29,10000,W
81,"O'Brien, Patty",SR-4,Minnesota,34:24.40,Stanford Invitational,2019-03-29,10000,W
82,"Driscoll, Ashley",JR-3,Texas A&M,34:24.65,SEC Outdoor Track & Field Championships,2019-05-09,10000,W
83,"Rice, Christina",SO-2,UCLA,34:25.25,Bob Larsen Distance Carnival,2019-03-29,10000,W
84,"Yarbrough, Caroline",SR-4,Davidson,34:27.15,Atlantic 10 Outdoor Track & Field Championships,2019-05-04,10000,W
85,"Chemutai, Ivine",SO-2,Louisville,34:27.39,ACC Championships,2019-05-09,10000,W
86,"Kleve, Jordyn",JR-3,Missouri,34:27.87,SEC Outdoor Track & Field Championships,2019-05-09,10000,W
87,"Delanis, Emeline",JR-3,Boston College,34:28.22,Stanford Invitational,2019-03-29,10000,W
88,"Condie, Andrea",SR-4,Idaho,34:28.42,Stanford Invitational,2019-03-29,10000,W
89,"Hill, Olivia",JR-3,West Virginia,34:28.43,Stanford Invitational,2019-03-29,10000,W
90,"Howard, Becca",SR-4,Portland,34:29.96,Mt. SAC Relays,2019-04-18,10000,W
91,"Royston, Emily",SO-2,Milwaukee,34:30.13,Bison Outdoor Classic,2019-04-13,10000,W
92,"Sherman, Cara",SR-4,Albany,34:30.72,Virginia Challenge,2019-04-19,10000,W
93,"Mulhern, Emily",JR-3,VCU,34:31.44,Raleigh Relays,2019-03-29,10000,W
94,"Hebner, Isabel",FR-1,Penn,34:32.03,Raleigh Relays,2019-03-29,10000,W
95,"Ruffo, Kerri",SR-4,Northeastern,34:32.79,Raleigh Relays,2019-03-29,10000,W
96,"Myers, Miranda",SR-4,Northern Arizona,34:33.56,Stanford Invitational,2019-03-29,10000,W
97,"Dobbs, Hiley",SO-2,Nevada,34:33.91,Mountain West Outdoor Track & Field Championship,2019-05-08,10000,W
98,"Warren, Kelsie",JR-3,Texas A&M,34:34.13,SEC Outdoor Track & Field Championships,2019-05-09,10000,W
99,"Rafuse, Emma",SR-4,Purdue Fort Wayne,34:34.93,Raleigh Relays,2019-03-29,10000,W
100,"Jacob, Jordan",JR-3,Boise State,34:36.57,Mountain West Outdoor Track & Field Championship,2019-05-08,10000,W
1,"Sisson, Emily",SR-4,Providence,31:38.03,Payton Jordan Invitational,2015-05-02,10000,W
2,"Avery, Kate",JR-3,Iona,31:41.44,Payton Jordan Invitational,2015-05-02,10000,W
3,"Scott, Dominique",JR-3,Arkansas,32:11.60,Stanford Invitational,2015-04-03,10000,W
4,"Bates, Emma",SR-4,Boise State,32:13.28,Payton Jordan Invitational,2015-05-02,10000,W
5,"Blaase, Chelsea",SO-2,Tennessee,32:28.39,Stanford Invitational,2015-04-03,10000,W
6,"Malone, Margo",JR-3,Syracuse,32:29.89,Stanford Invitational,2015-04-03,10000,W
7,"Wright, Alice",FR-1,New Mexico,32:56.33,Stanford Invitational,2015-04-03,10000,W
8,"Kibet, Elvin",SR-4,Arizona,32:57.00,Stanford Invitational,2015-04-03,10000,W
9,"Thompson, Joanna",SR-4,North Carolina St.,33:07.27,Stanford Invitational,2015-04-03,10000,W
10,"Moen, Katy",SR-4,Iowa State,33:09.63,Payton Jordan Invitational,2015-05-02,10000,W
11,"Johnson, Rachel",SR-4,Baylor,33:11.98,Stanford Invitational,2015-04-03,10000,W
12,"Kemp, Erika",SO-2,North Carolina St.,33:13.44,Stanford Invitational,2015-04-03,10000,W
13,"Soethout, Jana",SR-4,San Francisco,33:30.30,Stanford Invitational,2015-04-03,10000,W
14,"Kellner, Caroline",JR-3,Cornell,33:32.07,Stanford Invitational,2015-04-03,10000,W
15,"Sachtleben, Bethany",SR-4,George Mason,33:32.53,Stanford Invitational,2015-04-03,10000,W
16,"Grabill, Molly",JR-3,Oregon,33:33.20,Stanford Invitational,2015-04-03,10000,W
17,"Montgomery, Hillary",SR-4,Texas A&M,33:34.58,Stanford Invitational,2015-04-03,10000,W
18,"Siebert, Megan",SR-4,Texas,33:37.89,Stanford Invitational,2015-04-03,10000,W
19,"Seidel, Molly",JR-3,Notre Dame,33:39.70,ACC Outdoor Track & Field Championships,2015-05-14,10000,W
20,"Mildes, Jessica",JR-3,Gonzaga,33:40.82,Stanford Invitational,2015-04-03,10000,W
21,"Westphal, Liv",JR-3,Boston College,33:42.03,ACC Outdoor Track & Field Championships,2015-05-14,10000,W
22,"Fischer, Kaitlyn",SO-2,Missouri,33:43.05,Stanford Invitational,2015-04-03,10000,W
23,"Flanagan, Kaylee",SO-2,Washington,33:43.26,Stanford Invitational,2015-04-03,10000,W
24,"Gillespie, Katie",SR-4,West Virginia,33:45.56,Big 12 Outdoor Track & Field Championships,2015-05-15,10000,W
25,"Schmaedick, Maggie",SO-2,Oregon,33:46.14,Stanford Invitational,2015-04-03,10000,W
